t,phase,core_line_target_Tkk,core_line_nmc_feature_Tkk,core_line_rank1_scalar_Tkk,core_line_feature_residual_Tkk,access_mean_target_Tkk,access_mean_nmc_feature_Tkk,access_mean_rank1_scalar_Tkk,access_mean_feature_residual_Tkk,support_mean_target_Tkk,support_mean_nmc_feature_Tkk,support_mean_rank1_scalar_Tkk,support_mean_feature_residual_Tkk,support_ring_mean_target_Tkk,support_ring_mean_nmc_feature_Tkk,support_ring_mean_rank1_scalar_Tkk,support_ring_mean_feature_residual_Tkk,shoulder_mean_target_Tkk,shoulder_mean_nmc_feature_Tkk,shoulder_mean_rank1_scalar_Tkk,shoulder_mean_feature_residual_Tkk
286.0,B_reset,-6.461296394133883e-06,-6.138844335992915e-05,-1.7579648697427512e-06,5.4927146965795264e-05,0.00011233274092734096,-3.101817768665765e-05,3.0478272462109357e-07,0.0001433509186139986,0.002055249947009818,-0.00021862923671300393,-0.014178822550904828,0.002273879183722822,0.003351517022076558,-0.0003226338015199909,-0.25938700422322636,0.0036741508235965488,0.002439648483644263,0.0016468951392356688,-4025829.3535365113,0.0007927533444085943
287.625,B_reset,-6.6652752936621566e-06,-6.937679876990505e-05,-1.9867253238138958e-06,6.271152347624289e-05,0.00011795746887790781,-3.451435732586101e-05,3.5990046856148754e-07,0.0001524718262037688,0.0021544347380098093,-0.0002455477276392584,-0.016019360263813686,0.0023999824656490676,0.0035176343864569116,-0.0003617310788830467,-0.29271639777681663,0.0038793654653399585,0.0025541728029114886,0.0017297104827308275,-3940983.2416312993,0.000824462320180661
289.25,B_reset,-6.887257171862739e-06,-7.802198998029627e-05,-2.2342954136919786e-06,7.113473280843354e-05,0.00012331596712685802,-3.824181695051965e-05,4.211581381308337e-07,0.00016155778407737768,0.0022497706082669905,-0.00027452606518844924,-0.018010763239557054,0.0025242966734554395,0.0036761574475327424,-0.00040374305204619816,-0.32874219346301065,0.004079900499578941,0.002663971855806618,0.0018091181262043338,-3790486.664279994,0.0008548537296022842
290.875,B_reset,-7.128771736740089e-06,-8.734210380649014e-05,-2.501193086799387e-06,8.021333206975005e-05,0.000128373272208176,-4.220302085604854e-05,4.888365310414818e-07,0.00017057629306422453,0.0023407265672975614,-0.0003056099634471255,-0.020157153096545737,0.002646336530744687,0.003826080767136974,-0.00044873487826835296,-0.36753556831318707,0.004274815645405327,0.0027684042925842536,0.0018844783106936863,-3568505.870444912,0.0008839259818905674
292.5,B_reset,-7.3915161398637175e-06,-9.735303603968992e-05,-2.7878735467706433e-06,8.996151989982621e-05,0.00013309479475102944,-4.6399662437187414e-05,5.631959491232001e-07,0.00017949445718821685,0.0024267829531490503,-0.0003388379878474366,-0.02246214827173124,0.0027656209409964868,0.003966411654045998,-0.0004967640523286126,-0.4091587010180981,0.004463175706374611,0.0028668420624660554,0.001955127449602033,-3269318.9637466418,0.0009117146128640222
294.125,B_reset,-7.677375454093936e-06,-0.00010806823610610705,-3.094721941322221e-06,0.00010039086065201311,0.00013744636770309762,-5.083260617084069e-05,6.444728991218587e-07,0.0001882789738739383,0.0025074328606265986,-0.00037424080159670136,-0.02492880564739744,0.0028816736622233,0.004096171809849245,-0.0005478796478237217,-0.45366374820273964,0.004644051457672967,0.002958672218469158,0.002020374138888747,-2887354.286142457,0.000938298079580411
295.75,B_reset,-7.988445788660969e-06,-0.00011949842679876179,-3.4220453362864633e-06,0.00011150998101010082,0.00014139427875128834,-5.550181924934514e-05,7.328766054582514e-07,0.00019689609800063347,0.0025821833897002127,-0.0004118403322311761,-0.027559556438646944,0.002994023721931389,0.004214398544466047,-0.0006021214174980134,-0.5010917171745365,0.0048165199619640605,0.0030432985274694334,0.0020794950474419768,-2417230.520962845,0.0009638034800274566
297.375,B_reset,-8.327060410283142e-06,-0.00013165129530242866,-3.7700638675723766e-06,0.00012332423489214552,0.000144905284915028,-6.0406291141860265e-05,8.285853108114528e-07,0.00020531157605688827,0.002650556692045148,-0.00045164884627626946,-0.0303561354699781,0.003102205538321417,0.004320145506830328,-0.0006595187284428242,-0.5514712193335543,0.004979664235273152,0.0031201428645253244,0.0021436225158582437,-1853798.9182328004,0.0009765203486670807
299.0,B_reset,-8.695819287192132e-06,-0.00014453115135659966,-4.138900952067518e-06,0.00013583533206940754,0.00014794660712671404,-6.554393923501168e-05,9.317423367226044e-07,0.0002134905463617257,0.002712090792501309,-0.0004936679188868915,-0.033319502883177914,0.0032057587113882005,0.004412482872215701,-0.0007200893060557032,-0.6048170868978319,0.005132572178271405,0.0031886463701478215,0.002211774401344212,-1192188.1148352805,0.0009768719688036096
300.625,B_reset,-9.097622526076682e-06,-0.00015813854800630236,-4.528572427178451e-06,0.00014904092548022568,0.00015048590243500057,-7.091149857430306e-05,1.0424518724498275e-06,0.00022139740100930364,0.0027663401609366424,-0.0005378872841900964,-0.03644975722805675,0.0033042274451267387,0.004490496923177491,-0.0007838377585760748,-0.6611288339830336,0.005274334681753566,0.0032482703489190106,0.0022742717083727724,-427852.10054079694,0.0009739986405462382
302.25,B_reset,-9.535708230504959e-06,-0.0001724698599866444,-4.938974477138157e-06,0.00016293415175613944,0.0001524912112691897,-7.6504393599036e-05,1.160774456127369e-06,0.00022899560486822572,0.0028128760085626586,-0.0005842835508928724,-0.03974603879486522,0.003397159559455531,0.004553288956143056,-0.0008507538518528067,-0.7203889414292725,0.0054040428079958625,0.0032984968876730945,0.002330219549792362,443378.031667852,0.0009682773378807325
303.875,B_reset,-1.0013695373207855e-05,-0.00018751681439046802,-5.3698701928587715e-06,0.00017750311901726016,0.00015393087698840503,-8.23165896441193e-05,1.2867221080236367e-06,0.00023624746663252432,0.0028512862811847484,-0.0006328187666099413,-0.04320642195634878,0.0034841050477946896,0.004599973440316239,-0.0009208105018258106,-0.7825609431574524,0.005520783942142049,0.003338829171416556,0.0023786408863973926,1425237.816570569,0.0009601882850191635
305.5,B_reset,-1.0535632342493839e-05,-0.00020326596790376443,-5.8208746016569606e-06,0.0001927303355612706,0.00015477343470945247,-8.834042187885039e-05,1.4202530715462076e-06,0.00024311385658830285,0.0028811753201986386,-0.000683438813382208,-0.0468277952037714,0.0035646141335808467,0.004629675349847905,-0.0009939614501214581,-0.8475872903609517,0.005623636799969363,0.0033687914753559745,0.0024184733557506707,2520967.7909082933,0.0009503181196053039
307.125,B_reset,-1.1106051894395755e-05,-0.00021969812459304942,-6.291437994583238e-06,0.00020859207269865367,0.0001549874661675079,-9.456639927988945e-05,1.5612661138820952e-06,0.00024955386544739735,0.0029021631604086062,-0.0007360716161113292,-0.050605727492559,0.0036382347765199353,0.004641526584296595,-0.0010701385863219712,-0.9153869686342241,0.005711665170618566,0.003387928811932569,0.002448567614766109,3733245.558151453,0.0009393611971664599
308.75,B_reset,-1.1730033314506753e-05,-0.0002367876880398977,-6.78082737366528e-06,0.00022505765472539095,0.00015454141712185147,-0.00010098298121258146,1.709594335171848e-06,0.00025552439833443296,0.0029138844320159437,-0.0007906251452739437,-0.05453432309277625,0.0037045095772898873,0.0046346613864859205,-0.0011492488790926898,-0.9858528466247019,0.00578391026557861,0.0033958062127814916,0.002467687535431701,5064110.5036381,0.0009281186773497908
310.375,B_reset,-1.2413272663348893e-05,-0.0002545019416013184,-7.288105840918757e-06,0.00024208866893796953,0.00015340337358854536,-0.00010757632424247448,1.8649984334199645e-06,0.00026097969783101985,0.0029159868325213697,-0.000846985195502831,-0.05860604673782187,0.003762972028024201,0.004608210661309071,-0.0012311708777264071,-1.0588487109753688,0.005839381539035478,0.003392007627243068,0.002474512634891765,6514879.959158505,0.0009174949923513032
312.0,B_reset,-1.316216204196129e-05,-0.0002728002508172022,-7.812109757888234e-06,0.0002596380887752409,0.00015154079298205093,-0.00011432999695246608,2.0271593726484578e-06,0.000265870789934517,0.0029081291329730694,-0.0009050129227015949,-0.06281154759851236,0.0038131420556746644,0.004561295094357806,-0.0013157507462078423,-1.134205997829287,0.005877045840565648,0.0033761344217228886,0.002467643168821112,8086055.551104415,0.0009084912529017768
313.625,B_reset,-1.3983878862985568e-05,-0.00029163318259343513,-8.351423521925553e-06,0.0002776493037304496,0.00014892018610643642,-0.00012122466084018992,2.1956704050442504e-06,0.0002701448469466263,0.0028899786822223898,-0.0009645421246436968,-0.06713945651853315,0.0038545208068660867,0.004493016966224354,-0.0014027977941471145,-1.2117201704677318,0.005895814760371468,0.0033478034681844893,0.0024456083708570215,9777218.382721094,0.0009021950973274679
315.25,B_reset,-1.4886486135533295e-05,-0.000310941536912414,-8.904351837541565e-06,0.00029605505077688073,0.0001455067458965877,-0.0001282377158740877,2.370028405268933e-06,0.00027374446177067544,0.0028612083729776827,-0.0010253762539560501,-0.07157616252690055,0.0038865846269337326,0.004402450558017091,-0.0014920794735980858,-1.291146733887625,0.005894530031615177,0.003306644815829577,0.00240687838062891,11586911.618742201,0.0008997664352006674
316.875,B_reset,-1.587904475706742e-05,-0.0003306552886444051,-9.468889413326945e-06,0.0003147762438873377,0.0001412639189247788,-0.0001353429100602004,2.5496244882932187e-06,0.0002766068289849792,0.0028214930349680046,-0.001087285158589868,-0.07610556961426174,0.003908778193557873,0.004288631047547957,-0.0015833158188057704,-1.3721968783529277,0.005871946866353728,0.003252298948181651,0.0023498804677921244,13512509.049729452,0.0009024184803895267
318.5,B_reset,-1.697173873036513e-05,-0.0003506924397907842,-1.0042688093945451e-05,0.00033372070106041905,0.0001361529160387896,-0.00014250991351149052,2.7337339031400756e-06,0.0002786628295502801,0.002770505224126542,-0.0011500015540839724,-0.08070883289920647,0.003920506778210514,0.004150541805854001,-0.0016761733185119748,-1.454532752502388,0.005826715124365976,0.0031844136391137074,0.0022730202276724353,15550068.275797337,0.000911393411441272
320.125,B_reset,-1.8176014063130567e-05,-0.00037095778648734454,-1.0623021551119853e-05,0.000352781772424214,0.00013013215918907808,-0.00014970385912233574,2.9215052263643673e-06,0.0002798360183114138,0.0027079103833004695,-0.0012132172450622434,-0.08536407518307812,0.0039211276283627125,0.003987100022994929,-0.0017702582291260205,-1.5377623842737804,0.00575735825212095,0.003102640436831525,0.0021747084923932395,17694167.321397126,0.0009279319444382857
321.75,B_reset,-1.9504731824931738e-05,-0.0003913416106948186,-1.1206747817929745e-05,0.0003718368788698868,0.00012315666267666842,-0.00015688485418016284,3.1119489241878683e-06,0.0002800415168568313,0.002633361360826101,-0.0012765791316228772,-0.09004608618045243,0.003909940492448978,0.0037971406241461385,-0.0018651093637346492,-1.6214342910988366,0.005662249987880788,0.0030066308256658427,0.002053394764462303,19937723.813995812,0.0009532360612035397
323.375,B_reset,-2.097233538421719e-05,-0.00041171831416137014,-1.179027016993636e-05,0.00039074597877715293,0.00011517734889796598,-0.00016400747024856107,3.303925414886334e-06,0.00027918481914652706,0.002546492290000426,-0.0013396850609568493,-0.0947260084732251,0.0038861773509572756,0.003579398486775718,-0.0019601904289229025,-1.7050318524883015,0.005539588915698621,0.0028960321432441867,0.0019076080296755776,22271796.385174442,0.000988424113568609
325.0,B_reset,-2.2595031164247482e-05,-0.00043194502247438513,-1.2369497149783144e-05,0.00040934999131013764,0.00010614030141971424,-0.00017102022263747361,3.4961328479880746e-06,0.00027716052405718787,0.0024469118571411436,-0.0014020796172979845,-0.09937101659063777,0.003848991474439128,0.0033324890434952444,-0.0020548820314909284,-1.7879675604388818,0.005387371074986173,0.0027704833670196016,0.001736005831072718,24685368.75278548,0.0010344775359468837
326.625,B_reset,-2.43909812636242e-05,-0.0004518602004450738,-1.293980291632495e-05,0.0004274692191814496,9.598596219831245e-05,-0.00017786505594777607,3.6870949295332377e-06,0.0002738510181460885,0.002334196021247097,-0.0014632499859985307,-0.10394399870467241,0.003797446007245628,0.0030548874610852803,-0.0021484735436252673,-1.8695773185431488,0.005203361004710548,0.0026296109313546988,0.0015793739163044882,27165118.10360247,0.0010502370150502105
328.25,B_reset,-2.638050488419816e-05,-0.0004712823373410346,-1.349598959397275e-05,0.00044490183245683647,8.464828534989148e-05,-0.00018447685878664137,3.8751492691098215e-06,0.00026912514413653284,0.002207880297609209,-0.0015226220821369983,-0.108403254402176,0.0037305023797462077,0.0027449067342984594,-0.0022401551015267585,-1.949115031989307,0.004985061835825218,0.0024730247968049444,0.0014223102647742205,29695171.020984944,0.0010507145320307238
329.875,B_reset,-2.8586283577598175e-05,-0.000490008782279743,-1.4032253922168364e-05,0.00046142249870214486,7.205386755667445e-05,-0.0001910166174541205,4.052160674095254e-06,0.00026307048501079494,0.0020674517851772428,-0.001579618027687325,-0.11271757663639106,0.0036470698128645675,0.002400675235612698,-0.002328964296100827,-2.025765725336632,0.004729639531713525,0.002300315069509622,0.0012444835317988038,32256845.372291263,0.001055831537710818
331.5,B_reset,-3.103356271625196e-05,-0.0005078148370327636,-1.4542161276245702e-05,0.0004767812743165117,5.812108552192094e-05,-0.00019897065297378057,4.170420424450768e-06,0.00025709173849570153,0.001912341207898857,-0.001634179219858854,-0.11682179143831155,0.003546520427757711,0.0020201145336230975,-0.0024089537007271136,-2.0995345001512384,0.004429068234350211,0.00211104956326073,0.0010338780329679474,34828337.36011693,0.0010771715302927826
333.125,B_reset,-3.3750338155589454e-05,-0.00052445324597847,-1.5018631061335279e-05,0.0004907029078228805,4.275928449739428e-05,-0.0002064892921954816,4.278457581501467e-06,0.0002492485766928759,0.0017419153590844932,-0.0016848384603706296,-0.12065754871614898,0.003426753819455123,0.0016009186495529674,-0.002479614141333904,-2.1691190679898686,0.004080532790886871,0.001904772812075996,0.0007998515090868257,37384318.89659509,0.0011049213029891702
334.75,B_reset,-3.676751260590385e-05,-0.000539654261004831,-1.5453938570999304e-05,0.0005028867483989272,2.586807948081234e-05,-0.00021345863164622388,4.374291848052416e-06,0.0002393267111270362,0.001555470490904731,-0.0017307474549709927,-0.1241627254538105,0.0032862179458757234,0.0011405363806735057,-0.002543875468957781,-2.232772689218877,0.0036844118496312866,0.0016810071781704992,0.0004960366463103499,39890454.69288176,0.0011849705318601493
336.375,B_reset,-4.011900061179133e-05,-0.000553126502132521,-1.583973963261249e-05,0.0005130075015207297,7.3368528611100685e-06,-0.00021975546259656468,4.455789033593792e-06,0.00022709231545767474,0.0013522273838762586,-0.001770992942485751,-0.12727021612494666,0.00312322032636201,0.0006361588974857133,-0.0026004374081530757,-2.2892834837409524,0.003236596305638789,0.0014392568584145782,0.00013809670182082833,42318943.00800671,0.00130116015659375
338.0,B_reset,-4.38417541157499e-05,-0.0005645588806935514,-1.6167125680994843e-05,0.0005207171265778016,-1.2955440434026834e-05,-0.0002252479985891886,4.520677595318196e-06,0.00021229255815516179,0.001131329067701015,-0.0018046033425760464,-0.1299083750213455,0.0029359324102770615,8.471553022358881e-05,-0.0026478966259320187,-2.3373573793309164,0.0027326121561556077,0.0011790157677333585,1.782859669985034e-05,44585065.61858457,0.0011611871710335083
339.625,B_reset,-4.7975672329118174e-05,-0.0005736238976630758,-1.6426718211832673e-05,0.0005256482253339576,-3.514001673975486e-05,-0.0002297971507512751,4.5665762154567314e-06,0.00019465713401152024,0.0008918424459343976,-0.0018305597789710325,-0.13200177500208826,0.00272240222490543,-0.0005171184982975672,-0.0026847603899750002,-2.375631732344138,0.002167641891677433,0.0008997804613434321,-0.00018665008588309516,46690127.1433258,0.0010864305472265273
341.25,B_reset,-5.256335018102518e-05,-0.0005799826693668594,-1.6608812701578897e-05,0.0005274193191858342,-5.9357375693581254e-05,-0.00023325849550202466,4.591035118410949e-06,0.0001739011198084434,0.0006327653975870594,-0.0018478125666061512,-0.13347236373971322,0.002480577964193211,-0.0011728976780598231,-0.002709468627668559,-2.4026961033759764,0.001536570949608736,0.0006010694324965045,-0.0001714958733963944,48471883.35259885,0.0007725653058928989
342.875,B_reset,-5.764960938817406e-05,-0.0005832920574710257,-1.670358278710368e-05,0.0005256424480828516,-8.575555964736722e-05,-0.00023548509124007977,4.591593967868343e-06,0.00014972953159271253,0.0003530412740364338,-0.0018553043169268514,-0.13424110423220462,0.0022083455909632853,-0.0018863594100012105,-0.002720426305635406,-2.4171217535528284,0.0008340668956341956,0.00028245026109823153,-0.00036643667955868107,49902239.42481039,0.0006488869406569126
344.5,B_reset,-6.328074603610388e-05,-0.0005832142772146189,-1.6701355414150352e-05,0.000519933531178515,-0.0001144872998204986,-0.00023633130204774055,4.5658590851989455e-06,0.00012184400222724194,5.158304977710637e-05,-0.0018520007915884332,-0.1342301856917594,0.0019035838413655394,-0.002661348039997591,-0.0027160480558085925,-2.4175014170815086,5.4700015811001354e-05,-5.642385023387219e-05,-0.0005110869859879897,50803748.34309536,0.00045466313575411754
346.125,B_reset,-6.950341995901006e-05,-0.000579429310427338,-1.659296630569687e-05,0.000509925890468328,-0.00014570575500368174,-0.00023565777061545536,4.511602262552489e-06,8.995201561177362e-05,-0.0002726903302783652,-0.0018369304681127604,-0.1333658800321836,0.001564240137834395,-0.0035017021321617024,-0.002694816762278896,-2.402500711813772,-0.0008068853698828065,-0.0004157666909193834,-0.0007543211649994772,51032677.19018506,0.00033855447408009373
347.75,B_reset,-7.636310643483798e-05,-0.0005716503371385618,-1.6370201872915673e-05,0.0004952872307037238,-0.00017955853028502836,-0.00023333764094518613,4.426882445629137e-06,5.377911066015777e-05,-0.000620802714581127,-0.001809233407072485,-0.13158209326053133,0.001188430692491358,-0.004411096953861778,-0.002655357287891623,-2.37092208546748,-0.0017557396659701554,-0.0007955996342475012,-0.0010357318819538624,50087980.772634566,0.00024013224770636117
349.375,B_reset,-8.390203304109826e-05,-0.0005596421982013663,-1.6026327924542472e-05,0.00047574016516026805,-0.0002161796730263546,-0.00022926405428428471,4.310189855975327e-06,1.3084381257930105e-05,-0.000993652024075422,-0.001768219357588217,-0.12882461476504958,0.000774567333512795,-0.005392834458009875,-0.002596525542209872,-2.32178136389479,-0.0027963089158000026,-0.001195679628115181,-0.0013557064202461887,47904378.60495281,0.00016002679213100767
351.0,B_reset,-9.215653824711083e-05,-0.0005432425889640989,-1.555669658452751e-05,0.00045108605071698813,-0.0002556793980944101,-0.00022335881960067585,4.160609549744535e-06,-3.232057849373427e-05,-0.0013919219403882716,-0.0017331995824576558,-0.12505599562910416,0.0003412776420693843,-0.006449574544947982,-0.0025405713583151824,-2.2543956762743744,-0.0039090031866328,-0.0016154150133389756,-0.0016080581221283616,45001072.531389095,-7.356891210614017e-06
352.625,B_reset,-0.00010115381860025225,-0.0005223852453702677,-1.4959410266332482e-05,0.0004212314267700155,-0.00029813141438936064,-0.00021558198571610537,3.977997873925553e-06,-8.254942867325527e-05,-0.00181597295362692,-0.0016692325596932495,-0.12026088617539392,-0.00014674039393367043,-0.007583004588978045,-0.002458713167005756,-2.168479716463728,-0.005124291421972289,-0.0020537711127849396,-0.0017515257072469048,41806520.557783686,-0.0003022454055380348
354.25,B_reset,-0.00011090808360119529,-0.0004971238202076906,-1.4236005410878082e-05,0.00038621573660649534,-0.00034355793119578495,-0.00020594181522977915,3.76316082789919e-06,-0.0001376161159660058,-0.002265713526333104,-0.0015910322435947419,-0.11445153323439235,-0.0006746812827383623,-0.008793449665349916,-0.0026672131544265808,-2.0642449641465554,-0.006126236510923335,-0.0025091696165520433,-0.0018666983686379402,38357193.507249475,-0.000642471247914103
355.875,B_reset,-0.00012141621601520105,-0.00046765448853772386,-1.33920998323189e-05,0.0003462382725225228,-0.00039191273321253334,-0.00019450439105131112,3.518018250199379e-06,-0.00019740834216122223,-0.002740454833046538,-0.001500058169346707,-0.10767298602179672,-0.0012403966636998307,-0.010079434049913944,-0.0025497421225239444,-1.9424937567853906,-0.00752969192739,-0.0029793884171768637,-0.0019467951149092406,34701450.10673104,-0.001032593302267623
357.5,B_reset,-0.00013265314201680244,-0.00043433463954629025,-1.2437927991721974e-05,0.0003016814975294878,-0.00044306313331526036,-0.00018140180196639017,3.245732645666337e-06,-0.00026166133134887016,-0.00323875618239742,-0.0013975976147188394,-0.10000740254442397,-0.0018411585676785804,-0.011437215520304174,-0.0023660377970209276,-1.8046972704584359,-0.009071177723283246,-0.0034614715678583743,-0.0018855855142630292,30899507.971281134,-0.001575886053595345
359.125,B_reset,-0.00014456724631229737,-0.00039769443117368424,-1.1388671883997823e-05,0.00025312718486138685,-0.0004967721265179738,-0.00016683760261587962,2.950777368949936e-06,-0.00032993452390209417,-0.0037582726793531185,-0.0012828623821646238,-0.0915767146537407,-0.0024754102971884947,-0.012860327329732482,-0.0021635200174980065,-1.6530440469991612,-0.010696807312234475,-0.0039516620965157085,-0.0017222311627239837,27022519.113898814,-0.0022294309337917246
360.75,B_reset,-0.00015707630993177808,-0.0003584376800725346,-1.0264486523384534e-05,0.00020136137014075653,-0.0005526826285249189,-0.0001510880959403304,2.6389171956211166e-06,-0.00040159453258458854,-0.004295621511031544,-0.0011592460393898705,-0.0825428397693797,-0.003136375471641673,-0.014339177156068333,-0.0019475124961461732,-1.4904444260192022,-0.01239166465992216,-0.00444537292766018,-0.001539742703015181,23150558.86217732,-0.002905630224644999
362.375,B_reset,-0.00017006457977997535,-0.00031742874281936664,-9.090124264126334e-06,0.0001473641630393913,-0.0006103061970859229,-0.00013449802823779937,2.317076669989812e-06,-0.0004758081688481235,-0.00484628765013696,-0.0010294659565474613,-0.07310466925833324,-0.003816821693589499,-0.01586076546933333,-0.0017227573691586376,-1.320476974848865,-0.014138008100174694,-0.004937212340057927,-0.0013206837182716995,19369419.28313342,-0.0036165286217862275
364.0,B_reset,-0.00018338166549179612,-0.0002756629149250732,-7.89408712463718e-06,9.228124943327706e-05,-0.0006690189709816136,-0.00011746960272270274,1.993079495326516e-06,-0.0005515493682589109,-0.005404592610590322,-0.0008966797889572562,-0.06349126354165717,-0.004507912821633066,-0.01740859414145741,-0.0014946548006923935,-1.1472665890115017,-0.01591393934076502,-0.00542107929402912,-0.001013754955859168,15766234.612834439,-0.004407324338169952
365.625,B_reset,-0.0001968439596957582,-0.00023421955150813536,-6.707284316430704e-06,3.7375591812377154e-05,-0.0007280675588335144,-0.00010044436156683495,1.6752563820637228e-06,-0.0006276231972666795,-0.0059637497693914975,-0.0007643399989943191,-0.05395106974860336,-0.005199409770397179,-0.0189628355779336,-0.0012690068908467777,-0.9752908608207825,-0.017693828687086823,-0.005890339755535848,-0.0007307342887937539,12424151.090622649,-0.005159605466742094
367.25,B_reset,-0.0002102391531166502,-0.00019419955109817763,-5.561241984076923e-06,-1.6039602018472562e-05,-0.0007865871138437323,-8.387844932013497e-05,1.3719385636689322e-06,-0.0007027086645235974,-0.006516025363604156,-0.0006359967290006015,-0.0447375385337627,-0.005880028634603554,-0.020500819234183315,-0.0010516827445252314,-0.8091213990022332,-0.019449136489658084,-0.006338087381316769,-0.00047904886372110477,9416464.80001899,-0.005859038517595665
368.875,B_reset,-0.0002233341420137872,-0.00015665175793037395,-4.485995606865975e-06,-6.668238408341325e-05,-0.0008436327474515987,-6.821294800229738e-05,1.0908770977782634e-06,-0.0007754197994493013,-0.0070530147920463354,-0.0005150628784601619,-0.03609218724034153,-0.006537951913586174,-0.021997863760545338,-0.0008482297787906909,-0.6531188591631002,-0.021149633981754647,-0.006757480920567721,-0.00026495571040605976,6800849.2919160295,-0.006492525210161661
370.5,B_reset,-0.0002358862091013908,-0.0001224956898042843,-3.5078771766252227e-06,-0.0001133905192971065,-0.0008982237930405011,-5.384215703177207e-05,8.386496128413369e-07,-0.000844381636008729,-0.007566029569866619,-0.0004045645689263129,-0.02822681308077373,-0.0071614650009403065,-0.023428440065341265,-0.0006634707310859059,-0.511112288580435,-0.02276496933425536,-0.0071421377641734,-7.215310691771604e-05,4614426.382027107,-0.0070699846572556835
372.125,B_reset,-0.00024765684970034824,-9.245007170570912e-05,-2.647468633647342e-06,-0.0001552067779946391,-0.0009493984258838007,-4.10835929796737e-05,6.201306218771104e-07,-0.000908314832904127,-0.008046572922004785,-0.00030690717728782324,-0.021307037574080787,-0.0077396657447169614,-0.0247675985088073,-0.0005011358883980321,-0.3861020323007076,-0.024266462620409268,-0.00748655059047631,7.36652051431715e-05,2870447.397311021,-0.007560215795619481
373.75,B_reset,-0.000258427104705087,-6.697723707929067e-05,-1.918009700416511e-06,-0.0001914498676257963,-0.0009962741415838268,-3.0153810829779723e-05,4.381034737296766e-07,-0.0009661203307540471,-0.00848686472956123,-0.00022368945272075865,-0.015439498040560856,-0.00826317527684047,-0.025992541786230176,-0.00036358221022111557,-0.2800279317241265,-0.02562895957600906,-0.007786485020798638,0.00016582981463286,1557213.2880086335,-0.007952314835431499
375.375,B_reset,-0.00026801287007655164,-4.625208790468232e-05,-1.3245089993884977e-06,-0.0002217607821718693,-0.0010381080609388473,-2.115369770528193e-05,2.930782830272979e-07,-0.0010169543632335654,-0.00888036341911993,-0.00015559433608456548,-0.010664687302281563,-0.008724769083035365,-0.027084185996715904,-0.0002516430730910995,-0.1936389482830809,-0.026832542923624806,-0.00803931348311442,0.00021089996112162824,639572.4051360529,-0.008250213444236048
377.0,B_reset,-0.00027627849300346403,-3.0160997637704692e-05,-8.637126368004891e-07,-0.00024611749536575933,-0.0010743504120649006,-1.4065645044003403e-05,1.8335156745623313e-07,-0.0010602847670208972,-0.009222227261888342,-0.00010237490479283456,-0.006956682394469429,-0.009119852357095507,-0.028028537437233176,-0.00016463462850921514,-0.12648671147459437,-0.027863902808723962,-0.00824424586448452,0.0002178887325844668,62940.19282872207,-0.008462134597068986
378.625,B_reset,-0.0002831471081915783,-1.83313827292919e-05,-5.249510345613383e-07,-0.0002648157254622864,-0.0011046851163659416,-8.76317805405298e-06,1.0530512112711032e-07,-0.0010959219383118886,-0.009509662770884145,-6.293913470545449e-05,-0.0042299315159274415,-0.00944672363617869,-0.028817728758791,-0.00010052044722977561,-0.07704622783089016,-0.028717208311561222,-0.008402430891785656,0.00019754117867500778,-240629.85109754044,-0.008599972070460664
380.25,B_reset,-0.0002886066113786827,-1.0187698406360748e-05,-2.9174246685010655e-07,-0.000278418912972322,-0.0011290531608950359,-5.031614776571759e-06,5.390253216666345e-08,-0.001124021546118464,-0.009742123288065608,-3.5521169962627e-05,-0.002352124733447166,-0.00970660211810298,-0.029450604688835036,-5.621066822991056e-05,-0.04294639013265474,-0.029394394020605126,-0.008516921261083943,0.00016148038229649132,-345130.12219420547,-0.008678401643380435
381.875,B_reset,-0.00029271082881326683,-5.025521492416923e-06,-1.4391455056138086e-07,-0.0002876853073208499,-0.0011476570495493343,-2.5966179247153367e-06,2.3311161228801567e-08,-0.001145060431624619,-0.009921343569168312,-1.7913339569618344e-05,-0.0011612316464119068,-0.009903430229598694,-0.02993281586909813,-2.7951355713810418e-05,-0.021275918370194494,-0.029904864513384317,-0.008592516471332927,0.00011788488616851396,-323016.556576564,-0.008710401357501441
383.5,B_reset,-0.00029557618114315335,-2.093122443041685e-06,-5.994020244759827e-08,-0.00029348305870011165,-0.0011609475374898554,-1.1564887163863095e-06,7.562503813264194e-09,-0.001159791048773469,-0.010051221399931297,-7.7253979213741e-06,-0.00048426821232388465,-0.010043496002009922,-0.030276455035626596,-1.1748939897390754e-05,-0.008920913961198255,-0.030264706095729205,-0.00863551577777986,7.587486387692395e-05,-238308.96065860728,-0.008711390641656783
385.125,B_reset,-0.0002973748038965798,-6.699218133289347e-07,-1.9184376551162647e-08,-0.0002967048820832509,-0.0011695964611971494,-4.1392707799501303e-07,1.1672980901864395e-09,-0.0011691825341191545,-0.010137579772473876,-2.6368723656978723e-06,-0.00015535237445443045,-0.010134942900108178,-0.0304993370708239,-3.7754147350590853e-06,-0.002890081827955853,-0.03049556165608884,-0.00865342621579739,4.176057596425751e-05,-141107.15514387327,-0.008695186791761646
