channel,channel_value,s0,l0,phase,region,inside_packet_initial,proper_distance_to_packet,branch,forward_radial_null_reaches_packet,s_hit_or_end,l_hit_or_end
abs_pOmega,0.9972604696402494,-0.07999999999999996,1.4749999999999996,catch_rematch,support_edge,False,638.946988687343,plus,False,2.6099999999999883,4.165625416074078
abs_pOmega,0.9972604696402494,-0.07999999999999996,1.4749999999999996,catch_rematch,support_edge,False,638.946988687343,minus,True,0.6300000000000004,0.9704067853292443
abs_radial_current,0.030911998434854503,2.1700000000000004,-0.9900000000000002,minjerk_decompression,support_edge,False,3.472375804144236,plus,False,2.609999999999991,-0.562083407270614
abs_radial_current,0.030911998434854503,2.1700000000000004,-0.9900000000000002,minjerk_decompression,support_edge,False,3.472375804144236,minus,False,2.609999999999991,-1.4190518634798468
abs_radial_current,0.030866418626401968,2.1700000000000004,1.0499999999999994,minjerk_decompression,support_edge,False,0.8275837854557178,plus,False,2.609999999999991,1.4801048261142664
abs_radial_current,0.030866418626401968,2.1700000000000004,1.0499999999999994,minjerk_decompression,support_edge,False,0.8275837854557178,minus,False,2.609999999999991,0.6219256029945204
abs_radial_current,0.030763746313039027,2.1700000000000004,0.9649999999999994,minjerk_decompression,support_edge,False,0.9371206700057182,plus,False,2.609999999999991,1.3937554305361273
abs_radial_current,0.030763746313039027,2.1700000000000004,0.9649999999999994,minjerk_decompression,support_edge,False,0.9371206700057182,minus,False,2.609999999999991,0.5371317214796583
abs_radial_current,0.030597398471589165,2.1700000000000004,-1.0750000000000002,minjerk_decompression,support_edge,False,3.5816064192084,plus,False,2.609999999999991,-0.6468288751122444
abs_radial_current,0.030597398471589165,2.1700000000000004,-1.0750000000000002,minjerk_decompression,support_edge,False,3.5816064192084,minus,False,2.609999999999991,-1.5057142702459765
abs_radial_current,0.030158791741854898,2.1700000000000004,-0.9050000000000002,minjerk_decompression,support_edge,False,3.362450305216026,plus,False,2.609999999999991,-0.4772275793593248
abs_radial_current,0.030158791741854898,2.1700000000000004,-0.9050000000000002,minjerk_decompression,support_edge,False,3.362450305216026,minus,False,2.609999999999991,-1.333283312249679
abs_radial_current,0.02982847263676705,2.1700000000000004,0.8799999999999994,minjerk_decompression,support_edge,False,1.047142451463613,plus,False,2.609999999999991,1.3081570352348322
abs_radial_current,0.02982847263676705,2.1700000000000004,0.8799999999999994,minjerk_decompression,support_edge,False,1.047142451463613,minus,False,2.609999999999991,0.4522621798762341
abs_radial_current,0.02895350858091656,2.1700000000000004,1.1349999999999998,minjerk_decompression,support_edge,False,0.7195776942436577,plus,False,2.609999999999991,1.567618860334822
abs_radial_current,0.02895350858091656,2.1700000000000004,1.1349999999999998,minjerk_decompression,support_edge,False,0.7195776942436577,minus,False,2.609999999999991,0.7064428421307731
abs_radial_current,0.028890006013707236,2.1700000000000004,-0.8200000000000003,minjerk_decompression,support_edge,False,3.252302985569856,plus,False,2.609999999999991,-0.3923361223157476
abs_radial_current,0.028890006013707236,2.1700000000000004,-0.8200000000000003,minjerk_decompression,support_edge,False,3.252302985569856,minus,False,2.609999999999991,-1.2479518209347273
abs_radial_current,0.028874767812068308,2.08,-0.9900000000000002,minjerk_decompression,support_edge,False,3.900652676486194,plus,False,2.6099999999999888,-0.4834917120237738
abs_radial_current,0.028874767812068308,2.08,-0.9900000000000002,minjerk_decompression,support_edge,False,3.900652676486194,minus,False,2.6099999999999888,-1.499518276439994
abs_radial_current,0.028836467081470116,2.08,0.9649999999999994,minjerk_decompression,support_edge,False,0.9098044359255986,plus,False,2.6099999999999888,1.4738326675534321
abs_radial_current,0.028836467081470116,2.08,0.9649999999999994,minjerk_decompression,support_edge,False,0.9098044359255986,minus,False,2.6099999999999888,0.4585782426965229
abs_radial_current,0.02858251211653462,2.08,1.0499999999999994,minjerk_decompression,support_edge,False,0.7810688873348196,plus,False,2.6099999999999888,1.5617900361146868
abs_radial_current,0.02858251211653462,2.08,1.0499999999999994,minjerk_decompression,support_edge,False,0.7810688873348196,minus,False,2.6099999999999888,0.5432181638728503
abs_radial_current,0.028497251512120205,2.08,-0.9050000000000002,minjerk_decompression,support_edge,False,3.7711858981621442,plus,False,2.6099999999999888,-0.3987537020339455
abs_radial_current,0.028497251512120205,2.08,-0.9050000000000002,minjerk_decompression,support_edge,False,3.7711858981621442,minus,False,2.6099999999999888,-1.4126718259921387
abs_radial_current,0.028444614884696084,2.1700000000000004,0.7949999999999995,minjerk_decompression,core_throat,False,1.1573215922899545,plus,False,2.609999999999991,1.2228918697470879
abs_radial_current,0.028444614884696084,2.1700000000000004,0.7949999999999995,minjerk_decompression,core_throat,False,1.1573215922899545,minus,False,2.609999999999991,0.3673634031212122
abs_radial_current,0.028275109022344775,2.08,0.8799999999999994,minjerk_decompression,support_edge,False,1.0394519126378772,plus,False,2.6099999999999888,1.387344083102106
