case,t,phase,B_access_l0,Kll_access_l0,accel_access_l0,rho_access_l0,Tkk_access_l0,flux_shoulder,p_tangential_access_l0
adiabatic_B3_w5_minjerk_Tr100,251.701244813278,reset,1.0100549328122672,0.003442044125617565,0.0007537145399109072,-0.03821226019423837,-0.0780009959672122,1.9333881209018176e-05,0.03897050863492934
adiabatic_B3_w5_minjerk_Tr100,254.1908713692946,reset,1.0035869954443475,0.0017922338944685238,0.0005778767085175515,-0.0392209047513242,-0.07900964052429803,1.0049875349472116e-05,0.039481827278484455
adiabatic_B3_w5_minjerk_Tr100,256.2655601659751,reset,1.000984136977173,0.0007773683380663985,0.0003984025324679998,-0.039632336423801894,-0.07942107219677573,4.356048390393378e-06,0.03969468416529221
adiabatic_B3_w5_minjerk_Tr100,258.3402489626556,reset,1.0000891832451395,0.00016293700212237662,0.00018894632341901423,-0.0397745437172375,-0.07956327949021133,9.128131222346818e-07,0.03977412180976787
adiabatic_B3_w5_minjerk_Tr100,260.7692307692308,off,1.0,2.220446049250313e-16,1.7064047456062012e-28,-0.039788735772973836,-0.07957747154594767,3.394894626508655e-18,0.039788735772973836
adiabatic_B3_w5_minjerk_Tr100,262.6923076923077,off,1.0,-2.220446049250313e-16,1.7064047456062012e-28,-0.039788735772973836,-0.07957747154594767,-3.394894626508655e-18,0.039788735772973836
adiabatic_B3_w5_minjerk_Tr100,264.61538461538464,off,1.0,2.220446049250313e-16,-2.8865798640241104e-16,-0.039788735772973836,-0.07957747154594767,3.394894626508655e-18,0.03978873577297384
adiabatic_B3_w5_minjerk_Tr100,266.9230769230769,off,1.0,-2.220446049250313e-16,1.7064047456062012e-28,-0.039788735772973836,-0.07957747154594767,-3.394894626508655e-18,0.039788735772973836
adiabatic_B3_w5_minjerk_Tr100,268.84615384615387,off,1.0,2.220446049250313e-16,1.7064047456062012e-28,-0.039788735772973836,-0.07957747154594767,3.394894626508655e-18,0.039788735772973836
adiabatic_B3_w5_minjerk_Tr100,270.7692307692308,off,1.0,2.220446049250313e-16,1.7064047456062012e-28,-0.039788735772973836,-0.07957747154594767,3.394894626508655e-18,0.039788735772973836
adiabatic_B3_w5_minjerk_Tr100,273.0769230769231,off,1.0,2.220446049250313e-16,1.7064047456062012e-28,-0.039788735772973836,-0.07957747154594767,3.394894626508655e-18,0.039788735772973836
adiabatic_B3_w5_minjerk_Tr100,275.0,off,1.0,8.881784197001252e-16,-2.0206059048179864e-15,-0.039788735772973836,-0.07957747154594767,1.357957850603462e-17,0.03978873577297391
adiabatic_B3_w5_minjerk_Tr300,-45.0,off,1.0,-0.0,0.0,-0.039788735772973836,-0.07957747154594767,-0.0,0.039788735772973836
adiabatic_B3_w5_minjerk_Tr300,-39.375,off,1.0,-0.0,0.0,-0.039788735772973836,-0.07957747154594767,-0.0,0.039788735772973836
adiabatic_B3_w5_minjerk_Tr300,-32.625,off,1.0,-0.0,0.0,-0.039788735772973836,-0.07957747154594767,-0.0,0.039788735772973836
adiabatic_B3_w5_minjerk_Tr300,-27.0,off,1.0,-0.0,0.0,-0.039788735772973836,-0.07957747154594767,-0.0,0.039788735772973836
adiabatic_B3_w5_minjerk_Tr300,-21.375,off,1.0,-0.0,0.0,-0.039788735772973836,-0.07957747154594767,-0.0,0.039788735772973836
adiabatic_B3_w5_minjerk_Tr300,-14.625,off,1.0,-0.0,0.0,-0.039788735772973836,-0.07957747154594767,-0.0,0.039788735772973836
adiabatic_B3_w5_minjerk_Tr300,-9.0,off,1.0,-0.0,0.0,-0.039788735772973836,-0.07957747154594767,-0.0,0.039788735772973836
adiabatic_B3_w5_minjerk_Tr300,-3.375,off,1.0,-0.0,0.0,-0.039788735772973836,-0.07957747154594767,-0.0,0.039788735772973836
adiabatic_B3_w5_minjerk_Tr300,3.7344398340248963,setup,1.0000378615054906,-3.12864263277473e-05,1.5937456854209072e-05,-0.03978271026942623,-0.07957144604240007,-1.7527184491180032e-07,0.03978508888994037
adiabatic_B3_w5_minjerk_Tr300,9.95850622406639,setup,1.0006956156459916,-0.00020677653318196355,3.987932571832221e-05,-0.03967814051548352,-0.07946687628845735,-1.1586004565847276e-06,0.039731851396274866
adiabatic_B3_w5_minjerk_Tr300,16.182572614107883,setup,1.0028906119094683,-0.0005201494913389345,6.048637492321648e-05,-0.03933066770004379,-0.07911940347301762,-2.9161783071781356e-06,0.039557295060119124
adiabatic_B3_w5_minjerk_Tr300,23.651452282157678,setup,1.0086778973772512,-0.0010463791076490564,8.082240036735351e-05,-0.038425377688399896,-0.07821411346137373,-5.875379681730386e-06,0.03910384090955411
adiabatic_B3_w5_minjerk_Tr300,29.87551867219917,setup,1.0169190833798385,-0.0015818327918649985,9.411583167678773e-05,-0.03716280878209089,-0.07695154455506473,-8.900835138775273e-06,0.03847202752757373
adiabatic_B3_w5_minjerk_Tr300,37.344398340248965,setup,1.0317335261862404,-0.0023028959773897027,0.00010574628306826887,-0.0349688124465586,-0.07475754821953243,-1.300626113996754e-05,0.03737456659885024
adiabatic_B3_w5_minjerk_Tr300,43.56846473029046,setup,1.0486908823140113,-0.0029391796752659635,0.00011195693620726076,-0.03257069666595873,-0.07235943243893256,-1.6667319327901484e-05,0.03617526159451358
adiabatic_B3_w5_minjerk_Tr300,49.79253112033195,setup,1.0701898901495266,-0.003581253952176291,0.00011518625084065873,-0.029692646220505905,-0.06948138199347974,-2.0407587121452523e-05,0.03473610788144049
adiabatic_B3_w5_minjerk_Tr300,57.261410788381745,setup,1.102297680650903,-0.004327683435940526,0.00011547037687280491,-0.025703881849962522,-0.06549261762293636,-2.48281528569591e-05,0.032741714391153184
adiabatic_B3_w5_minjerk_Tr300,63.48547717842324,setup,1.1344640796185481,-0.004907028043833018,0.0001130695828293444,-0.022042601172502212,-0.061831336945476045,-2.832615151735687e-05,0.030911169576982866
adiabatic_B3_w5_minjerk_Tr300,69.70954356846474,setup,1.1715942756988487,-0.0054312349975261815,0.00010863655490869223,-0.01818558295053128,-0.057974318723505114,-3.155472338772026e-05,0.028982836850574012
adiabatic_B3_w5_minjerk_Tr300,77.17842323651452,setup,1.2226438852068322,-0.005972295501180959,0.00010114395658830271,-0.013445396042734889,-0.05323413181570873,-3.496848876753555e-05,0.026613041517690634
adiabatic_B3_w5_minjerk_Tr300,83.40248962655602,setup,1.270459916926185,-0.0063421472327331654,9.351040925907114e-05,-0.009513680110084927,-0.04930241588305876,-3.736591155972752e-05,0.02464748728056335
adiabatic_B3_w5_minjerk_Tr300,89.6265560165975,setup,1.3228740438507773,-0.006635400448405482,8.497450826080675e-05,-0.0056842159112712315,-0.04547295168424507,-3.932038862940046e-05,0.022733094813865904
adiabatic_B3_w5_minjerk_Tr300,97.0954356846473,setup,1.3914886099976682,-0.0068870031556688225,7.396746979084822e-05,-0.0013102234828331033,-0.041098959255806936,-4.106117023328081e-05,0.020546536555792166
adiabatic_B3_w5_minjerk_Tr300,103.3195020746888,setup,1.4530732653940228,-0.00701660985050564,6.446593714794384e-05,0.0020996926709863535,-0.03768904310198748,-4.201091301334512e-05,0.018841956532854205
adiabatic_B3_w5_minjerk_Tr300,109.5435684647303,setup,1.5182838416966995,-0.0070784624297296605,5.489813383955941e-05,0.005267669957404201,-0.034521065815569636,-4.252262684481484e-05,0.017258348580443044
adiabatic_B3_w5_minjerk_Tr300,117.01244813278008,setup,1.6007576481314258,-0.007071438900375635,4.3573276454868584e-05,0.008733204370614566,-0.031055531402359268,-4.2596909853400294e-05,0.015526031975596008
adiabatic_B3_w5_minjerk_Tr300,123.23651452282158,setup,1.6724887188901727,-0.007005295592303916,3.442346756972385e-05,0.011339949550345176,-0.02844878622262866,-4.224960189446737e-05,0.014223023445058809
adiabatic_B3_w5_minjerk_Tr300,129.46058091286307,setup,1.7464484387856436,-0.006891191612606472,2.5641222100238893e-05,0.013698464216435455,-0.02609027155653838,-4.1571957299627e-05,0.013044115546458148
adiabatic_B3_w5_minjerk_Tr300,136.92946058091286,setup,1.837443394869723,-0.006699710443941249,1.568543742592538e-05,0.016218593814437392,-0.023570141958536444,-4.0380588176187405e-05,0.011784446875542998
adiabatic_B3_w5_minjerk_Tr300,143.15352697095435,setup,1.9145378731829839,-0.006501517508194308,7.929115962509018e-06,0.01807861636601119,-0.021710119406962648,-3.912068281243932e-05,0.010854744213981377
adiabatic_B3_w5_minjerk_Tr300,149.37759336099586,setup,1.9922200063135138,-0.006273903314437759,6.941560351806664e-07,0.019738681993596026,-0.02005005377937781,-3.765994572190318e-05,0.010024999270097834
adiabatic_B3_w5_minjerk_Tr300,156.84647302904565,setup,2.085462126817016,-0.005968653826189782,-7.279246463371273e-06,0.021491498431297884,-0.01829723734167595,-3.569344374082561e-05,0.009148908302852131
adiabatic_B3_w5_minjerk_Tr300,163.07053941908714,setup,2.162556605130276,-0.005692493169221734,-1.332732901664355e-05,0.022772826236822044,-0.017015909536151792,-3.391568060082633e-05,0.0085084850456487
adiabatic_B3_w5_minjerk_Tr300,169.29460580912863,setup,2.2385353963123196,-0.005400508840196652,-1.8834440105520878e-05,0.0239083077373936,-0.015880428035580235,-3.204314175348094e-05,0.007940963416350907
adiabatic_B3_w5_minjerk_Tr300,176.76348547717842,setup,2.3275112811098264,-0.005033822154035806,-2.4735803277239504e-05,0.025099251562793433,-0.014689484210180402,-2.970730651775485e-05,0.0073457263114309335
adiabatic_B3_w5_minjerk_Tr300,182.9875518672199,setup,2.399242351868575,-0.00471801437410211,-2.9071784050984615e-05,0.025964475625444357,-0.013824260147529478,-2.7712947453053846e-05,0.006913286803298792
adiabatic_B3_w5_minjerk_Tr300,189.21161825726142,setup,2.468273420839406,-0.00439559312435273,-3.288548678143731e-05,0.02672691853630412,-0.013061817236669713,-2.5695472460112564e-05,0.006532217090279168
adiabatic_B3_w5_minjerk_Tr300,196.68049792531122,setup,2.5469267346059765,-0.00400311797309992,-3.67791222752436e-05,0.027521202864120655,-0.012267532908853181,-2.3266735009347674e-05,0.006135229849204762
adiabatic_B3_w5_minjerk_Tr300,202.9045643153527,setup,2.6085113900023313,-0.003673814300700719,-3.945732884987041e-05,0.02809361634249711,-0.011695119430476728,-2.125251596380236e-05,0.005849129672470278
adiabatic_B3_w5_minjerk_Tr300,210.3734439834025,setup,2.677125956149222,-0.00327881435820743,-4.198927252884824e-05,0.028685424211614526,-0.01110331156135931,-1.886488182489972e-05,0.005553326480749606
adiabatic_B3_w5_minjerk_Tr300,216.59751037344398,setup,2.729540083073814,-0.002951941939375402,-4.352426532042268e-05,0.029107753766457772,-0.010680982006516062,-1.6911987783558722e-05,0.0053422227787505785
adiabatic_B3_w5_minjerk_Tr300,222.82157676348547,setup,2.777356114793167,-0.0026291157033389704,-4.452545332210698e-05,0.029472363675118126,-0.010316372097855709,-1.5002836244883207e-05,0.005159957660425261
adiabatic_B3_w5_minjerk_Tr300,230.29045643153526,setup,2.8284057243011524,-0.002249749312273433,-4.4999896856792385e-05,0.02984140130325763,-0.009947334469716206,-1.278274083525122e-05,0.004975457723863948
adiabatic_B3_w5_minjerk_Tr300,236.51452282157678,setup,2.8655359203814514,-0.0019426896776324474,-4.476418505333875e-05,0.030097516448977055,-0.00969121932399678,-1.1002967242907564e-05,0.004847390772329571
adiabatic_B3_w5_minjerk_Tr300,242.73858921161826,setup,2.8977023193490954,-0.00164626828027637,-4.392539832707941e-05,0.030311480051990396,-0.00947725572098344,-9.298124342086655e-06,0.0047403755965594796
adiabatic_B3_w5_minjerk_Tr300,250.20746887966806,setup,2.9298101098504734,-0.00130814681838627,-4.2074795468635614e-05,0.030518064337140178,-0.009270671435833657,-7.3676719561930525e-06,0.004637009820836431
adiabatic_B3_w5_minjerk_Tr300,256.43153526970957,setup,2.9513091176859856,-0.0010443809184416577,-3.978174211142953e-05,0.03065263803685754,-0.009136097736116296,-5.870959097858296e-06,0.004569631733283609
adiabatic_B3_w5_minjerk_Tr300,262.655601659751,setup,2.968266473813758,-0.0008004587890450181,-3.67561290312166e-05,0.030756726758572106,-0.00903200901440173,-4.492996697414986e-06,0.004517466987106925
adiabatic_B3_w5_minjerk_Tr300,270.1244813278008,setup,2.983080916620164,-0.0005392397986267013,-3.208367052599551e-05,0.03084621272193475,-0.008942523051039085,-3.0227778846082725e-06,0.004472538094208729
adiabatic_B3_w5_minjerk_Tr300,276.34854771784234,setup,2.9913221026227497,-0.0003528404638327055,-2.7253423759280773e-05,0.030895418708121698,-0.008893317064852137,-1.9764375690033602e-06,0.0044477429117029356
adiabatic_B3_w5_minjerk_Tr300,282.5726141078838,setup,2.9964130045556487,-0.00020009064466380359,-2.1505326118022705e-05,0.030925612505757878,-0.008863123267215958,-1.1202985052956027e-06,0.004432417303346601
adiabatic_B3_w5_minjerk_Tr300,290.0414937759336,setup,2.9993043843540086,-6.898945343885207e-05,-1.3305440624706422e-05,0.030942692668368677,-0.00884604310460516,-3.861688684601152e-07,0.004423550958963939
adiabatic_B3_w5_minjerk_Tr300,296.2655601659751,setup,2.9999621384945083,-1.042933524911347e-05,-5.312753806630144e-06,0.03094657130639344,-0.008842164466580394,-5.8374825935758224e-08,0.004421293621047636
adiabatic_B3_w5_minjerk_Tr300,300.49792531120335,hold,3.0,-2.9605947323337506e-16,5.945861087432558e-16,0.030946794490090763,-0.008841941282883074,-4.522522405978848e-18,0.004420970641441513
adiabatic_B3_w5_minjerk_Tr300,301.99170124481327,hold,3.0,-0.0,-5.945861087437311e-16,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441561
adiabatic_B3_w5_minjerk_Tr300,303.23651452282155,hold,3.0,2.9605947323337506e-16,5.945861087432558e-16,0.030946794490090763,-0.008841941282883074,4.522522405978848e-18,0.004420970641441513
adiabatic_B3_w5_minjerk_Tr300,304.4813278008299,hold,3.0,-0.0,-5.945861087437311e-16,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441561
adiabatic_B3_w5_minjerk_Tr300,305.9751037344398,hold,3.0,2.9605947323337506e-16,5.945861087432558e-16,0.030946794490090763,-0.008841941282883074,4.522522405978848e-18,0.004420970641441513
adiabatic_B3_w5_minjerk_Tr300,307.21991701244815,hold,3.0,-2.9605947323337506e-16,5.945861087432558e-16,0.030946794490090763,-0.008841941282883074,-4.522522405978848e-18,0.004420970641441513
adiabatic_B3_w5_minjerk_Tr300,308.46473029045643,hold,3.0,-0.0,-1.1891722174874622e-15,0.030946794490090763,-0.008841941282883074,-0.0,0.0044209706414415845
adiabatic_B3_w5_minjerk_Tr300,309.9585062240664,hold,3.0,-2.9605947323337506e-16,5.945861087432558e-16,0.030946794490090763,-0.008841941282883074,-4.522522405978848e-18,0.004420970641441513
adiabatic_B3_w5_minjerk_Tr300,311.2033195020747,hold,3.0,-0.0,-5.945861087437311e-16,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441561
adiabatic_B3_w5_minjerk_Tr300,312.448132780083,hold,3.0,2.9605947323337506e-16,5.945861087432558e-16,0.030946794490090763,-0.008841941282883074,4.522522405978848e-18,0.004420970641441513
adiabatic_B3_w5_minjerk_Tr300,313.94190871369295,hold,3.0,-0.0,-5.945861087437311e-16,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441561
adiabatic_B3_w5_minjerk_Tr300,315.18672199170123,hold,3.0,-0.0,-5.945861087437311e-16,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441561
adiabatic_B3_w5_minjerk_Tr300,316.6804979253112,hold,3.0,-0.0,-5.945861087437311e-16,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441561
adiabatic_B3_w5_minjerk_Tr300,317.9253112033195,hold,3.0,-0.0,-5.945861087437311e-16,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441561
adiabatic_B3_w5_minjerk_Tr300,319.1701244813278,hold,3.0,2.9605947323337506e-16,5.945861087432558e-16,0.030946794490090763,-0.008841941282883074,4.522522405978848e-18,0.004420970641441513
adiabatic_B3_w5_minjerk_Tr300,320.66390041493776,hold,3.0,-0.0,-5.945861087437311e-16,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441561
adiabatic_B3_w5_minjerk_Tr300,321.90871369294604,hold,3.0,2.9605947323337506e-16,5.945861087432558e-16,0.030946794490090763,-0.008841941282883074,4.522522405978848e-18,0.004420970641441513
adiabatic_B3_w5_minjerk_Tr300,323.1535269709544,hold,3.0,-2.9605947323337506e-16,5.945861087432558e-16,0.030946794490090763,-0.008841941282883074,-4.522522405978848e-18,0.004420970641441513
adiabatic_B3_w5_minjerk_Tr300,324.6473029045643,hold,3.0,2.9605947323337506e-16,5.945861087432558e-16,0.030946794490090763,-0.008841941282883074,4.522522405978848e-18,0.004420970641441513
adiabatic_B3_w5_minjerk_Tr300,325.89211618257264,hold,3.0,-2.9605947323337506e-16,5.945861087432558e-16,0.030946794490090763,-0.008841941282883074,-4.522522405978848e-18,0.004420970641441513
adiabatic_B3_w5_minjerk_Tr300,327.1369294605809,hold,3.0,-0.0,-1.1891722174874622e-15,0.030946794490090763,-0.008841941282883074,-0.0,0.0044209706414415845
adiabatic_B3_w5_minjerk_Tr300,328.6307053941909,hold,3.0,-2.9605947323337506e-16,5.945861087432558e-16,0.030946794490090763,-0.008841941282883074,-4.522522405978848e-18,0.004420970641441513
adiabatic_B3_w5_minjerk_Tr300,329.8755186721992,hold,3.0,-0.0,-5.945861087437311e-16,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441561
adiabatic_B3_w5_minjerk_Tr300,331.12033195020746,hold,3.0,2.9605947323337506e-16,5.945861087432558e-16,0.030946794490090763,-0.008841941282883074,4.522522405978848e-18,0.004420970641441513
adiabatic_B3_w5_minjerk_Tr300,332.61410788381744,hold,3.0,-2.9605947323337506e-16,5.945861087432558e-16,0.030946794490090763,-0.008841941282883074,-4.522522405978848e-18,0.004420970641441513
adiabatic_B3_w5_minjerk_Tr300,333.8589211618257,hold,3.0,-0.0,-5.945861087437311e-16,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441561
adiabatic_B3_w5_minjerk_Tr300,335.10373443983406,hold,3.0,-2.9605947323337506e-16,5.945861087432558e-16,0.030946794490090763,-0.008841941282883074,-4.522522405978848e-18,0.004420970641441513
adiabatic_B3_w5_minjerk_Tr300,336.597510373444,hold,3.0,-0.0,-1.1891722174874622e-15,0.030946794490090763,-0.008841941282883074,-0.0,0.0044209706414415845
adiabatic_B3_w5_minjerk_Tr300,337.84232365145226,hold,3.0,2.9605947323337506e-16,5.945861087432558e-16,0.030946794490090763,-0.008841941282883074,4.522522405978848e-18,0.004420970641441513
adiabatic_B3_w5_minjerk_Tr300,339.0871369294606,hold,3.0,-0.0,-5.945861087437311e-16,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441561
adiabatic_B3_w5_minjerk_Tr300,340.5809128630705,hold,3.0,2.9605947323337506e-16,5.945861087432558e-16,0.030946794490090763,-0.008841941282883074,4.522522405978848e-18,0.004420970641441513
adiabatic_B3_w5_minjerk_Tr300,341.82572614107886,hold,3.0,-2.9605947323337506e-16,5.945861087432558e-16,0.030946794490090763,-0.008841941282883074,-4.522522405978848e-18,0.004420970641441513
adiabatic_B3_w5_minjerk_Tr300,343.07053941908714,hold,3.0,-0.0,-5.945861087437311e-16,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441561
adiabatic_B3_w5_minjerk_Tr300,344.5643153526971,hold,3.0,-2.9605947323337506e-16,5.945861087432558e-16,0.030946794490090763,-0.008841941282883074,-4.522522405978848e-18,0.004420970641441513
adiabatic_B3_w5_minjerk_Tr300,345.8091286307054,hold,3.0,-0.0,-5.945861087437311e-16,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441561
adiabatic_B3_w5_minjerk_Tr300,347.3029045643153,hold,3.0,2.9605947323337506e-16,5.945861087432558e-16,0.030946794490090763,-0.008841941282883074,4.522522405978848e-18,0.004420970641441513
adiabatic_B3_w5_minjerk_Tr300,348.54771784232366,hold,3.0,-0.0,-5.945861087437311e-16,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441561
adiabatic_B3_w5_minjerk_Tr300,349.79253112033194,hold,3.0,-0.0,-5.945861087437311e-16,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441561
adiabatic_B3_w5_minjerk_Tr300,351.2863070539419,hold,3.0,-2.9605947323337506e-16,5.945861087432558e-16,0.030946794490090763,-0.008841941282883074,-4.522522405978848e-18,0.004420970641441513
adiabatic_B3_w5_minjerk_Tr300,352.5311203319502,hold,3.0,-0.0,-5.945861087437311e-16,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441561
adiabatic_B3_w5_minjerk_Tr300,353.7759336099585,hold,3.0,2.9605947323337506e-16,5.945861087432558e-16,0.030946794490090763,-0.008841941282883074,4.522522405978848e-18,0.004420970641441513
adiabatic_B3_w5_minjerk_Tr300,355.26970954356847,hold,3.0,-0.0,-1.1891722174874622e-15,0.030946794490090763,-0.008841941282883074,-0.0,0.0044209706414415845
adiabatic_B3_w5_minjerk_Tr300,356.51452282157675,hold,3.0,-0.0,-5.945861087437311e-16,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441561
adiabatic_B3_w5_minjerk_Tr300,357.7593360995851,hold,3.0,-2.9605947323337506e-16,5.945861087432558e-16,0.030946794490090763,-0.008841941282883074,-4.522522405978848e-18,0.004420970641441513
adiabatic_B3_w5_minjerk_Tr300,359.253112033195,hold,3.0,2.9605947323337506e-16,5.945861087432558e-16,0.030946794490090763,-0.008841941282883074,4.522522405978848e-18,0.004420970641441513
adiabatic_B3_w5_minjerk_Tr300,362.4896265560166,reset,2.999988711221775,4.879138256312875e-06,-3.581981075682718e-06,0.030946727946572352,-0.008842007826401484,2.7309331007953576e-08,0.004421146435699307
adiabatic_B3_w5_minjerk_Tr300,368.7136929460581,reset,2.9995310174713943,5.33497064863744e-05,-1.1793518922003543e-05,0.030944029364389412,-0.008844706408584424,2.9861923241520335e-07,0.0044228224535004315
adiabatic_B3_w5_minjerk_Tr300,376.18257261410787,reset,2.9971093880905304,0.0001740520528637999,-2.0239907758817286e-05,0.030929730751213018,-0.008859005021760817,9.744488662246344e-07,0.004430307831222295
adiabatic_B3_w5_minjerk_Tr300,382.4066390041494,reset,2.9925727671333675,0.0003194310995321588,-2.617927859497349e-05,0.030902850595474082,-0.008885885177499752,1.7890948130740619e-06,0.004443984229148617
adiabatic_B3_w5_minjerk_Tr300,388.6307053941909,reset,2.9850091440630973,0.0004995120937632787,-3.118800654689285e-05,0.03085776220015752,-0.008930973572816315,2.79959745695553e-06,0.004466727717759939
adiabatic_B3_w5_minjerk_Tr300,396.09958506224064,reset,2.9711395689472546,0.0007543756350916063,-3.6058545233787263e-05,0.030774186237530074,-0.00901454953544376,4.233249354853816e-06,0.004508709491650546
adiabatic_B3_w5_minjerk_Tr300,402.32365145228215,reset,2.9550550098833916,0.0009938963854750898,-3.923683542433845e-05,0.030675785589984326,-0.00911295018298951,5.585309428286805e-06,0.004558036275572023
adiabatic_B3_w5_minjerk_Tr300,408.54771784232366,reset,2.9344854824646243,0.0012539696794813657,-4.1672442445338454e-05,0.030547581821407013,-0.009241153951566822,7.059632850944992e-06,0.004622235069584882
adiabatic_B3_w5_minjerk_Tr300,416.01659751037346,reset,2.903541938288509,0.0015884754147026624,-4.368240563224792e-05,0.03034956313089495,-0.009439172642078882,8.967141316239292e-06,0.004721324388735071
adiabatic_B3_w5_minjerk_Tr300,422.2406639004149,reset,2.8723662064667828,0.0018824783950726288,-4.464566778527225e-05,0.03014355173391679,-0.009645184039057045,1.0655653732544235e-05,0.00482436841420744
adiabatic_B3_w5_minjerk_Tr300,428.46473029045643,reset,2.8362280982140495,0.0021875972810369336,-4.499958086355302e-05,0.029896195532606067,-0.009892540240367767,1.2421303276395805e-05,0.004948060596616758
adiabatic_B3_w5_minjerk_Tr300,435.9336099585062,reset,2.786349905008668,0.0025652015163965354,-4.4660352157229724e-05,0.029538854637473074,-0.010249881135500762,1.4627075845785897e-05,0.005126717546701892
adiabatic_B3_w5_minjerk_Tr300,442.15767634854774,reset,2.739478039495244,0.002886993435646161,-4.3767632853384216e-05,0.02918510762594774,-0.010603628147026095,1.6526358406593782e-05,0.00530355553229206
adiabatic_B3_w5_minjerk_Tr300,448.3817427385892,reset,2.687965572719596,0.0032132048622969594,-4.233839622754361e-05,0.028774795121193367,-0.01101394065178047,1.8471257147623077e-05,0.005508654917150785
adiabatic_B3_w5_minjerk_Tr300,455.850622406639,reset,2.6203609141762776,0.003607894277421622,-3.99311238727349e-05,0.0281991500954967,-0.011589585677477135,2.08519078069731e-05,0.005796381647675457
adiabatic_B3_w5_minjerk_Tr300,462.0746887966805,reset,2.5595458280080345,0.003937347187039682,-3.735594918500771e-05,0.02764186765638076,-0.012146868116593077,2.2862711654704566e-05,0.006074920404288209
adiabatic_B3_w5_minjerk_Tr300,469.5435684647303,reset,2.4817161583033007,0.004330517450659162,-3.3586012352554316e-05,0.026868039452578537,-0.0129206963203953,2.529067804206935e-05,0.0064616845051688136
adiabatic_B3_w5_minjerk_Tr300,475.7676348547718,reset,2.41327916784485,0.004653983782741249,-2.9876126383111502e-05,0.026124825291861168,-0.013663910481112667,2.7310745004002755e-05,0.00683314397385491
adiabatic_B3_w5_minjerk_Tr300,481.99170124481327,reset,2.342051248282729,0.004971305933171716,-2.5645068138844775e-05,0.02528107647231357,-0.014507659300660267,2.931115175848246e-05,0.007254850035170191
adiabatic_B3_w5_minjerk_Tr300,489.46058091286307,reset,2.2535515612143566,0.005340508307129171,-1.987133246756698e-05,0.02411923581248798,-0.015669499960485854,3.165960578184447e-05,0.007835540635439935
adiabatic_B3_w5_minjerk_Tr300,495.6846473029046,reset,2.177858345863613,0.005635251483119394,-1.4471910642378908e-05,0.023011095488470603,-0.01677764028450323,3.354787435817305e-05,0.008389395961280296
adiabatic_B3_w5_minjerk_Tr300,501.9087136929461,reset,2.1009450546459902,0.005914858971056939,-8.532274930785856e-06,0.02176018792717956,-0.018028547845794277,3.534683614682374e-05,0.0090146134113299
adiabatic_B3_w5_minjerk_Tr300,509.3775933609959,reset,2.0077799936864853,0.0062252815248695775,-6.88776432180991e-07,0.020048247475368576,-0.019740488297605257,3.734698210389611e-05,0.009870271554346097
adiabatic_B3_w5_minjerk_Tr300,515.6016597510373,reset,1.9300443266882836,0.006458187275189052,6.439778507671051e-06,0.018426063935045135,-0.021362671837928702,3.884338560347917e-05,0.010681079688318872
adiabatic_B3_w5_minjerk_Tr300,521.8257261410788,reset,1.8527898002843368,0.0066626733675024365,1.4093575690892198e-05,0.016607433312584866,-0.02318130246038897,4.014652818612584e-05,0.011590090464635223
adiabatic_B3_w5_minjerk_Tr300,529.2946058091286,reset,1.7614646036876809,0.006863169530383256,2.393551409302544e-05,0.01414139779621061,-0.025647337976763225,4.1400392295031044e-05,0.012822716624535775
adiabatic_B3_w5_minjerk_Tr300,535.5186721991702,reset,1.6871179081918406,0.006986108163062769,3.263499394821911e-05,0.011831175793172078,-0.027957559979801757,4.213919902281375e-05,0.01397748148474972
adiabatic_B3_w5_minjerk_Tr300,541.7427385892116,reset,1.6149025580549097,0.0070623544076827945,4.171817441751368e-05,0.009274851764017935,-0.0305138840089559,4.255580229979988e-05,0.01525528209105912
adiabatic_B3_w5_minjerk_Tr300,549.2116182572614,reset,1.5317265791605934,0.007083199981820278,5.2992729941702246e-05,0.005870938582442513,-0.033917797190531326,4.25746302386301e-05,0.016956790081536124
adiabatic_B3_w5_minjerk_Tr300,555.4356846473029,reset,1.4658375284752936,0.007034226488960893,6.25514964618177e-05,0.002753214363445021,-0.037035521409528815,4.214756300123229e-05,0.01851527185979948
