case,B0,width,Tr,Th,ramp_kind,static,n_t,t_start,t_end,access_all_min_rho,access_all_min_Tkk,access_all_max_abs_flux,access_all_max_abs_Kll,access_all_max_abs_accel,access_all_max_abs_p_tangential,access_all_max_abs_expansion_product,access_hold_min_rho,access_hold_min_Tkk,access_hold_max_abs_flux,access_hold_max_abs_Kll,access_hold_max_abs_accel,access_hold_max_abs_p_tangential,access_hold_max_abs_expansion_product,support_all_min_rho,support_all_min_Tkk,support_all_max_abs_flux,support_all_max_abs_Kll,support_all_max_abs_accel,support_all_max_abs_p_tangential,support_all_max_abs_expansion_product,support_hold_min_rho,support_hold_min_Tkk,support_hold_max_abs_flux,support_hold_max_abs_Kll,support_hold_max_abs_accel,support_hold_max_abs_p_tangential,support_hold_max_abs_expansion_product,shoulder_all_min_rho,shoulder_all_min_Tkk,shoulder_all_max_abs_flux,shoulder_all_max_abs_Kll,shoulder_all_max_abs_accel,shoulder_all_max_abs_p_tangential,shoulder_all_max_abs_expansion_product,shoulder_hold_min_rho,shoulder_hold_min_Tkk,shoulder_hold_max_abs_flux,shoulder_hold_max_abs_Kll,shoulder_hold_max_abs_accel,shoulder_hold_max_abs_p_tangential,shoulder_hold_max_abs_expansion_product,all_access_quiet_fraction,hold_access_quiet_fraction,hold_integrated_negative_Tkk_proper,hold_proper_half_length_R2,hold_proper_half_length_R3,classification,hold_Tkk_min_for_gate,ramp_cost_max_access_K_or_accel,ramp_cost_max_shoulder_flux,access_setup_min_rho,access_setup_min_Tkk,access_setup_max_abs_flux,access_setup_max_abs_Kll,access_setup_max_abs_accel,access_setup_max_abs_p_tangential,access_setup_max_abs_expansion_product,access_reset_min_rho,access_reset_min_Tkk,access_reset_max_abs_flux,access_reset_max_abs_Kll,access_reset_max_abs_accel,access_reset_max_abs_p_tangential,access_reset_max_abs_expansion_product,access_ramps_min_rho,access_ramps_min_Tkk,access_ramps_max_abs_flux,access_ramps_max_abs_Kll,access_ramps_max_abs_accel,access_ramps_max_abs_p_tangential,access_ramps_max_abs_expansion_product,support_setup_min_rho,support_setup_min_Tkk,support_setup_max_abs_flux,support_setup_max_abs_Kll,support_setup_max_abs_accel,support_setup_max_abs_p_tangential,support_setup_max_abs_expansion_product,support_reset_min_rho,support_reset_min_Tkk,support_reset_max_abs_flux,support_reset_max_abs_Kll,support_reset_max_abs_accel,support_reset_max_abs_p_tangential,support_reset_max_abs_expansion_product,support_ramps_min_rho,support_ramps_min_Tkk,support_ramps_max_abs_flux,support_ramps_max_abs_Kll,support_ramps_max_abs_accel,support_ramps_max_abs_p_tangential,support_ramps_max_abs_expansion_product,shoulder_setup_min_rho,shoulder_setup_min_Tkk,shoulder_setup_max_abs_flux,shoulder_setup_max_abs_Kll,shoulder_setup_max_abs_accel,shoulder_setup_max_abs_p_tangential,shoulder_setup_max_abs_expansion_product,shoulder_reset_min_rho,shoulder_reset_min_Tkk,shoulder_reset_max_abs_flux,shoulder_reset_max_abs_Kll,shoulder_reset_max_abs_accel,shoulder_reset_max_abs_p_tangential,shoulder_reset_max_abs_expansion_product,shoulder_ramps_min_rho,shoulder_ramps_min_Tkk,shoulder_ramps_max_abs_flux,shoulder_ramps_max_abs_Kll,shoulder_ramps_max_abs_accel,shoulder_ramps_max_abs_p_tangential,shoulder_ramps_max_abs_expansion_product,setup_access_quiet_fraction,reset_access_quiet_fraction,ramps_access_quiet_fraction
adiabatic_B2_w1.6_cosine_Tr10,2.0,1.6,10.0,60.0,cosine,False,803,-1.5,81.5,-0.039788735772973836,-0.07957747154594767,0.0016220359861445982,0.11106695906615927,0.04932007711037793,0.03978873577297478,0.21755540426439118,0.01925490901288216,-0.019894367886486918,4.071503601949694e-06,0.000438772879736149,0.012335932367488436,0.010438015096726731,0.05441999639458625,-0.039788735772973836,-0.07957747154594767,0.0028350290128119704,0.11106695906615927,0.04932007711037793,0.03978873577297478,0.6738628417826583,0.016786103892429773,-0.019894367886486918,7.1654196888185924e-06,0.000438772879736149,0.012335932367488436,0.010438015096726731,0.17038705431977713,-0.023453338750136537,-0.04806930661861948,0.0032632978166795175,0.10990947818547118,0.048636333367481285,0.02345333875013747,0.9998989975507553,-0.012657433232216428,-0.01722960146813614,8.685446411119153e-06,0.00043570969244010303,0.012249812023531315,0.008808086898535126,0.545383473957722,0.40224159402241594,1.0,0.10306422960855323,3.090382339814229,4.255238429407314,adiabatic-rate-budget,-0.019894367886486918,0.11106695906615927,0.0032632978166795175,-0.039788735772973836,-0.07957747154594767,0.0016220359861445982,0.11106695906615793,0.0493200771103479,0.03880704156781455,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,0.0016220359861445783,0.11106695906615927,0.04932007711037793,0.03880704209472087,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,0.0016220359861445982,0.11106695906615927,0.04932007711037793,0.03880704209472087,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,0.00283502901281189,0.11106695906615793,0.0493200771103479,0.03880704156781455,0.6738628417826583,-0.039788735772973836,-0.07957747154594767,0.0028350290128119704,0.11106695906615927,0.04932007711037793,0.03880704209472087,0.6738628417826583,-0.039788735772973836,-0.07957747154594767,0.0028350290128119704,0.11106695906615927,0.04932007711037793,0.03880704209472087,0.6738628417826583,-0.023453338750136537,-0.04806930661861948,0.0032632978166794676,0.10990947818547118,0.04863633336745138,0.02248525644062295,0.9998989975507553,-0.023453338750136537,-0.04806930661861922,0.0032632978166795175,0.10990947818546844,0.048636333367481285,0.022485256960223205,0.9998989975507553,-0.023453338750136537,-0.04806930661861948,0.0032632978166795175,0.10990947818547118,0.048636333367481285,0.022485256960223205,0.9998989975507553,0.004149377593360996,0.004149377593360996,0.004149377593360996
adiabatic_B2_w1.6_cosine_Tr30,2.0,1.6,30.0,60.0,cosine,False,803,-4.5,124.5,-0.039788735772973836,-0.07957747154594767,0.0005406786620481957,0.03702231968871931,0.005480008567818518,0.039788735772974156,0.21755540426439118,0.01925490901288216,-0.019894367886486918,1.0555750079094476e-06,0.00011375593178275523,0.0013706813355115243,0.010001721620731074,0.05441999639458625,-0.039788735772973836,-0.07957747154594767,0.0009450096709373225,0.03702231968871931,0.005480008567818518,0.039788735772974156,0.6738628417826583,0.016786103892429773,-0.019894367886486918,1.8577014008040052e-06,0.00011375593178275523,0.0013706813355115243,0.010001721620731074,0.17038705431977713,-0.023453338750136537,-0.047041025240380833,0.0010877659388931716,0.03663649272848951,0.005404037040832398,0.023453338750136842,0.9998989975507553,-0.012657433232216428,-0.017222384943414073,2.251782402844888e-06,0.00011296177211350453,0.0013611122535358577,0.008631947416075285,0.545383473957722,0.6288916562889165,1.0,0.10306422960855323,3.090382339814229,4.255238429407314,adiabatic-clean,-0.019894367886486918,0.03702231968871931,0.0010877659388931716,-0.039788735772973836,-0.07957747154594767,0.0005406786620481735,0.03702231968871731,0.005480008567815245,0.03967965863906734,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,0.0005406786620481957,0.03702231968871931,0.005480008567818518,0.03967965869761241,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,0.0005406786620481957,0.03702231968871931,0.005480008567818518,0.03967965869761241,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,0.0009450096709372838,0.03702231968871731,0.005480008567815245,0.03967965863906734,0.6738628417826583,-0.039788735772973836,-0.07957747154594767,0.0009450096709373225,0.03702231968871931,0.005480008567818518,0.03967965869761241,0.6738628417826583,-0.039788735772973836,-0.07957747154594767,0.0009450096709373225,0.03702231968871931,0.005480008567818518,0.03967965869761241,0.6738628417826583,-0.023453338750136537,-0.047041025240380833,0.0010877659388931716,0.036636492728489505,0.00540403704082912,0.02334577404907961,0.9998989975507553,-0.023453338750136537,-0.04704102524038077,0.0010877659388931484,0.03663649272848951,0.005404037040832398,0.02334577410681287,0.9998989975507553,-0.023453338750136537,-0.047041025240380833,0.0010877659388931716,0.03663649272848951,0.005404037040832398,0.02334577410681287,0.9998989975507553,0.3817427385892116,0.3817427385892116,0.3817427385892116
adiabatic_B2_w1.6_cosine_Tr100,2.0,1.6,100.0,60.0,cosine,False,803,-15.0,275.0,-0.039788735772973836,-0.07957747154594767,0.0001622035986144588,0.011106695906615727,0.0004932007711036931,0.03978873577297391,0.21755540426439118,0.01925490901288216,-0.019894367886486918,1.78128282585647e-07,1.919631348856754e-05,0.00012336437736872104,0.00995209245585838,0.05441999639458625,-0.039788735772973836,-0.07957747154594767,0.0002835029012811949,0.011106695906615727,0.0004932007711036931,0.03978873577297391,0.6738628417826583,0.016786103892429773,-0.019894367886486918,3.1348711138411715e-07,1.919631348856754e-05,0.00012336437736872104,0.00995209245585838,0.17038705431977713,-0.023453338750136537,-0.04691866257060537,0.0003263297816679445,0.010990947818546988,0.00048636333367469277,0.02345333875013661,0.9998989975507553,-0.012657433232216428,-0.01722028538575282,3.7998828048223556e-07,1.906229904427547e-05,0.00012250313864781566,0.00861191123424689,0.545383473957722,1.0,1.0,0.10306422960855331,3.090382339814229,4.255238429407314,adiabatic-clean,-0.019894367886486918,0.011106695906615727,0.0003263297816679445,-0.039788735772973836,-0.07957747154594767,0.00016220359861445594,0.011106695906615727,0.0004932007711036931,0.03977891883092225,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,0.0001622035986144588,0.011106695906615727,0.0004932007711034443,0.0397789188361913,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,0.0001622035986144588,0.011106695906615727,0.0004932007711036931,0.0397789188361913,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,0.00028350290128119,0.011106695906615727,0.0004932007711036931,0.03977891883092225,0.6738628417826583,-0.039788735772973836,-0.07957747154594767,0.0002835029012811949,0.011106695906615727,0.0004932007711034443,0.0397789188361913,0.6738628417826583,-0.039788735772973836,-0.07957747154594767,0.0002835029012811949,0.011106695906615727,0.0004932007711036931,0.0397789188361913,0.6738628417826583,-0.023453338750136537,-0.04691866257060537,0.0003263297816679445,0.010990947818546818,0.0004863633336746744,0.02344365792704141,0.9998989975507553,-0.023453338750136537,-0.046918662570605355,0.0003263297816679444,0.010990947818546988,0.00048636333367469277,0.023443657932237388,0.9998989975507553,-0.023453338750136537,-0.04691866257060537,0.0003263297816679445,0.010990947818546988,0.00048636333367469277,0.023443657932237388,0.9998989975507553,1.0,1.0,1.0
adiabatic_B2_w1.6_cosine_Tr300,2.0,1.6,300.0,60.0,cosine,False,803,-45.0,705.0,-0.039788735772973836,-0.07957747154594767,5.406786620481888e-05,0.003702231968871965,5.480008567818811e-05,0.03978873577297384,0.21755540426439118,0.01925490901288216,-0.019894367886486918,2.6389375197272328e-08,2.843898294635494e-06,1.370739567535306e-05,0.009947729343188121,0.05441999639458625,-0.039788735772973836,-0.07957747154594767,9.450096709372957e-05,0.003702231968871965,5.480008567818811e-05,0.03978873577297384,0.6738628417826583,0.016786103892429773,-0.019894367886486918,4.644253502340096e-08,2.843898294635494e-06,1.370739567535306e-05,0.009947729343188121,0.17038705431977713,-0.023453338750136537,-0.04690776546739004,0.00010877659388931631,0.0036636492728490504,5.404037040830457e-05,0.023453338750136544,0.9998989975507553,-0.012657433232216428,-0.017219922304352736,5.6294560066988674e-08,2.824044303010899e-06,1.3611700789732226e-05,0.008610149767596774,0.545383473957722,1.0,1.0,0.10306422960855323,3.090382339814229,4.255238429407314,adiabatic-clean,-0.019894367886486918,0.003702231968871965,0.00010877659388931631,-0.039788735772973836,-0.07957747154594767,5.406786620481818e-05,0.003702231968871881,5.480008567818811e-05,0.03978764500163477,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,5.406786620481888e-05,0.003702231968871965,5.4800085678164125e-05,0.03978764500222022,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,5.406786620481888e-05,0.003702231968871965,5.480008567818811e-05,0.03978764500222022,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,9.450096709372837e-05,0.003702231968871881,5.480008567818811e-05,0.03978764500163477,0.6738628417826583,-0.039788735772973836,-0.07957747154594767,9.450096709372957e-05,0.003702231968871965,5.4800085678164125e-05,0.03978764500222022,0.6738628417826583,-0.039788735772973836,-0.07957747154594767,9.450096709372957e-05,0.003702231968871965,5.480008567818811e-05,0.03978764500222022,0.6738628417826583,-0.023453338750136537,-0.04690775118023158,0.00010877659388931631,0.0036636492728490504,5.404037040830457e-05,0.02345226310312596,0.9998989975507553,-0.023453338750136537,-0.04690776546739004,0.00010877659388931631,0.0036636492728489675,5.404037040830291e-05,0.023452263103703293,0.9998989975507553,-0.023453338750136537,-0.04690776546739004,0.00010877659388931631,0.0036636492728490504,5.404037040830457e-05,0.023452263103703293,0.9998989975507553,1.0,1.0,1.0
adiabatic_B2_w1.6_minjerk_Tr10,2.0,1.6,10.0,60.0,minjerk,False,803,-1.5,81.5,-0.039788735772973836,-0.07957747154594767,0.0018885456314269244,0.1316146142166978,0.05449012135819067,0.03978873577297478,0.21755540426439118,0.01925490901288216,-0.019894367886486918,6.804514873436228e-08,7.333007352894327e-06,0.0005552254065183786,0.00996927566023786,0.05441999639458625,-0.039788735772973836,-0.07957747154594767,0.003302025622050923,0.1316146142166978,0.05449012135819067,0.03978873577297478,0.6738628417826583,0.016786103892429773,-0.019894367886486918,1.1975233133808588e-07,7.333007352894327e-06,0.0005552254065183786,0.00996927566023786,0.17038705431977713,-0.023453338750136537,-0.04781338115347519,0.0038078253552132906,0.13025884695415924,0.05377220328614681,0.02345333875013747,0.9998989975507553,-0.012657433232216428,-0.017220021978436605,1.451558319407405e-07,7.281813726590927e-06,0.0005513492339784733,0.008618848401298927,0.545383473957722,0.47696139476961397,1.0,0.10306422960855323,3.090382339814229,4.255238429407314,adiabatic-rate-budget,-0.019894367886486918,0.1316146142166978,0.0038078253552132906,-0.039788735772973836,-0.07957747154594767,0.0018885456314269244,0.1316146142166978,0.05449012135819067,0.03975694492567837,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,0.0018885456314269235,0.1316146142166977,0.054490121358129584,0.03975674022060487,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,0.0018885456314269244,0.1316146142166978,0.05449012135819067,0.03975694492567837,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,0.003302025622050923,0.1316146142166978,0.05449012135819067,0.03975694492567837,0.6738628417826583,-0.039788735772973836,-0.07957747154594767,0.0033020256220508827,0.1316146142166977,0.054490121358129584,0.03975674022060487,0.6738628417826583,-0.039788735772973836,-0.07957747154594767,0.003302025622050923,0.1316146142166978,0.05449012135819067,0.03975694492567837,0.6738628417826583,-0.023453338750136537,-0.047813381153474825,0.003807825355213195,0.13025884695415924,0.053772203286096644,0.02342198870578625,0.9998989975507553,-0.023453338750136537,-0.04781338115347519,0.0038078253552132906,0.13025884695415912,0.05377220328614681,0.023421786839095668,0.9998989975507553,-0.023453338750136537,-0.04781338115347519,0.0038078253552132906,0.13025884695415924,0.05377220328614681,0.02342198870578625,0.9998989975507553,0.12863070539419086,0.12863070539419086,0.12863070539419086
adiabatic_B2_w1.6_minjerk_Tr30,2.0,1.6,30.0,60.0,minjerk,False,803,-4.5,124.5,-0.039788735772973836,-0.07957747154594767,0.0006295152104756483,0.04387153807223348,0.006054457928686718,0.039788735772974156,0.21755540426439118,0.01925490901288216,-0.019894367886486918,1.764133485026125e-08,1.901150054051115e-06,5.3073299901075495e-05,0.009949295662749822,0.05441999639458625,-0.039788735772973836,-0.07957747154594767,0.0011006752073503066,0.04387153807223348,0.006054457928686718,0.039788735772974156,0.6738628417826583,0.016786103892429773,-0.019894367886486918,3.104690069486846e-08,1.901150054051115e-06,5.3073299901075495e-05,0.009949295662749822,0.17038705431977713,-0.023453338750136537,-0.04695352534670093,0.0012692751184044137,0.043419615651388174,0.005974689254014128,0.023453338750136842,0.9998989975507553,-0.012657433232216428,-0.017219901372010533,3.7632993449045694e-08,1.8878776327867447e-06,5.27027814281152e-05,0.00861078211882842,0.545383473957722,0.663760896637609,1.0,0.10306422960855323,3.090382339814229,4.255238429407314,adiabatic-clean,-0.019894367886486918,0.04387153807223348,0.0012692751184044137,-0.039788735772973836,-0.07957747154594767,0.0006295152104756272,0.04387153807223348,0.006054457928679892,0.03978520345660777,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,0.0006295152104756483,0.04387153807223348,0.006054457928686718,0.03978518071159964,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,0.0006295152104756483,0.04387153807223348,0.006054457928686718,0.03978520345660777,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,0.0011006752073502884,0.04387153807223348,0.006054457928679892,0.03978520345660777,0.6738628417826583,-0.039788735772973836,-0.07957747154594767,0.0011006752073503066,0.04387153807223348,0.006054457928686718,0.03978518071159964,0.6738628417826583,-0.039788735772973836,-0.07957747154594767,0.0011006752073503066,0.04387153807223348,0.006054457928686718,0.03978520345660777,0.6738628417826583,-0.023453338750136537,-0.0469535253467009,0.0012692751184044137,0.043419615651388174,0.005974689254014128,0.02344985541187547,0.9998989975507553,-0.023453338750136537,-0.04695352534670093,0.001269275118404391,0.04341961565138685,0.005974689254013812,0.023449832982243214,0.9998989975507553,-0.023453338750136537,-0.04695352534670093,0.0012692751184044137,0.043419615651388174,0.005974689254014128,0.02344985541187547,0.9998989975507553,0.43983402489626555,0.43983402489626555,0.43983402489626555
adiabatic_B2_w1.6_minjerk_Tr100,2.0,1.6,100.0,60.0,minjerk,False,803,-15.0,275.0,-0.039788735772973836,-0.07957747154594767,0.00018885456314269135,0.013161461421670179,0.0005449012135819552,0.03978873577297391,0.21755540426439118,0.01925490901288216,-0.019894367886486918,2.976975258507044e-09,3.2081907175296465e-07,3.5888720955106513e-06,0.00994732673992699,0.05441999639458625,-0.039788735772973836,-0.07957747154594767,0.00033020256220509024,0.013161461421670179,0.0005449012135819552,0.03978873577297391,0.6738628417826583,0.016786103892429773,-0.019894367886486918,5.239164496545552e-09,3.2081907175296465e-07,3.5888720955106513e-06,0.00994732673992699,0.17038705431977713,-0.023453338750136537,-0.04690810208450856,0.00038078253552131954,0.013025884695416223,0.0005377220328610671,0.02345333875013661,0.9998989975507553,-0.012657433232216428,-0.017219866283078485,6.350567654202649e-09,3.1857935058167453e-07,3.5638172484225e-06,0.008609987229456804,0.545383473957722,1.0,1.0,0.10306422960855331,3.090382339814229,4.255238429407314,adiabatic-clean,-0.019894367886486918,0.013161461421670179,0.00038078253552131954,-0.039788735772973836,-0.07957747154594767,0.00018885456314269135,0.013161461421669681,0.0005449012135819552,0.039788417864500894,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,0.0001888545631426913,0.013161461421670179,0.0005449012135814501,0.03978841581745015,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,0.00018885456314269135,0.013161461421670179,0.0005449012135819552,0.039788417864500894,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,0.00033020256220509024,0.013161461421669681,0.0005449012135819552,0.039788417864500894,0.6738628417826583,-0.039788735772973836,-0.07957747154594767,0.00033020256220509013,0.013161461421670179,0.0005449012135814501,0.03978841581745015,0.6738628417826583,-0.039788735772973836,-0.07957747154594767,0.00033020256220509024,0.013161461421670179,0.0005449012135819552,0.039788417864500894,0.6738628417826583,-0.023453338750136537,-0.04690810208450856,0.00038078253552131954,0.013025884695415891,0.0005377220328610671,0.02345302524969303,0.9998989975507553,-0.023453338750136537,-0.04690810208450856,0.00038078253552131954,0.013025884695416223,0.0005377220328608167,0.02345302323102611,0.9998989975507553,-0.023453338750136537,-0.04690810208450856,0.00038078253552131954,0.013025884695416223,0.0005377220328610671,0.02345302524969303,0.9998989975507553,1.0,1.0,1.0
adiabatic_B2_w1.6_minjerk_Tr300,2.0,1.6,300.0,60.0,minjerk,False,803,-45.0,705.0,-0.039788735772973836,-0.07957747154594767,6.295152104756512e-05,0.004387153807223365,6.054457928686272e-05,0.03978873577297384,0.21755540426439118,0.01925490901288216,-0.019894367886486918,4.410333726996497e-10,4.7528751601078056e-08,3.044996881447721e-07,0.009947196058901092,0.05441999639458625,-0.039788735772973836,-0.07957747154594767,0.00011006752073503047,0.004387153807223365,6.054457928686272e-05,0.03978873577297384,0.6738628417826583,0.016786103892429773,-0.019894367886486918,7.761725183802997e-10,4.7528751601078056e-08,3.044996881447721e-07,0.009947196058901092,0.17038705431977713,-0.023453338750136537,-0.0469067644664531,0.00012692751184043938,0.00434196156513885,5.974689254013296e-05,0.023453338750136544,0.9998989975507553,-0.012657433232216428,-0.01721986021506765,9.408248320926258e-10,4.7196940987364684e-08,3.02373895792711e-07,0.008609934471188515,0.545383473957722,1.0,1.0,0.10306422960855323,3.090382339814229,4.255238429407314,adiabatic-clean,-0.019894367886486918,0.004387153807223365,0.00012692751184043938,-0.039788735772973836,-0.07957747154594767,6.295152104756444e-05,0.004387153807223364,6.054457928686272e-05,0.03978870044981018,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,6.295152104756512e-05,0.004387153807223365,6.054457928684261e-05,0.03978870022236009,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,6.295152104756512e-05,0.004387153807223365,6.054457928686272e-05,0.03978870044981018,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,0.00011006752073503047,0.004387153807223364,6.054457928686272e-05,0.03978870044981018,0.6738628417826583,-0.039788735772973836,-0.07957747154594767,0.00011006752073502815,0.004387153807223365,6.054457928684261e-05,0.03978870022236009,0.6738628417826583,-0.039788735772973836,-0.07957747154594767,0.00011006752073503047,0.004387153807223365,6.054457928686272e-05,0.03978870044981018,0.6738628417826583,-0.023453338750136537,-0.0469067644664531,0.00012692751184043938,0.0043419615651387675,5.974689254013296e-05,0.023453303916753918,0.9998989975507553,-0.023453338750136537,-0.0469067644664531,0.0001269275118404379,0.00434196156513885,5.974689254008881e-05,0.023453303692457596,0.9998989975507553,-0.023453338750136537,-0.0469067644664531,0.00012692751184043938,0.00434196156513885,5.974689254013296e-05,0.023453303916753918,0.9998989975507553,1.0,1.0,1.0
adiabatic_B2_w5_cosine_Tr10,2.0,5.0,10.0,60.0,cosine,False,803,-1.5,81.5,-0.039788735772973836,-0.07957747154594767,0.0016226230657377062,0.11106695906615927,0.04932007711037793,0.03978873577297478,0.21755540426439118,0.01928673359925345,-0.019894367886486918,4.071503935624897e-06,0.000438772879736149,0.012335932367488436,0.010438015096726731,0.054389177602296154,-0.039788735772973836,-0.07957747154594767,0.0028555321261759443,0.11106695906615927,0.04932007711037793,0.03978873577297478,0.6738628417826583,0.017298221183822026,-0.019894367886486918,7.165651358493135e-06,0.000438772879736149,0.012335932367488436,0.010438015096726731,0.1684858008939061,-0.023453338750136537,-0.04804581035179309,0.0034752495864366875,0.1110547393261683,0.04931285791296955,0.02345333875013747,0.9998989975507553,-0.0014677828706233054,-0.011747614352642025,8.72866309150217e-06,0.00043874075936619673,0.01233502931560642,0.006357230406231024,0.25035909653121946,0.40224159402241594,1.0,0.07897544004851856,3.405404538057275,5.555919826197006,adiabatic-rate-budget,-0.019894367886486918,0.11106695906615927,0.0034752495864366875,-0.039788735772973836,-0.07957747154594767,0.0016226230657376828,0.11106695906615793,0.0493200771103479,0.03880704156781455,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,0.0016226230657377062,0.11106695906615927,0.04932007711037793,0.03880704209472087,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,0.0016226230657377062,0.11106695906615927,0.04932007711037793,0.03880704209472087,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,0.0028555321261759417,0.11106695906615793,0.0493200771103479,0.03880704156781455,0.6738628417826583,-0.039788735772973836,-0.07957747154594767,0.0028555321261759443,0.11106695906615927,0.04932007711037793,0.03880704209472087,0.6738628417826583,-0.039788735772973836,-0.07957747154594767,0.0028555321261759443,0.11106695906615927,0.04932007711037793,0.03880704209472087,0.6738628417826583,-0.023453338750136537,-0.04804581035179286,0.0034752495864366372,0.11105473932616564,0.04931285791293952,0.022471788264304567,0.9998989975507553,-0.023453338750136537,-0.04804581035179309,0.0034752495864366875,0.1110547393261683,0.04931285791296955,0.022471788791133696,0.9998989975507553,-0.023453338750136537,-0.04804581035179309,0.0034752495864366875,0.1110547393261683,0.04931285791296955,0.022471788791133696,0.9998989975507553,0.004149377593360996,0.004149377593360996,0.004149377593360996
adiabatic_B2_w5_cosine_Tr30,2.0,5.0,30.0,60.0,cosine,False,803,-4.5,124.5,-0.039788735772973836,-0.07957747154594767,0.0005408743552459014,0.03702231968871931,0.005480008567818518,0.039788735772974156,0.21755540426439118,0.01928673359925345,-0.019894367886486918,1.0555750944147831e-06,0.00011375593178275523,0.0013706813355115243,0.010001721620731074,0.054389177602296154,-0.039788735772973836,-0.07957747154594767,0.0009518440420586341,0.03702231968871931,0.005480008567818518,0.039788735772974156,0.6738628417826583,0.017298221183822026,-0.019894367886486918,1.857761463279522e-06,0.00011375593178275523,0.0013706813355115243,0.010001721620731074,0.1684858008939061,-0.023453338750136537,-0.0470377383735108,0.0011584165288121887,0.03701824644205632,0.0054792064347743315,0.023453338750136842,0.9998989975507553,-0.0014677828706233054,-0.011736692882596768,2.262986727415265e-06,0.000113747604279792,0.0013705809947863188,0.005920968869097485,0.25035909653121946,0.6288916562889165,1.0,0.07897544004851856,3.405404538057275,5.555919826197006,adiabatic-clean,-0.019894367886486918,0.03702231968871931,0.0011584165288121887,-0.039788735772973836,-0.07957747154594767,0.0005408743552458795,0.03702231968871731,0.005480008567815245,0.03967965863906734,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,0.0005408743552459014,0.03702231968871931,0.005480008567818518,0.03967965869761241,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,0.0005408743552459014,0.03702231968871931,0.005480008567818518,0.03967965869761241,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,0.0009518440420586146,0.03702231968871731,0.005480008567815245,0.03967965863906734,0.6738628417826583,-0.039788735772973836,-0.07957747154594767,0.0009518440420586341,0.03702231968871931,0.005480008567818518,0.03967965869761241,0.6738628417826583,-0.039788735772973836,-0.07957747154594767,0.0009518440420586341,0.03702231968871931,0.005480008567818518,0.03967965869761241,0.6738628417826583,-0.023453338750136537,-0.0470377383735108,0.0011584165288121887,0.03701824644205499,0.005479206434771059,0.02334427758504422,0.9998989975507553,-0.023453338750136537,-0.04703773837351074,0.0011584165288121646,0.03701824644205632,0.0054792064347743315,0.023344277643580703,0.9998989975507553,-0.023453338750136537,-0.0470377383735108,0.0011584165288121887,0.03701824644205632,0.0054792064347743315,0.023344277643580703,0.9998989975507553,0.3817427385892116,0.3817427385892116,0.3817427385892116
