t,phase,core_line_target_Tkk,core_line_flux_completed_min_Tkk,core_line_radial_flux_f,access_mean_target_Tkk,access_mean_flux_completed_min_Tkk,access_mean_radial_flux_f,support_mean_target_Tkk,support_mean_flux_completed_min_Tkk,support_mean_radial_flux_f,support_ring_mean_target_Tkk,support_ring_mean_flux_completed_min_Tkk,support_ring_mean_radial_flux_f,shoulder_mean_target_Tkk,shoulder_mean_flux_completed_min_Tkk,shoulder_mean_radial_flux_f
324.675,B_reset,-3.5380040826361074e-07,-3.5380040826361074e-07,0.0,0.000454080850930038,0.00045328363686436394,-8.36142523646745e-20,0.010792024536067826,0.010695613931271183,-4.143201159141035e-19,0.014785799601163769,0.014533804849427161,-7.182839392716467e-19,0.004516815006470779,0.003986518690354117,-6.608330089361376e-19
325.65,B_reset,-3.7207517604238776e-07,-3.7207517604238776e-07,0.0,0.0004492048904354293,0.00044835687130039345,4.794811504993093e-20,0.0106546875003653,0.010552109864679249,9.03501810404587e-21,0.014525090390898863,0.014257770655789828,1.6534083130403942e-19,0.00441594092224085,0.003858143724632678,1.1543217695103822e-18
326.625,B_reset,-3.915088453268107e-07,-3.915088453268107e-07,0.0,0.00044391353628211533,0.0004430181848712747,-1.824145954265511e-20,0.010506050384664857,0.010397732592371253,-1.5746745838479945e-19,0.014244069491424835,0.013962358695904741,-4.851804721872632e-19,0.004307818374891275,0.0037237937675376263,-5.839371483332255e-19
327.59999999999997,B_reset,-4.1217884745928337e-07,-4.1217884745928337e-07,0.0,0.00043821107791410755,0.00043727183294919994,-1.85742224862193e-20,0.010346145085264482,0.010232509913972964,-5.098331644425884e-19,0.013942543411200506,0.013647364961505,-5.773376568485311e-19,0.004192373787286125,0.003583381457279953,1.613634592038888e-18
328.575,B_reset,-4.3416789534949285e-07,-4.3416789534949285e-07,0.0,0.00043210218795107573,0.00043112244194604176,-2.008678132060198e-20,0.010175007977460541,0.010056472621438278,-2.8912057932946783e-19,0.013620309112913889,0.013312572585624516,-7.670730370334944e-19,0.004069532145233728,0.0034368138748159006,1.5585406229479126e-19
329.55,B_reset,-4.5756426038663425e-07,-4.5756426038663425e-07,0.0,0.00042559189737084106,0.0004245749851577215,-8.213194470697947e-20,0.009992679057944253,0.009869653721489692,-7.950815931560366e-19,0.013277151930010958,0.012957749967548057,-1.1085967213664282e-18,0.003939216675475669,0.003283992641227544,-6.042659390673287e-19
330.525,B_reset,-4.824620426142417e-07,-4.824620426142417e-07,0.0,0.00041868557003149956,0.00041763475801372406,3.611990496505838e-20,0.00979920107972295,0.00967208765838281,-4.1561083278611005e-19,0.012912843500526554,0.012582648936495092,-1.0001765041178778e-18,0.003801348578600192,0.003124814112416257,8.069646060972273e-19
331.5,B_reset,-5.089614265192483e-07,-5.089614265192483e-07,0.0,0.00041138887681025244,0.0004103073530067504,-2.1811098391798234e-20,0.00959461869221033,0.009463809549431716,3.226792180016382e-20,0.012527139756148975,0.012187002991847372,2.249719507907422e-19,0.003655846833935855,0.00295916968840146,-1.0411876297727643e-18
332.47499999999997,B_reset,-5.371689166394687e-07,-5.371689166394687e-07,0.0,0.00040370776969038825,0.0004025986346320196,-2.4684960177125324e-20,0.009378977601810461,0.009244854448393456,-6.401955685152503e-19,0.012119779012592995,0.011770525665835538,-8.375461782450521e-19,0.00350262809616587,0.002786946257013879,1.5847618167933501e-18
333.45,B_reset,-5.671975427249419e-07,-5.671975427249419e-07,0.0,0.00039564845619640944,0.0003945147147351413,-2.3051396635992032e-20,0.009152323771403886,0.009015256654875368,1.2778097032864874e-19,0.011690480216717099,0.011332909063915732,7.58941520739853e-20,0.00334160670635687,0.00260802679447623,1.3098812116496068e-18
334.425,B_reset,-5.991670242023386e-07,-5.991670242023386e-07,0.0,0.0003872173746506614,0.00038606192873889735,-7.605145819276111e-20,0.008914702680652501,0.008775049091404558,-9.29316147844718e-19,0.01123894141648156,0.010873822648644331,-1.8051966171883647e-18,0.0031726948433003764,0.002422291148203385,-1.3602612582515146e-18
335.4,B_reset,-6.332038813878276e-07,-6.332038813878276e-07,0.0,0.00037842117080915305,0.00037724681330508195,-2.5168979004127782e-20,0.00866615867299617,0.008524262773728706,-6.647191890833748e-19,0.010764838531866886,0.01039291234478921,-1.1194387430912833e-18,0.0029958028444909014,0.0022296170301364204,3.0758344241164853e-19
336.375,B_reset,-6.69441477736491e-07,-6.69441477736491e-07,0.0,0.00036926667653012574,0.0003680760860818836,2.456395547037471e-20,0.00840673441963088,0.00826292640428907,-4.2077370027413624e-19,0.010267824518288018,0.009889800056685282,-5.529431079676072e-19,0.0028108397296657773,0.0020298812519118155,1.6881734913972665e-19
337.34999999999997,B_reset,-7.080199763754543e-07,-7.080199763754543e-07,0.0,0.00035976089123077596,0.00035855662828883264,-7.423638759150189e-20,0.008136470535619349,0.007991066123615562,-8.131516293641283e-19,0.009747529028809312,0.009364083703421884,-1.4690939437178586e-18,0.0026177139635250577,0.0018229612360991057,-2.106534112301999e-19
338.325,B_reset,-7.490861901085491e-07,-7.490861901085491e-07,0.0,0.00034991096700211075,0.0003486954710063747,-2.2718633692427843e-20,0.007855405388563927,0.0077087054596095455,-1.807003620809174e-20,0.00920355869748911,0.008815337893227663,-1.463672932855431e-19,0.0024163344979280816,0.001608736840456686,1.1985147928453892e-18
339.3,B_reset,-7.927933015752965e-07,-7.927933015752965e-07,0.0,0.00033972419837199056,0.0003384997861546786,2.0661553677667397e-20,0.007563575145895446,0.0074158655202132984,-4.956352788505163e-19,0.008635498183245587,0.008243115375144668,-7.562310153086393e-19,0.0022066121373712734,0.0013870925344528556,-9.109655210122771e-19
340.275,B_reset,-8.393004281999442e-07,-8.393004281999442e-07,0.0,0.0003292080178309595,0.0003279768832717865,-6.873067343434894e-20,0.00726101411268793,0.007112565480721241,-7.305457495557089e-19,0.008042912131387303,0.007646949423425762,-1.4257258568184384e-18,0.001988461274681016,0.001157919968975115,2.6928282218797583e-19
341.25,B_reset,-8.88772001528571e-07,-8.88772001528571e-07,0.0,0.0003183699983652651,0.0003171342133286359,-2.3172401342742645e-20,0.006947755417834628,0.006798823422776894,-4.543323389463066e-19,0.00742534822788052,0.007026357327484638,-7.37257477290143e-19,0.0017618020463497654,0.0009211209808697205,1.5172938011685727e-19
342.22499999999997,B_reset,-9.413769296848363e-07,-9.413769296848363e-07,0.0,0.0003072178643632717,0.0003059793809389342,-2.28093872224908e-20,0.006623832112167047,0.006474657587684489,-7.821744244359711e-19,0.0067823415387840355,0.006380845176936527,-1.3823577699190182e-18,0.0015265629584573057,0.0006766110733715983,5.830532878665253e-19
343.2,B_reset,-9.97287507247868e-07,-9.97287507247868e-07,0.0,0.00029575951237755405,0.00029452016643730317,-2.4745462530500632e-20,0.00628927874735047,0.006140088111722079,-2.8395771184144164e-19,0.006113420343084171,0.005709914146281832,-4.0657581468206416e-19,0.0012826840342517929,0.0004243234111740582,5.335571017313175e-19
344.175,B_reset,-1.0566780349058864e-06,-1.0566780349058864e-06,0.0,0.0002840030433198586,0.000282764559390273,-2.3898429583246332e-20,0.005944133508716208,0.005795139315231203,-3.949593628340052e-19,0.005418113680102116,0.005013068495771177,-5.637851296924623e-19,0.001030120532717774,0.00016421336431995628,4.543042798838717e-19
345.15,B_reset,-1.1197231109476668e-06,-1.1197231109476668e-06,0.0,0.00027195680772968724,0.000270720805167459,1.678940306164774e-20,0.005588440978052596,0.005439842619850576,-6.324512672832109e-19,0.004695960841066221,0.004289825512308606,-1.463672932855431e-18,0.0007688472832522046,-0.0001037363722652285,-1.6852272898415993e-19
346.125,B_reset,-1.186595553704859e-06,-1.186595553704859e-06,0.0,0.00025962946578048763,0.0002583974662198222,-6.174265161950096e-20,0.005222255603113956,0.0050742401686807576,-6.298698335391978e-19,0.0039465230363174625,0.0035397276148439127,-1.0733601507606494e-18,0.0004988636742538734,-0.00037951006758625756,-5.0085426446341234e-21
347.09999999999997,B_reset,-1.2574639175067568e-06,-1.2574639175067568e-06,0.0,0.0002470300636440447,0.0002458034996652244,-5.826376630042081e-20,0.004845645948410983,0.004698389221616802,-3.7688932662591346e-19,0.0031693974624946615,0.0027623568401473663,-6.017322057294549e-19,0.00022019932227469025,-0.0006630526506194206,8.67950978299537e-19
348.075,B_reset,-1.3324895659650142e-06,-1.3324895659650142e-06,0.0,0.000234168127714072,0.0002329483526595139,1.3643280686131767e-20,0.0044586997957968555,0.004312367391651028,-5.963111948670274e-19,0.002364233975101506,0.0019573519043433636,-1.2739375526704677e-18,-6.707956737363664e-05,-0.000954262832096704,-6.078013809341293e-19
349.05,B_reset,-1.4118232719568645e-06,-1.4118232719568645e-06,0.0,0.00022105377796459783,0.0002198420768009017,-5.669070511266282e-20,0.004061530152413288,0.003916278776580824,-7.07312845859591e-19,0.001530754537908441,0.0011244279999468687,-1.317305639569888e-18,-0.0003628631587839524,-0.0012529856955391305,6.920627454262093e-19
350.025,B_reset,-1.4956013236396295e-06,-1.4956013236396295e-06,0.0,0.0002076978613661232,0.00020649546246021463,1.3129010682441655e-20,0.0036542822065814148,0.003510261023157263,-3.7430789288190036e-19,0.0006687755682561745,0.00026339943404625964,-6.071532165918824e-19,-0.00066699029980408,-0.0015590048318402938,1.8148601582909532e-19
351.0,B_reset,-1.5839411255506574e-06,-1.5839411255506574e-06,0.0,0.00019411210578060812,0.00019292019342339057,-5.3726089797272766e-20,0.0032371412480710895,0.003094493336145498,-5.937297611230143e-19,-0.00022176677697719464,-0.0006257948627058761,-1.1763593571467723e-18,-0.000979240263800905,-0.0018720341285983024,-2.015201864076318e-19
351.97499999999997,B_reset,-1.6769363029912123e-06,-1.6769363029912123e-06,0.0,0.00018030929407564326,0.00017912902154831642,1.249373597200093e-20,0.002810341536758504,0.0026692054119728465,-3.510749891857824e-19,-0.0011407884295229456,-0.0015430630276843794,-6.396792817664477e-19,-0.0012993240308216197,-0.0021917093683120796,6.708500942254059e-19
352.95,B_reset,-1.7746513366694703e-06,-1.7746513366694703e-06,0.0,0.00016630345732598329,0.00016513596026428517,-2.008678132060198e-20,0.0023741760620820266,0.002234687234751177,-5.679154236828833e-19,-0.002088026534272355,-0.002488129358562729,-1.2143064331837649e-18,-0.0016268752677618258,-0.0025175798379927917,7.103291950713454e-19
353.925,B_reset,-1.8771157820627165e-06,-1.8771157820627165e-06,0.0,0.0001521100848883685,0.0001509564946571017,-1.9058241313221758e-20,0.0019290070843501735,0.0017912996209325377,-4.827281101304508e-19,-0.003063006209722565,-0.0034605011642696156,-8.836247705756862e-19,-0.0019614412210577988,-0.0028491002056004033,-5.220669156642157e-19
354.9,B_reset,-1.9843181598985606e-06,-1.9843181598985606e-06,0.0,0.0001377463478431552,0.000136607804591714,-1.8362464249405724e-20,0.0014752772877850197,0.0013394853377004827,-5.343567850107129e-19,-0.004065005470816981,-0.004459433919629193,-9.86623976961809e-19,-0.00230247379433009,-0.0031856229741550578,1.1917385292673548e-18
355.875,B_reset,-2.096199638100055e-06,-2.096199638100055e-06,0.0,0.00012323133081113677,0.00012210899584044177,-4.631455150879764e-20,0.0010135213048978206,0.0008797805501591734,-5.343567850107129e-19,-0.005093019055312516,-0.0054838954823608664,-1.0028870095490916e-18,-0.0026493211451866496,-0.0035263918797107984,-6.3048713291276615e-19
356.84999999999997,B_reset,-2.2126476685607412e-06,-2.2126476685607412e-06,0.0,0.00010858626550135248,0.00010748133253685918,-1.7333924242025504e-20,0.0005443772940389722,0.00041282627517459273,-5.640432730668636e-19,-0.00614572213193683,-0.0065325303660942035,-1.3606737264693081e-18,-0.0030012201969512923,-0.0038705366509968983,1.6180538943723888e-18
357.825,B_reset,-2.333489782146141e-06,-2.333489782146141e-06,0.0,9.383475759649873e-05,9.27484625347479e-05,-1.621463070458232e-20,6.859816961095656e-05,-6.062056172382345e-05,-3.9625007970601173e-19,-0.007221435119418859,-0.007603625310292686,-6.071532165918824e-19,-0.003357290518247982,-0.004217069591830542,-6.3726339649080055e-19
358.8,B_reset,-2.458487789629997e-06,-2.458487789629997e-06,0.0,7.900299681556093e-05,7.79366254949613e-05,-1.621463070458232e-20,-0.0004129379982937478,-0.0005396769513913649,-4.104479652980838e-19,-0.008318091097001074,-0.00869507763431355,-8.294146619514109e-19,-0.00371653007093501,-0.004564884476972256,3.9479100845939563e-19
359.775,B_reset,-2.5873326774975527e-06,-2.5873326774975527e-06,0.0,6.411993833291424e-05,6.30748318787264e-05,-1.551885364076629e-20,-0.0008992189754731091,-0.0010233250687311326,-5.950204779950209e-19,-0.009433207521835426,-0.009804368090687536,-1.22514845490862e-18,-0.004077813358716184,-0.004912758261826589,9.118493814789772e-19
360.75,B_reset,-2.7196405195711855e-06,-2.7196405195711855e-06,0.0,4.9217442331963504e-05,4.819499964341191e-05,-1.6610921119190583e-19,-0.001389091372022206,-0.001510405606418685,-6.027647792270602e-19,-0.010563864164975432,-0.010928540120346001,-1.0354130747236568e-18,-0.004439892518098381,-0.0052593560899774254,-1.3935533358305532e-19
361.72499999999997,B_reset,-2.8549497522950123e-06,-2.8549497522950123e-06,0.0,3.433035749688851e-05,3.333203448485762e-05,1.328329168354869e-19,-0.0018812563374253739,-0.001999613839802758,-1.458510065367405e-19,-0.011706689310237287,-0.012064187534832226,-5.746271514173173e-19,-0.004801401873331267,-0.0056032400339865104,5.138175513083477e-19
362.7,B_reset,-2.9927201679405286e-06,-2.9927201679405286e-06,0.0,1.9496533899339345e-05,1.8523839149672284e-05,-3.79954779196929e-20,-0.00237426862674692,-0.0024894990997522187,-6.2341624917916505e-19,-0.012857856301662585,-0.013207452680503856,-1.0489656018797256e-18,-0.005160866421195627,-0.005942881919226982,1.1932116300451883e-20
363.675,B_reset,-3.1323339700450213e-06,-3.1323339700450213e-06,0.0,4.7567511996450415e-06,3.811237829878439e-06,-1.3219764212504616e-20,-0.002866539698270423,-0.002978468303091045,-4.104479652980838e-19,-0.014013092448545983,-0.01435403705081362,-1.0381235801548704e-18,-0.005516714615049089,-0.006276680454790145,-1.075363567818503e-20
364.65,B_reset,-3.273099201678447e-06,-3.273099201678447e-06,0.0,-9.845450472647133e-06,-1.0762196874766704e-05,-1.2887001268940426e-20,-0.003356345432390697,-0.003464794116672146,-4.8401882700245735e-19,-0.015167702078158799,-0.015499226081883638,-9.161508357502512e-19,-0.005867295677810346,-0.006602982729529857,-8.241998851978801e-19
365.625,B_reset,-3.4142557933522066e-06,-3.4142557933522066e-06,0.0,-2.42640470417449e-05,-2.5150424365052015e-05,1.0497158310615793e-20,-0.0038418389389037085,-0.003946628205714673,-8.002444606440628e-20,-0.016316605148470095,-0.016637929477836017,-2.4123498337802475e-19,-0.006210901491325702,-0.0069201099286791724,3.0693527806940177e-18
366.59999999999997,B_reset,-3.5549843902516134e-06,-3.5549843902516134e-06,0.0,-3.8450920794413434e-05,-3.930533003906682e-05,-3.385106671348436e-20,-0.004321068742996628,-0.004422019837974843,-6.117997973311061e-19,-0.01745439229028925,-0.01776473786078383,-1.1628068299907035e-18,-0.0065457928898116765,-0.007226386895111803,-1.3446463900064789e-18
367.575,B_reset,-3.6944180001380226e-06,-3.6944180001380226e-06,0.0,-5.235636605115217e-05,-5.317723427683824e-05,-1.1102181844368866e-20,-0.004792002411852696,-0.004888939885575246,-3.5236570605778894e-19,-0.018575396448733007,-0.01887399583561083,-8.917562868693274e-19,-0.006870229937529321,-0.0075201749117268174,7.321310865832822e-20
368.55,B_reset,-3.8316563646830454e-06,-3.8316563646830454e-06,0.0,-6.59297060430136e-05,-6.671551207726919e-05,-1.0315651250489872e-20,-0.00525255541214222,-0.005345309994455126,-2.323290369611795e-19,-0.019673780463375222,-0.019959890728414004,-4.634964287375532e-19,-0.007182505510093002,-0.00779990683444384,4.074596751487643e-19
369.525,B_reset,-3.965782803162094e-06,-3.965782803162094e-06,0.0,-7.912001047302914e-05,-7.986931265625134e-05,-1.0073641836988643e-20,-0.005700624688066434,-0.005789036391933599,-4.478787545862739e-19,-0.02074363900879779,-0.021016555344551262,-8.348356728138384e-19,-0.007480981243660162,-0.008064123479032044,1.3891340334970526e-18
370.5,B_reset,-4.095883115501582e-06,-4.095883115501582e-06,0.0,-9.187689666090035e-05,-9.258836175770223e-05,-9.408115949860265e-21,-0.006134126139976439,-0.006218047495858414,-3.9625007970601173e-19,-0.02177911237356874,-0.02203818215918786,-7.860465750519907e-19,-0.0077641246884619375,-0.008311509981319163,-9.53538133491667e-19
371.47499999999997,B_reset,-4.221065980732447e-06,-4.221065980732447e-06,0.0,-0.00010415139089617852,-0.00010482382319149961,-9.075353006296074e-21,-0.006551034889266336,-0.006630334198600364,-2.0135183203302226e-19,-0.02277450866036975,-0.02301914547449457,-6.2612675461037885e-19,-0.008030546325502463,-0.008540930730555164,4.128364929878568e-19
372.45,B_reset,-4.340484153419229e-06,-4.340484153419229e-06,0.0,-0.00011589682121437104,-0.00011652919074868017,-1.0879835695714612e-19,-0.006949426962898522,-0.007023991452257534,-3.4978427231377584e-19,-0.023724430224430472,-0.023954127333955078,-5.149960319306146e-19,-0.008279034999033819,-0.008751461438034222,-5.593363653434049e-19
373.425,B_reset,-4.453355662955228e-06,-4.453355662955228e-06,0.0,-0.00012706970882711278,-0.00012766117771859074,7.116589315770505e-20,-0.00732752084676602,-0.00739725960375719,-3.484935554417693e-19,-0.024623899611361202,-0.024838242454117247,-6.803368632346541e-19,-0.00850859029964885,-0.008942416960011659,-3.7711379912539284e-20
374.4,B_reset,-4.5589841708694216e-06,-4.5589841708694216e-06,0.0,-0.000137630623363173,-0.0001381805692194257,-7.623296525288703e-21,-0.007683717263675944,-0.0077485638421717525,-3.891511369099757e-19,-0.02546847997734005,-0.025667157184190603,-1.0110185258427328e-18,-0.008718450513758058,-0.009113373650013195,6.965557027986016e-19
375.375,B_reset,-4.656777641950103e-06,-4.656777641950103e-06,0.0,-0.00014754496724759657,-0.00014805300278730973,1.2055093910029953e-20,-0.008016635544812684,-0.008076550140718789,-9.938519914450457e-20,-0.0262543850220121,-0.026437197579559812,-8.673617379884036e-20,-0.008908114936296688,-0.009264185266036163,1.1889028102700252e-18
376.34999999999997,B_reset,-4.746264548689367e-06,-4.746264548689367e-06,0.0,-0.00015678365711641862,-0.00015724964529648737,-2.5652997831130238e-20,-0.008325145089578675,-0.008380116208457102,-2.0135183203302226e-19,-0.026978573856516603,-0.027145442093274373,-3.5372095877339584e-19,-0.009077359616483179,-0.009394991788466605,-2.4390866128979266e-19
377.325,B_reset,-4.827106944765258e-06,-4.827106944765258e-06,0.0,-0.00016532367504089535,-0.00016574773920722183,1.3008005975691041e-20,-0.008608390643371808,-0.008658436206706132,-1.3552527156068805e-20,-0.02763882695191112,-0.027789795133735536,-1.043544591017298e-19,-0.009226245953596512,-0.009506220891788281,3.3840807618781593e-19
378.3,B_reset,-4.899109909721748e-06,-4.899109909721748e-06,0.0,-0.00017314846921097246,-0.00017353099804755522,-2.4442950763624096e-20,-0.008865810450924059,-0.008910978317007734,-3.368771035937103e-19,-0.028233800319874276,-0.02836903875819257,-7.006656539687573e-19,-0.009355121955505316,-0.009598582228093806,8.910050054726322e-19
379.275,B_reset,-4.962227070920089e-06,-4.962227070920089e-06,0.0,-0.0001802481920833078,-0.00018058983940653822,-5.354458273714684e-21,-0.009097146739592244,-0.009137514645984876,-2.220033019851271e-19,-0.02876305629209765,-0.02888286099314591,-4.689174395999807e-19,-0.009464616386433134,-0.009673055090733589,-1.616580793594555e-18
380.25,B_reset,-5.016562129096543e-06,-5.016562129096543e-06,0.0,-0.0001866197731694767,-0.0001869214528851144,1.4089485542274658e-20,-0.009302448421015574,-0.009338123386167189,-1.0906557568455372e-19,-0.029227070590991035,-0.029331860597621127,-1.8431436932253575e-19,-0.009555626429998448,-0.009730870400663573,1.2518502478828257e-18
381.22499999999997,B_reset,-5.062366541637685e-06,-5.062366541637685e-06,0.0,-0.00019226683290256662,-0.00019252970969382976,-2.302870825347629e-20,-0.009482066336373402,-0.009513183586370074,-1.4230153513872246e-19,-0.029627216716970346,-0.029717529408629893,-3.6117484870923365e-19,-0.009629299848985,-0.009773488269126506,9.115731750831334e-20
382.2,B_reset,-5.100033725643295e-06,-5.100033725643295e-06,0.0,-0.00019719945265674532,-0.0001974249291878307,-3.804085468472438e-21,-0.009636641776651697,-0.009663363287382482,1.613396090008191e-20,-0.029965729914791607,-0.030042214629253484,7.115076756936123e-20,-0.009687012910289504,-0.009802572618721639,-7.275276466525523e-19
383.175,B_reset,-5.130090324472486e-06,-5.130090324472486e-06,0.0,-0.00020143382340105138,-0.00020162352499095552,-3.1763735522036263e-21,-0.00976708935630531,-0.009789602120440156,-4.743384504624082e-20,-0.030245654036332704,-0.03030906445367872,-8.131516293641283e-20,-0.009730345546061125,-0.009820019733536746,1.040927535416678e-18
384.15,B_reset,-5.153185221717792e-06,-5.153185221717792e-06,0.0,-0.00020499180119979741,-0.00020514755903904385,-3.119652595914276e-21,-0.00987457558582915,-0.009893089727128098,-7.744301232039318e-20,-0.030470775427356517,-0.030521961209843396,-1.3213713977167085e-19,-0.009761055333904098,-0.009827970255626433,-1.2197320474861233e-18
385.125,B_reset,-5.170077078402176e-06,-5.170077078402176e-06,0.0,-0.0002079004015838107,-0.0002080242356314196,-2.006409293808624e-20,-0.00996049466510747,-0.009975241529650266,-1.8505653152393953e-19,-0.030645548498379756,-0.030685446708753023,-1.7618285302889447e-19,-0.009781051903748655,-0.009828436371543214,7.59981898164198e-20
386.09999999999997,B_reset,-5.181621217599789e-06,-5.181621217599789e-06,0.0,-0.00021019126669675564,-0.00021028536941013225,1.6324291220075064e-20,-0.010026443104353796,-0.010037673459747773,-4.6949826219238363e-20,-0.030775017893434627,-0.0308046447208833,-2.337810934421869e-20,-0.00979237332909379,-0.009823526982837219,-5.00366299830755e-19
387.075,B_reset,-5.188756682277386e-06,-5.188756682277386e-06,0.0,-0.00021190013923797036,-0.00021196686126197616,-1.245970339822732e-21,-0.010074194781857889,-0.010082177252303074,5.082197683525802e-20,-0.03086474217289416,-0.030885185483993056,3.4728350837426314e-20,-0.009797165955297754,-0.00981544789857394,1.0388628926077457e-18
388.05,B_reset,-5.192494262212087e-06,-5.192494262212087e-06,0.0,-0.0002130663759358212,-0.00021310821482201973,-7.7518640262112305e-22,-0.010105677984379913,-0.010110697842985813,-4.13836097087101e-20,-0.030920723729247385,-0.030933136936282267,-9.325832749269846e-20,-0.009797668981732528,-0.009806480880450939,8.81328574738238e-19
389.025,B_reset,-5.193906232599205e-06,-5.193906232599205e-06,0.0,-0.000213732531058666,-0.00021375212401412858,-5.341223383913835e-22,-0.010122955869309301,-0.010125314300866333,1.2870867308040346e-19,-0.03094934932659619,-0.030954947034018576,2.758362792733629e-19,-0.009796204974727206,-0.00979896778446254,-1.4543716824753913e-18
390.0,B_reset,-5.194118481148535e-06,-5.194118481148535e-06,0.0,-0.0002139441138482042,-0.00021394434064748522,-1.8400204364853456e-20,-0.01012822437884879,-0.010128247016320324,-2.223878700687689e-18,-0.030957397942614977,-0.03095748266977071,1.2501994543236659e-18,-0.00979549528503597,-0.009796268387715211,1.7426989356567965e-18
