case,t,l,N,B,R,rho,Tkk_min,flux,theta_plus,theta_minus,K_l,K_ang,tidal_ang
sharp_fast_B_wall,0.4500000000000002,0.0,1.0,1.5286868639345097,1.0,0.005739321483502676,-0.03404941428947116,-0.0,0.0,0.0,9.048866773642676,-0.0,-0.0
sharp_fast_B_wall,0.4500000000000002,0.25,1.0,1.5286062898488721,1.0307764064044151,0.006326290489866881,-0.2518290123116534,-0.11082486767891624,0.30784080703184696,-0.30784080703184696,9.047964589025403,-0.0,-0.0
sharp_fast_B_wall,0.4500000000000002,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.006279452843868295,-0.0,0.8988728581885147,-0.8988728581885147,-0.0,-0.0,-3.193437898788839e-15
sharp_fast_B_wall,0.5,0.0,1.0,1.0561747058372575,1.0,-0.03154175107389464,-0.07133048684686848,-0.0,0.0,0.0,4.489129395404545,-0.0,-0.0
sharp_fast_B_wall,0.5,0.25,1.0,1.056166144577526,1.0307764064044151,-0.027719408843483482,-0.22233296469393857,-0.07956996741547699,0.4455429634030397,-0.4455429634030397,4.488481616579135,-0.0,-0.0
sharp_fast_B_wall,0.5,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.006279452843868295,-0.0,0.8988728581885147,-0.8988728581885147,-0.0,-0.0,-3.193437898788839e-15
sharp_fast_B_wall,0.5499999999999998,0.0,1.0,1.070242326495447,1.0,-0.029678891861419684,-0.06946762763439351,-0.0,0.0,0.0,-4.946819134828482,-0.0,-0.0
sharp_fast_B_wall,0.5499999999999998,0.25,1.0,1.0702316212715868,1.0307764064044151,-0.02601874207425123,-0.23460459051956442,0.08653033312973296,0.43968743265306764,-0.43968743265306764,-4.946114693026352,-0.0,-0.0
sharp_fast_B_wall,0.5499999999999998,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.006279452843868295,-0.0,0.8988728581885147,-0.8988728581885147,-0.0,-0.0,-3.193437898788839e-15
sharp_fast_B_wall,0.6000000000000005,0.0,1.0,1.568088781110039,1.0,0.007428966403267357,-0.03235976936970648,-0.0,0.0,0.0,-9.103930000409784,-0.0,-0.0
sharp_fast_B_wall,0.6000000000000005,0.25,1.0,1.568002202007698,1.0307764064044151,0.007869898464953616,-0.24607866529284345,0.10869811158032511,0.30010633486261135,-0.30010633486261135,-9.103045131150992,-0.0,-0.0
sharp_fast_B_wall,0.6000000000000005,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.006279452844108038,-1.198713322522863e-13,0.8988728581885147,-0.8988728581885147,-0.0,-0.0,-3.193437898788839e-15
sharp_fast_B_wall,0.6500000000000004,0.0,1.0,2.4505899554003587,1.0,0.02653905499881639,-0.013249680774157445,-0.0,0.0,0.0,-8.330588759791823,-0.0,-0.0
sharp_fast_B_wall,0.6500000000000004,0.25,1.0,2.4503688794341025,1.0307764064044151,0.025333022081831455,-0.13904858461411024,0.06365011416571491,0.1920394100049576,-0.1920394100049576,-8.330070626982218,-0.0,-0.0
sharp_fast_B_wall,0.6500000000000004,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.006279452843868295,-0.0,0.8988728581885147,-0.8988728581885147,-0.0,-0.0,-3.193437898788839e-15
sharp_fast_B_wall,0.7000000000000002,0.0,1.0,3.5420347512108785,1.0,0.03344651906375263,-0.006342216709221208,-0.0,0.0,0.0,-6.349239629323248,-0.0,-0.0
sharp_fast_B_wall,0.7000000000000002,0.25,1.0,3.541647334500326,1.0307764064044151,0.03164789847052422,-0.07275364347245943,0.0335644617729063,0.13286681294240843,-0.13286681294240843,-6.348966408830095,-0.0,-0.0
sharp_fast_B_wall,0.7000000000000002,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.006279452843868295,-0.0,0.8988728581885147,-0.8988728581885147,-0.0,-0.0,-3.193437898788839e-15
sharp_fast_B_wall,0.75,0.0,1.0,4.625110184451544,1.0,0.036069081753961195,-0.00371965401901264,-0.0,0.0,0.0,-4.342785657878603,-0.0,-0.0
sharp_fast_B_wall,0.75,0.25,1.0,4.624557702522498,1.0307764064044151,0.03404602945529776,-0.03846300415311221,0.017581901842039706,0.10175403231413024,-0.10175403231413024,-4.342642539615088,-0.0,-0.0
sharp_fast_B_wall,0.75,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.006279452843868295,-0.0,0.8988728581885147,-0.8988728581885147,-0.0,-0.0,-3.193437898788839e-15
sharp_fast_B_wall,0.7999999999999998,0.0,1.0,5.48416965962288,1.0,0.037143131096939085,-0.00264560467603475,-0.0,0.0,0.0,-2.495051434612386,-0.0,-0.0
sharp_fast_B_wall,0.7999999999999998,0.25,1.0,5.483486253442748,1.0307764064044151,0.03502828282994285,-0.019384843213626733,0.00851907898116445,0.08581536857242845,-0.08581536857242845,-2.494982088900684,-0.0,-0.0
sharp_fast_B_wall,0.7999999999999998,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.006279452843868295,-0.0,0.8988728581885147,-0.8988728581885147,-0.0,-0.0,-3.193437898788839e-15
sharp_fast_B_wall,0.8500000000000005,0.0,1.0,5.948169456715502,1.0,0.03753978448971064,-0.0022489512832631967,-0.0,0.0,0.0,-0.7659982108108714,-0.0,-0.0
sharp_fast_B_wall,0.8500000000000005,0.25,1.0,5.947415335028824,1.0307764064044151,0.03539105630191939,-0.006817706309265456,0.00241140595645843,0.07912132706278426,-0.07912132706278426,-0.7659785818932028,-0.0,-0.0
sharp_fast_B_wall,0.8500000000000005,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.006279452844108038,-1.198713322522863e-13,0.8988728581885147,-0.8988728581885147,-0.0,-0.0,-3.193437898788839e-15
sharp_fast_B_wall,0.9000000000000004,0.0,1.0,5.924724527112714,1.0,0.03752195046985045,-0.002266785303123386,-0.0,0.0,0.0,0.9245820979210436,-0.0,-0.0
sharp_fast_B_wall,0.9000000000000004,0.25,1.0,5.923973978531204,1.0307764064044151,0.03537474529978201,-0.007855020096747089,-0.002922154245828697,0.07943441271119613,-0.07943441271119613,0.9245583114944057,-0.0,-0.0
sharp_fast_B_wall,0.9000000000000004,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.006279452843868295,-0.0,0.8988728581885147,-0.8988728581885147,-0.0,-0.0,-3.193437898788839e-15
sharp_fast_B_wall,0.9500000000000002,0.0,1.0,5.418502892168719,1.0,0.03707861843870715,-0.0027101173342666896,-0.0,0.0,0.0,2.6615091707846017,-0.0,-0.0
sharp_fast_B_wall,0.9500000000000002,0.25,1.0,5.417829493878142,1.0307764064044151,0.03496928161489191,-0.020799010017554086,-0.009197554891859812,0.0868553346746608,-0.0868553346746608,2.661434302221206,-0.0,-0.0
sharp_fast_B_wall,0.9500000000000002,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.006279452843868295,-0.0,0.8988728581885147,-0.8988728581885147,-0.0,-0.0,-3.193437898788839e-15
sharp_fast_B_wall,1.0,0.0,1.0,4.530296213104391,1.0,0.0359117561845731,-0.003876979588400734,-0.0,0.0,0.0,4.523658439420195,-0.0,-0.0
sharp_fast_B_wall,1.0,0.25,1.0,4.529758181220482,1.0307764064044151,0.03390215642024958,-0.040833597440928196,-0.018697439956073928,0.10388355737220527,-0.10388355737220527,4.52350624047107,-0.0,-0.0
sharp_fast_B_wall,1.0,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.006279452843868295,-0.0,0.8988728581885147,-0.8988728581885147,-0.0,-0.0,-3.193437898788839e-15
sharp_fast_B_wall,1.0499999999999998,0.0,1.0,3.436951587140853,1.0,0.033052769815877535,-0.006735965957096301,-0.0,0.0,0.0,6.542208274230794,-0.0,-0.0
sharp_fast_B_wall,1.0499999999999998,0.25,1.0,3.436580185543288,1.0307764064044151,0.03128787575248713,-0.07725759963039024,-0.03564187931859507,0.13692897255259076,-0.13692897255259076,6.541918142819727,-0.0,-0.0
sharp_fast_B_wall,1.0499999999999998,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.006279452843868295,-0.0,0.8988728581885147,-0.8988728581885147,-0.0,-0.0,-3.193437898788839e-15
sharp_fast_B_wall,1.1000000000000005,0.0,1.0,2.3561602655616847,1.0,0.02545573720264665,-0.014332998570327188,-0.0,0.0,0.0,8.488407862028291,-0.0,-0.0
sharp_fast_B_wall,1.1000000000000005,0.25,1.0,2.3559535810744583,1.0307764064044151,0.024342798922584032,-0.14761835137603913,-0.06745488187256318,0.19973542674233286,-0.19973542674233286,8.487858755792665,-0.0,-0.0
sharp_fast_B_wall,1.1000000000000005,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.006279452844108038,-1.198713322522863e-13,0.8988728581885147,-0.8988728581885147,-0.0,-0.0,-3.193437898788839e-15
sharp_fast_B_wall,1.1500000000000004,0.0,1.0,1.5031140639974938,1.0,0.0045708860153873135,-0.035217849757586524,-0.0,0.0,0.0,9.003122338569776,-0.0,-0.0
sharp_fast_B_wall,1.1500000000000004,0.25,1.0,1.503037387313348,1.0307764064044151,0.005258878258205357,-0.2554947313473994,-0.11214019343376297,0.31307763723839555,-0.31307763723839555,9.002209444819266,-0.0,-0.0
sharp_fast_B_wall,1.1500000000000004,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.006279452843868295,-0.0,0.8988728581885147,-0.8988728581885147,-0.0,-0.0,-3.193437898788839e-15
sharp_fast_B_wall,1.2000000000000002,0.0,1.0,1.0476594248337712,1.0,-0.03270599885858916,-0.072494734631563,-0.0,0.0,0.0,4.172107125956628,-0.0,-0.0
sharp_fast_B_wall,1.2000000000000002,0.25,1.0,1.0476521613384207,1.0307764064044151,-0.028782264489220173,-0.21332691541214063,-0.07455162719925043,0.44916376948992703,-0.44916376948992703,4.171500200709445,-0.0,-0.0
sharp_fast_B_wall,1.2000000000000002,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.006279452843868295,-0.0,0.8988728581885147,-0.8988728581885147,-0.0,-0.0,-3.193437898788839e-15
sharp_fast_B_wall,1.25,0.0,1.0,1.0804800062218463,1.0,-0.02836870004718524,-0.06815743582015908,-0.0,0.0,0.0,-5.239436194322651,-0.0,-0.0
sharp_fast_B_wall,1.25,0.25,1.0,1.0804677407328476,1.0307764064044151,-0.024822593817856845,-0.24194541196643882,0.09078068581476008,0.4355219282917813,-0.4355219282917813,-5.238697151477051,-0.0,-0.0
sharp_fast_B_wall,1.25,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.006279452843868295,-0.0,0.8988728581885147,-0.8988728581885147,-0.0,-0.0,-3.193437898788839e-15
sharp_fast_B_wall,1.2999999999999998,0.0,1.0,1.5950410402024167,1.0,0.008513327388356494,-0.03127540838461734,-0.0,0.0,0.0,-9.132053700046889,-0.0,-0.0
sharp_fast_B_wall,1.2999999999999998,0.25,1.0,1.5949503534632488,1.0307764064044151,0.008860569423223375,-0.24210548492128237,0.10719184801052545,0.2950357626362802,-0.2950357626362802,-9.131181094130053,-0.0,-0.0
sharp_fast_B_wall,1.2999999999999998,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.006279452843868295,-0.0,0.8988728581885147,-0.8988728581885147,-0.0,-0.0,-3.193437898788839e-15
sharp_fast_B_wall,1.3500000000000005,0.0,1.0,2.488890442877162,1.0,0.02694370488510428,-0.012845030887869554,-0.0,0.0,0.0,-8.265016153036376,-0.0,-0.0
sharp_fast_B_wall,1.3500000000000005,0.25,1.0,2.4886635297566873,1.0307764064044151,0.025702908410610396,-0.13574457024048425,0.06217744871866177,0.18908437732723185,-0.18908437732723185,-8.264510008691095,-0.0,-0.0
sharp_fast_B_wall,1.3500000000000005,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.006279452844108038,-1.198713322522863e-13,0.8988728581885147,-0.8988728581885147,-0.0,-0.0,-3.193437898788839e-15
sharp_fast_B_wall,1.4000000000000004,0.0,1.0,3.5840576180528507,1.0,0.033594371415318555,-0.006194364357655284,-0.0,0.0,0.0,-6.272133955814459,-0.0,-0.0
sharp_fast_B_wall,1.4000000000000004,0.25,1.0,3.583663796881922,1.0307764064044151,0.03178308846439259,-0.07102986984231674,0.032768123170894656,0.13130902355027446,-0.13130902355027446,-6.271867217789115,-0.0,-0.0
sharp_fast_B_wall,1.4000000000000004,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.006279452843868295,-0.0,0.8988728581885147,-0.8988728581885147,-0.0,-0.0,-3.193437898788839e-15
sharp_fast_B_wall,1.4500000000000002,0.0,1.0,4.662488434335553,1.0,0.03612848215983908,-0.003660253613134749,-0.0,0.0,0.0,-4.270857308377503,-0.0,-0.0
sharp_fast_B_wall,1.4500000000000002,0.25,1.0,4.661930255805149,1.0307764064044151,0.03410035107633748,-0.037550704805874066,0.017152090648937548,0.10093831698041218,-0.10093831698041218,-4.2707176888527005,-0.0,-0.0
sharp_fast_B_wall,1.4500000000000002,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.006279452843868295,-0.0,0.8988728581885147,-0.8988728581885147,-0.0,-0.0,-3.193437898788839e-15
sharp_fast_B_wall,1.5,0.0,1.0,5.509461066379052,1.0,0.03716736485925558,-0.002621370913718255,-0.0,0.0,0.0,-2.428767086627704,-0.0,-0.0
sharp_fast_B_wall,1.5,0.25,1.0,5.508773805682924,1.0307764064044151,0.035050446334144336,-0.018834577168814863,0.008254692217286586,0.085421440505615,-0.085421440505615,-2.428699893045492,-0.0,-0.0
sharp_fast_B_wall,1.5,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.006279452843868295,-0.0,0.8988728581885147,-0.8988728581885147,-0.0,-0.0,-3.193437898788839e-15
sharp_fast_B_wall,1.5499999999999998,0.0,1.0,5.956338354687524,1.0,0.03754594896681013,-0.002242786806163708,-0.0,0.0,0.0,-0.702663002209958,-0.0,-0.0
sharp_fast_B_wall,1.5499999999999998,0.25,1.0,5.955582988026686,1.0307764064044151,0.035396694341257924,-0.006407406166859886,0.0022089895630129155,0.07901281786301685,-0.07901281786301685,-0.702645020968544,-0.0,-0.0
sharp_fast_B_wall,1.5499999999999998,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.006279452843868295,-0.0,0.8988728581885147,-0.8988728581885147,-0.0,-0.0,-3.193437898788839e-15
sharp_fast_B_wall,1.6000000000000005,0.0,1.0,5.914144441373191,1.0,0.03751383290185689,-0.0022749028711169443,-0.0,0.0,0.0,0.9881256341381036,-0.0,-0.0
sharp_fast_B_wall,1.6000000000000005,0.25,1.0,5.913395505240925,1.0307764064044151,0.03536732097712286,-0.008275053197888325,-0.00312857101580651,0.07957651293304831,-0.07957651293304831,0.9881001674713804,-0.0,-0.0
sharp_fast_B_wall,1.6000000000000005,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.006279452844108038,-1.198713322522863e-13,0.8988728581885147,-0.8988728581885147,-0.0,-0.0,-3.193437898788839e-15
sharp_fast_B_wall,1.6500000000000004,0.0,1.0,5.391280379103099,1.0,0.037051180627785806,-0.002737555145188032,-0.0,0.0,0.0,2.7284012558420017,-0.0,-0.0
sharp_fast_B_wall,1.6500000000000004,0.25,1.0,5.390611129637184,1.0307764064044151,0.034944187963051286,-0.02138088344964837,-0.009476324632051485,0.08729388608907239,-0.08729388608907239,2.7283241180678015,-0.0,-0.0
sharp_fast_B_wall,1.6500000000000004,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.006279452843868295,-0.0,0.8988728581885147,-0.8988728581885147,-0.0,-0.0,-3.193437898788839e-15
sharp_fast_B_wall,1.7000000000000002,0.0,1.0,4.491851432826531,1.0,0.03584510773355198,-0.003943628039421857,-0.0,0.0,0.0,4.596428229416919,-0.0,-0.0
sharp_fast_B_wall,1.7000000000000002,0.25,1.0,4.491319260087665,1.0307764064044151,0.03384120738002838,-0.04181943467432638,-0.01916080672080436,0.10477264399410548,-0.10477264399410548,4.596272258573107,-0.0,-0.0
sharp_fast_B_wall,1.7000000000000002,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.006279452843868295,-0.0,0.8988728581885147,-0.8988728581885147,-0.0,-0.0,-3.193437898788839e-15
sharp_fast_B_wall,1.75,0.0,1.0,3.394939118202898,1.0,0.03288502271731327,-0.006903713055660562,-0.0,0.0,0.0,6.619422659561615,-0.0,-0.0
sharp_fast_B_wall,1.75,0.25,1.0,3.3945741194810255,1.0307764064044151,0.03113449921413868,-0.07914012791088193,-0.0365087773722695,0.13862339643742297,-0.13862339643742297,6.619125471278885,-0.0,-0.0
sharp_fast_B_wall,1.75,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.006279452843868295,-0.0,0.8988728581885147,-0.8988728581885147,-0.0,-0.0,-3.193437898788839e-15
sharp_fast_B_wall,1.7999999999999998,0.0,1.0,2.3189450340038347,1.0,0.02499200391561013,-0.014796731857363705,-0.0,0.0,0.0,8.548796326663643,-0.0,-0.0
sharp_fast_B_wall,1.7999999999999998,0.25,1.0,2.3187440212732926,1.0307764064044151,0.023918927988673927,-0.1511693573598465,-0.06902486862545079,0.20294063923564593,-0.20294063923564593,8.548234439605652,-0.0,-0.0
sharp_fast_B_wall,1.7999999999999998,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.006279452843868295,-0.0,0.8988728581885147,-0.8988728581885147,-0.0,-0.0,-3.193437898788839e-15
sharp_fast_B_wall,1.8500000000000005,0.0,1.0,1.4781058380961178,1.0,0.003369095790407992,-0.036419639982565845,-0.0,0.0,0.0,8.949785214459421,-0.0,-0.0
sharp_fast_B_wall,1.8500000000000005,0.25,1.0,1.478032972770023,1.0307764064044151,0.004161024164189869,-0.2590019798626345,-0.11336152457630902,0.3183740840497832,-0.3183740840497832,8.948862376699816,-0.0,-0.0
sharp_fast_B_wall,1.8500000000000005,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.006279452844108038,-1.198713322522863e-13,0.8988728581885147,-0.8988728581885147,-0.0,-0.0,-3.193437898788839e-15
sharp_fast_B_wall,1.9000000000000004,0.0,1.0,1.0398374872958915,1.0,-0.03380075076312499,-0.07358948653609884,-0.0,0.0,0.0,3.846133697046876,-0.0,-0.0
sharp_fast_B_wall,1.9000000000000004,0.25,1.0,1.039831415896483,1.0307764064044151,-0.029781658951871008,-0.2036799920654953,-0.06924361872386206,0.4525420050858321,-0.4525420050858321,3.845569983711873,-0.0,-0.0
sharp_fast_B_wall,1.9000000000000004,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.006279452843868295,-0.0,0.8988728581885147,-0.8988728581885147,-0.0,-0.0,-3.193437898788839e-15
sharp_fast_B_wall,1.9500000000000002,0.0,1.0,1.091401750141685,1.0,-0.027011411706874634,-0.06680014747984848,-0.0,0.0,0.0,-5.521629715581322,-0.0,-0.0
sharp_fast_B_wall,1.9500000000000002,0.25,1.0,1.091387820133308,1.0307764064044151,-0.023583421952566356,-0.24860839497820175,0.09471297922489995,0.4311642343997906,-0.4311642343997906,-5.5208586611411725,-0.0,-0.0
sharp_fast_B_wall,1.9500000000000002,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.006279452843868295,-0.0,0.8988728581885147,-0.8988728581885147,-0.0,-0.0,-3.193437898788839e-15
sharp_fast_B_wall,2.0,0.0,1.0,1.6225318830708098,1.0,0.009564158601540996,-0.03022457717143284,-0.0,0.0,0.0,-9.1536642935179,-0.0,-0.0
sharp_fast_B_wall,2.0,0.25,1.0,1.6224370066123985,1.0307764064044151,0.009820631888547909,-0.23804158910730044,0.1056253864943484,0.290037389422943,-0.290037389422943,-9.152804440929184,-0.0,-0.0
sharp_fast_B_wall,2.0,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.006279452843868295,-0.0,0.8988728581885147,-0.8988728581885147,-0.0,-0.0,-3.193437898788839e-15
sharp_fast_B_wall,2.05,0.0,1.0,2.5274767985614615,1.0,0.027332914790106133,-0.012455820982867702,-0.0,0.0,0.0,-8.19820241231958,-0.0,-0.0
sharp_fast_B_wall,2.05,0.25,1.0,2.52724400471926,1.0307764064044151,0.02605868642602129,-0.13251137174670194,0.06073335076973129,0.18619784754551522,-0.18619784754551522,-8.197708023856281,-0.0,-0.0
sharp_fast_B_wall,2.05,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.006279452843868295,-0.0,0.8988728581885147,-0.8988728581885147,-0.0,-0.0,-3.193437898788839e-15
sharp_fast_B_wall,2.1000000000000005,0.0,1.0,3.626056719517046,1.0,0.03373703387646065,-0.0060517018965131905,-0.0,0.0,0.0,-6.195103297590398,-0.0,-0.0
sharp_fast_B_wall,2.1000000000000005,0.25,1.0,3.6256564975076833,1.0307764064044151,0.031913534047633994,-0.06934880313691864,0.03199083766887948,0.12978818986975393,-0.12978818986975393,-6.194842886927826,-0.0,-0.0
sharp_fast_B_wall,2.1000000000000005,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.006279452844108038,-1.198713322522863e-13,0.8988728581885147,-0.8988728581885147,-0.0,-0.0,-3.193437898788839e-15
sharp_fast_B_wall,2.1500000000000004,0.0,1.0,4.699538017080931,1.0,0.03618596709273927,-0.0036027686802345684,-0.0,0.0,0.0,-4.19916882592487,-0.0,-0.0
sharp_fast_B_wall,2.1500000000000004,0.25,1.0,4.698974192039413,1.0307764064044151,0.034152921211497114,-0.036658027500117846,0.016731241250523998,0.10014257892674276,-0.10014257892674276,-4.199032632186225,-0.0,-0.0
