V,lapse_lambda,C0,Delta,w_release,L_beta,L_q,release_gap,mode,variant,timelike,spacelike_points,max_ds2_dt2,min_margin,final_x,lag_final,maxabs_rho_src,min_rho_src,maxabs_j_l,min_nec,max_neg_nec_sum,int_neg_nec_dt,int_neg_rho_dt,maxabs_tidal_radial,maxabs_tidal_angular,max_A,min_A,max_W,min_W,max_S,min_S,max_E,min_E,max_q,min_q
1.1,1.265,10000.0,0.3,0.35,0.10000000000000009,1.1,1.0,shift_first,blend_EWS_stop,True,0,-1.000000732774805,1.0000000091184407,-0.9499602566017393,3.4499602566017393,5.512985643344159,-5.512985643344159,0.16904211195605742,-5.890324378611652,11.779282501940951,23.35939911969886,10.626188031428493,2.8140615841325145,0.025191141310029593,1.001065828165823,1.0000003572688914,0.00011567006114665546,0.00011543740641112299,0.999088948800398,0.0,0.9975273768433652,1.1065241847241225e-06,0.999991823888527,0.0003353501304664275
1.1,1.265,10000.0,0.3,0.18,0.7500000000000001,1.1,0.35,shift_first,blend_EWS_stop,True,0,-1.0042183320985212,1.000052382708753,0.7327186716264998,1.0872813283735003,91.70695473691278,-0.08943860101261389,34.58486167259553,-37.57400603914277,37.57400603914277,7.161147820456838,0.0063546127551486345,55.4290673085516,15.708095243846987,9999.871254107187,1.0020544561108864,0.9999996932970829,0.6644724362661466,0.999088948800398,0.0,0.9999990707516637,6.866227321766782e-06,0.9999999809800573,0.0003353501304665385
1.1,1.265,10000.0,0.3,0.18,0.40000000000000013,1.1,0.7,shift_first,blend_EWS_stop,True,0,-1.0063550194409978,1.0000788329666,0.3968423297057863,1.4231576702942137,46.359250702154085,-0.7374910711889698,0.0011508029469072248,-31.15837106924998,62.31216683058958,13.431379037684502,0.12425322068930955,22.72700402416947,22.725150982449776,9999.871167949199,1.003093400585483,0.9999996934723656,0.9997596882871811,0.999088948800398,0.0,0.9999546021312975,1.4053940594616066e-07,0.9999999809800573,0.0003353501304665385
1.1,1.265,10000.0,0.3,0.18,0.10000000000000009,1.1,1.0,shift_first,blend_EWS_stop,True,0,-1.0063551469257719,1.0000788345430909,0.0972373958102793,1.7227626041897208,46.310408133588226,-0.9710654453185118,5.443471891976461e-06,-31.449547640316197,62.89907363861536,13.779029834674017,0.1747430462271976,22.725209887784715,22.72520411455565,9999.868774168492,1.0030934625400345,0.9999996940675397,0.9997596882871811,0.999088948800398,0.0,0.9987289837369187,5.013602477621504e-09,0.9999999809800573,0.0003353501304665385
1.1,1.265,10000.0,0.1,0.35,0.7500000000000001,1.1,0.35,shift_first,blend_EWS_stop,True,0,-1.0060745280786834,1.0000753639011741,0.7238955440630044,1.7761044559369956,208.94631266585102,-1.0192858151887902e-08,7.016877024770958,-6.449447875944275e-08,6.449447875944275e-08,3.8271476832916976e-08,6.515564180887332e-09,108.65717473590507,4.814416015321606,9990.15256892995,1.0029570787511306,1.0,0.9559769020803732,0.9999999992417439,0.0,0.9992101340582635,4.539786870244589e-05,0.9998930302119844,0.0003353501304664275
1.1,1.265,10000.0,0.1,0.35,0.40000000000000013,1.1,0.7,shift_first,blend_EWS_stop,True,0,-1.0063551494352574,1.0000788345741236,0.37471376356089725,2.125286236439103,12.21835297825305,-0.7630556869070619,1.64553163506783e-08,-8.923455912168926,17.846911824337187,8.534820056162747,0.32731424765628625,5.9987409671552445,5.998740967153841,9994.943454873395,1.0030934637595834,1.0,0.9999863259909154,0.9999999992417439,0.0,0.9975273768433652,6.144174602207286e-06,0.9999546021312975,0.0003353501304664275
1.1,1.265,10000.0,0.1,0.35,0.10000000000000009,1.1,1.0,shift_first,blend_EWS_stop,True,0,-1.0000000000000098,1.0000000000000002,-0.9499999999994662,3.4499999999994664,0.27628142335145855,-0.27628142335145855,6.759084217532682e-09,-0.5525622049500416,1.1051244098974318,3.4660703569351687,0.8665181871748561,3.391725733256649e-07,1.1278682578668768e-09,1.000000000014174,1.0000000000000047,1.5389356455841607e-12,1.5386580898280044e-12,0.9999999992417439,0.0,0.9975273768433652,1.1065241847241225e-06,0.999991823888527,0.0003353501304664275
1.1,1.265,10000.0,0.1,0.18,0.7500000000000001,1.1,0.35,shift_first,blend_EWS_stop,True,0,-1.0042813028996793,1.000053163024874,0.7439084351956724,1.0760915648043277,529.7141879662063,-5.748462616273338,102.36653426795667,-6.980157424417401e-08,7.006974826169678e-08,5.314699561419329e-08,0.35950556102275755,328.321208170242,195.6691365464575,9999.998246919567,1.002085091272456,1.0,0.6743704500252549,0.9999999992417441,0.0,0.9999990707516637,6.866227321766782e-06,0.9999999809800573,0.0003353501304665385
1.1,1.265,10000.0,0.1,0.18,0.40000000000000013,1.1,0.7,shift_first,blend_EWS_stop,True,0,-1.0063551494352574,1.0000788345741236,0.39810513834996614,1.421894861650034,46.35646189825958,-0.7362703397158803,1.721083171060583e-08,-31.157618792684982,62.315237585363775,13.430930030672044,0.12404461658973251,22.72520565899047,22.7252056589834,9999.998246919567,1.0030934637595843,1.0,0.999999999986112,0.999999999241744,0.0,0.9999546021312975,1.4053940594616066e-07,0.9999999809800573,0.0003353501304665385
1.1,1.265,10000.0,0.1,0.18,0.10000000000000009,1.1,1.0,shift_first,blend_EWS_stop,True,0,-1.0063551494352574,1.0000788345741236,0.09821776508881169,1.7217822349111884,46.31047659573852,-0.970695467500531,1.5613446523188447e-08,-31.44908771806189,62.89817543612378,13.778485619119587,0.17466330149146037,22.7252056589834,22.725205658983395,9999.998246919567,1.0030934637595843,1.0,0.999999999986112,0.9999999992417439,0.0,0.9987289837369187,5.013602477621504e-09,0.9999999809800573,0.0003353501304665385
