V,lapse_lambda,C0,Delta,w_release,L_beta,L_q,release_gap,mode,variant,timelike,spacelike_points,max_ds2_dt2,min_margin,final_x,lag_final,maxabs_rho_src,min_rho_src,maxabs_j_l,min_nec,max_neg_nec_sum,int_neg_nec_dt,int_neg_rho_dt,maxabs_tidal_radial,maxabs_tidal_angular,max_A,min_A,max_W,min_W,max_S,min_S,max_E,min_E,max_q,min_q
1.1,1.265,100.0,0.3,0.18,0.7500000000000001,1.1,0.35,shift_first,blend_EWS_v05,True,0,-0.7500000000000752,0.5000000000000024,1.2126990175295989,0.6073009824704012,550.9623674100316,-550.9623674100316,19.360605686689382,-353.88834815724886,630.3342735677402,68.56962413347398,69.54373043886471,245.9970516832795,151.201515428143,99.99935668887022,1.0000000000000469,0.9999996932599144,3.03860270278733e-11,0.999088948800398,7.713573290657472e-07,0.9999990707516637,6.866227321766782e-06,0.9999999809800573,0.0003353501304665385
1.1,1.265,100.0,0.3,0.18,0.40000000000000013,1.1,0.7,shift_first,blend_EWS_v05,True,0,-0.7500000018331672,0.5000000000584077,1.0449050231791381,0.7750949768208619,187.43439621428112,-187.43439621428112,65.59812238074615,-277.21817012940346,309.7434070078373,30.81842208508878,18.969732889307735,85.42291538392003,43.88925061190518,99.99935645450472,1.0000000011442345,0.9999996933605511,7.409191897234102e-07,0.999088948800398,1.3513634655737405e-12,0.9999546021312975,1.4053940594616066e-07,0.9999999809800573,0.0003353501304665385
1.1,1.265,100.0,0.3,0.18,0.10000000000000009,1.1,1.0,shift_first,blend_EWS_v05,True,0,-0.7500080833673995,0.5000002575481461,0.8814885539167189,0.9385114460832812,39.888349279706695,-6.051373301064638,10.946482848602994,-22.15034712300461,24.13006158551355,6.406616100368223,0.607287238194437,27.000835802336947,19.029099598259997,99.99935003274237,1.0000050454978335,0.9999996938754185,0.0032670724424618824,0.999088948800398,0.0,0.9987289837369187,5.013602477621504e-09,0.9999999809800573,0.0003353501304665385
1.1,1.265,100.0,0.1,0.35,0.7500000000000001,1.1,0.35,shift_first,blend_EWS_v05,True,0,-0.75,0.5,1.5026071814751516,0.9973928185248484,4425.105765867846,-4425.105765867846,130.28528265477198,-1972.690285802706,3782.931660145343,217.58395448098975,203.9391575922612,1861.870188760969,984.3131515562804,99.95075071719046,1.0,1.0,0.0,0.9999999992417439,0.0,0.9992101340582635,4.539786870244589e-05,0.9998930302119844,0.0003353501304664275
1.1,1.265,100.0,0.1,0.35,0.40000000000000013,1.1,0.7,shift_first,blend_EWS_v05,True,0,-0.75,0.5,1.3522685271677068,1.1477314728322932,2944.3852948498607,-2944.3852948498607,93.0644212860427,-2083.8916805250237,3795.5256759058766,175.57647445453958,136.3272389167556,1398.0055791688317,551.430136480578,99.97471507372272,1.0,1.0,0.0,0.9999999992417439,0.0,0.9975273768433652,6.144174602207286e-06,0.9999546021312975,0.0003353501304664275
1.1,1.265,100.0,0.1,0.35,0.10000000000000009,1.1,1.0,shift_first,blend_EWS_v05,True,0,-0.7500000000001168,0.5000000000000038,0.9272052129539252,1.5727947870460748,3436.336584644415,-3436.336584644415,248.0023225278039,-2833.2259276056616,5273.943773597966,223.42282561469924,202.33507495356977,1661.0969027848969,1095.815314368646,99.91068732037593,1.0000000000000728,1.0,1.538769112130467e-12,0.9999999992417439,0.0,0.9975273768433652,1.1065241847241225e-06,0.999991823888527,0.0003353501304664275
1.1,1.265,100.0,0.1,0.18,0.7500000000000001,1.1,0.35,shift_first,blend_EWS_v05,True,0,-0.75,0.5,1.2144269686607752,0.6055730313392249,4590.969963373233,-4590.969963373233,67.52632107128338,-2745.203428729131,5220.301573173128,226.50033479768203,222.69516608894133,2104.142927774533,1246.1067137715254,99.99999123459745,1.0,1.0,0.0,0.9999999992417441,0.0,0.9999990707516637,6.866227321766782e-06,0.9999999809800573,0.0003353501304665385
1.1,1.265,100.0,0.1,0.18,0.40000000000000013,1.1,0.7,shift_first,blend_EWS_v05,True,0,-0.75,0.5,1.0454151292192773,0.7745848707807228,2329.046242748684,-2329.046242748684,191.09569364940884,-1627.755825351774,2687.2820212156876,134.51453930368496,101.56604241387114,1063.8896839728739,460.7069373639143,99.99999123459745,1.0,1.0,0.0,0.999999999241744,0.0,0.9999546021312975,1.4053940594616066e-07,0.9999999809800573,0.0003353501304665385
1.1,1.265,100.0,0.1,0.18,0.10000000000000009,1.1,1.0,shift_first,blend_EWS_v05,True,0,-0.7500000000829276,0.5000000000026423,0.8818390475772542,0.9381609524227459,122.55398515731659,-64.35048391203827,26.154291031734797,-110.55257945995335,134.58027793428562,13.594884258861299,3.3518951509756003,69.9968543299615,19.210485285236008,99.99999123459745,1.000000000051762,1.0,3.3517152941975326e-08,0.9999999992417439,0.0,0.9987289837369187,5.013602477621504e-09,0.9999999809800573,0.0003353501304665385
1.1,1.265,10000.0,0.3,0.35,0.7500000000000001,1.1,0.35,shift_first,blend_EWS_v05,True,0,-0.75,0.5,1.502049712958547,0.9979502870414529,627.6459617675202,-627.6459617675202,25.001292565414126,-395.9770630844115,691.9489559071665,76.21899343139827,77.19716439486926,266.71604696560695,174.74924312422849,9981.210152734642,1.0,0.9999996935165956,0.0,0.999088948800398,0.0,0.9992101340582635,4.539786870244589e-05,0.9998930302119844,0.0003353501304664275
