V,lapse_lambda,C0,Delta,w_release,L_beta,L_q,release_gap,mode,variant,type,support,vout,eta,timelike,spacelike_points,max_ds2_dt2,min_ds2_dt2,min_margin,final_x,control_final_L,lag_final,max_speed,min_speed,max_accel_coord,path_length_coord
1.1,1.265,100.0,0.3,0.18,0.10000000000000009,1.1,1.0,shift_first,blend_EW_v05,blend,EW,0.5,,True,0,-0.7500079382067217,-16001.23453249514,0.5000002529137904,0.881875145125473,1.82,0.938124854874527,1.099093386478517,0.5000000000096514,1.8323168292642293,1.3818751569153622
1.1,1.265,100.0,0.3,0.18,0.10000000000000009,1.1,1.0,shift_first,clip_eta09,clip,EWS,,0.9,True,0,-0.18999999999999995,-16000.350582159972,0.09999999999999998,1.627685649292471,1.82,0.1923143507075291,1.1,0.9,2.402742955939516,2.1276830681933587
1.1,1.265,100.0,0.1,0.35,0.7500000000000001,1.1,0.35,shift_first,fixed_V_baseline,fixed,EWS,,,False,232,0.211040355066344,-15985.680392756389,-0.10000000000000009,2.4999999999999956,2.5,4.440892098500626e-15,1.1,1.1,1.4210854715202004e-14,3.0
1.1,1.265,100.0,0.1,0.35,0.7500000000000001,1.1,0.35,shift_first,blend_EWS_stop,blend,EWS,0.0,,True,0,-1.0031082057289624,-15985.687934384541,1.0000753626365815,0.7238988342303154,2.5,1.7761011657696846,1.0991311466154023,0.0,4.526335839043809,1.2238988513543712
1.1,1.265,100.0,0.1,0.35,0.7500000000000001,1.1,0.35,shift_first,blend_EWS_v05,blend,EWS,0.5,,True,0,-0.75,-15985.686376196907,0.5,1.5026072512719932,2.5,0.9973927487280068,1.0995260799720377,0.5,4.473526313919258,2.0026072678531044
1.1,1.265,100.0,0.1,0.35,0.7500000000000001,1.1,0.35,shift_first,blend_EWS_v09,blend,EWS,0.9,,True,0,-0.18999999999999995,-15985.682885856604,0.09999999999999998,2.161948674601017,2.5,0.33805132539898297,1.0998420266573459,0.9,2.6690353378218816,2.6619486800550134
1.1,1.265,100.0,0.1,0.35,0.7500000000000001,1.1,0.35,shift_first,blend_EW_v05,blend,EW,0.5,,True,0,-0.75,-15985.68637619332,0.5,1.502607251665529,2.5,0.9973927483344709,1.099526080426632,0.5,4.473526344619209,2.002607268246641
1.1,1.265,100.0,0.1,0.35,0.7500000000000001,1.1,0.35,shift_first,clip_eta09,clip,EWS,,0.9,True,0,-0.18999999999999995,-15985.680392756389,0.09999999999999998,2.1851265968727698,2.5,0.3148734031272302,1.1,0.9,9.483999369881687,2.685118985917418
1.1,1.265,100.0,0.1,0.35,0.40000000000000013,1.1,0.7,shift_first,fixed_V_baseline,fixed,EWS,,,False,222,0.32305354285219456,-15994.048626498246,-0.10000000000000009,2.5000000000000013,2.5,-1.3322676295501878e-15,1.1,1.1,1.4210854715202004e-14,3.15
1.1,1.265,100.0,0.1,0.35,0.40000000000000013,1.1,0.7,shift_first,blend_EWS_stop,blend,EWS,0.0,,True,0,-1.003251626885743,-15994.135543318833,1.0000788345741236,0.3746990396327502,2.5,2.12530096036725,1.0972651094774395,0.0,4.650120068649542,1.0246990991743798
1.1,1.265,100.0,0.1,0.35,0.40000000000000013,1.1,0.7,shift_first,blend_EWS_v05,blend,EWS,0.5,,True,0,-0.75,-15994.118018462745,0.5,1.3522684979247197,2.5,1.1477315020752803,1.0985082415331489,0.5,0.9426450716664903,2.0022685336965003
1.1,1.265,100.0,0.1,0.35,0.40000000000000013,1.1,0.7,shift_first,blend_EWS_v09,blend,EWS,0.9,,True,0,-0.18999999999999995,-15994.077619190815,0.09999999999999998,2.115644696360486,2.5,0.3843553036395142,1.0995027471777163,0.9,0.4547861519876264,2.7656447083410964
1.1,1.265,100.0,0.1,0.35,0.40000000000000013,1.1,0.7,shift_first,blend_EW_v05,blend,EW,0.5,,True,0,-0.75,-15994.11801845072,0.5,1.353609555490631,2.5,1.146390444509369,1.0985082419869714,0.5,0.9426450699822198,2.0036095912859113
1.1,1.265,100.0,0.1,0.35,0.40000000000000013,1.1,0.7,shift_first,clip_eta09,clip,EWS,,0.9,True,0,-0.18999999999999995,-15994.048626498246,0.09999999999999998,2.183586801711982,2.5,0.31641319828801784,1.1,0.9,8.351115056874988,2.8335683573453405
1.1,1.265,100.0,0.1,0.35,0.10000000000000009,1.1,1.0,shift_first,fixed_V_baseline,fixed,EWS,,,False,224,0.6942191714734225,-15991.55670154957,-0.10000000000000009,2.4999999999999885,2.5,1.1546319456101628e-14,1.1,1.1,1.4210854715202004e-14,3.4499999999999993
1.1,1.265,100.0,0.1,0.35,0.10000000000000009,1.1,1.0,shift_first,blend_EWS_stop,blend,EWS,0.0,,True,0,-1.0000000000000049,-1.0000000000148965,1.0,-0.9499999999994658,2.5,3.449999999999466,1.6885216575922576e-12,0.0,4.8990373584589676e-11,5.338517131857089e-13
1.1,1.265,100.0,0.1,0.35,0.10000000000000009,1.1,1.0,shift_first,blend_EWS_v05,blend,EWS,0.5,,True,0,-0.7500000000001154,-15967.033664348592,0.5000000000000036,0.9272793789417428,2.5,1.5727206210582572,1.0755696018062881,0.5,13.425520264087766,1.877279534184758
1.1,1.265,100.0,0.1,0.35,0.10000000000000009,1.1,1.0,shift_first,blend_EWS_v09,blend,EWS,0.9,,True,0,-0.18999999999999995,-15989.15457056274,0.09999999999999998,2.0195910510962163,2.5,0.4804089489037837,1.0970203531217866,0.9,5.476900894059561,2.9695910668282237
1.1,1.265,100.0,0.1,0.35,0.10000000000000009,1.1,1.0,shift_first,blend_EW_v05,blend,EW,0.5,,True,0,-0.7500000000000007,-15967.03105028541,0.5,0.9611206082071184,2.5,1.5388793917928816,1.0755746780493942,0.5,13.425677380042224,1.9111207666150807
1.1,1.265,100.0,0.1,0.35,0.10000000000000009,1.1,1.0,shift_first,clip_eta09,clip,EWS,,0.9,True,0,-0.18999999999999995,-15988.297889381722,0.09999999999999998,2.1504079719639115,2.5,0.34959202803608846,1.1,0.9,9.769828648030874,3.100462787918823
1.1,1.265,100.0,0.1,0.18,0.7500000000000001,1.1,0.35,shift_first,fixed_V_baseline,fixed,EWS,,,False,182,0.2163803034191305,-16002.247051467964,-0.10000000000000009,1.8199999999999947,1.82,5.329070518200751e-15,1.1,1.1,1.4210854715202004e-14,2.3200000000000003
1.1,1.265,100.0,0.1,0.18,0.7500000000000001,1.1,0.35,shift_first,blend_EWS_stop,blend,EWS,0.0,,True,0,-1.0021916656175722,-16002.24705147843,1.0000531636006975,0.7439081557434383,1.82,1.076091844256562,1.0999989769774723,0.0,3.385224200156401,1.243908156233291
1.1,1.265,100.0,0.1,0.18,0.7500000000000001,1.1,0.35,shift_first,blend_EWS_v05,blend,EWS,0.5,,True,0,-0.75,-16002.247051476268,0.5,1.2144273241344683,1.82,0.6055726758655318,1.0999994419877122,0.5,5.098415154524922,1.7144273263764418
1.1,1.265,100.0,0.1,0.18,0.7500000000000001,1.1,0.35,shift_first,blend_EWS_v09,blend,EWS,0.9,,True,0,-0.18999999999999995,-16002.247051471424,0.09999999999999998,1.6152030838839535,1.82,0.20479691611604656,1.0999998139959042,0.9,2.8812119846889175,2.115203084509179
1.1,1.265,100.0,0.1,0.18,0.7500000000000001,1.1,0.35,shift_first,blend_EW_v05,blend,EW,0.5,,True,0,-0.75,-16002.247051476264,0.5,1.2144273244953045,1.82,0.6055726755046955,1.0999994424426656,0.5,5.0984151875597945,1.714427326737278
1.1,1.265,100.0,0.1,0.18,0.7500000000000001,1.1,0.35,shift_first,clip_eta09,clip,EWS,,0.9,True,0,-0.18999999999999995,-16002.247051467964,0.09999999999999998,1.6287556000672836,1.82,0.19124439993271647,1.1,0.9,12.51501603400618,2.1287893230244155
1.1,1.265,100.0,0.1,0.18,0.40000000000000013,1.1,0.7,shift_first,fixed_V_baseline,fixed,EWS,,,False,184,0.7455163137207794,-16002.247026539893,-0.10000000000000009,1.8199999999999947,1.82,5.329070518200751e-15,1.1,1.1,1.4210854715202004e-14,2.3200000000000003
1.1,1.265,100.0,0.1,0.18,0.40000000000000013,1.1,0.7,shift_first,blend_EWS_stop,blend,EWS,0.0,,True,0,-1.003251626885743,-16002.24705147843,1.0000788345741236,0.39810457975330943,1.82,1.4218954202466907,1.0999500614951074,0.0,3.3598447573727768,0.8981045811243261
1.1,1.265,100.0,0.1,0.18,0.40000000000000013,1.1,0.7,shift_first,blend_EWS_v05,blend,EWS,0.5,,True,0,-0.75,-16002.24704632584,0.5,1.0454151292421705,1.82,0.7745848707578296,1.0999727608155132,0.5,1.832642591755146,1.5454151300133674
1.1,1.265,100.0,0.1,0.18,0.40000000000000013,1.1,0.7,shift_first,blend_EWS_v09,blend,EWS,0.9,,True,0,-0.18999999999999995,-16002.247034784037,0.09999999999999998,1.5616754224474063,1.82,0.25832457755259375,1.0999909202718379,0.9,0.610880863718009,2.0616754227046403
1.1,1.265,100.0,0.1,0.18,0.40000000000000013,1.1,0.7,shift_first,blend_EW_v05,blend,EW,0.5,,True,0,-0.75,-16002.247046325634,0.5,1.0454466038322021,1.82,0.774553396167798,1.0999727612704462,0.5,1.8326425924844472,1.5454466046034043
1.1,1.265,100.0,0.1,0.18,0.40000000000000013,1.1,0.7,shift_first,clip_eta09,clip,EWS,,0.9,True,0,-0.18999999999999995,-16002.247026539893,0.09999999999999998,1.626506999755254,1.82,0.19349300024474614,1.1,0.9,7.777396348452555,2.1264983394238453
1.1,1.265,100.0,0.1,0.18,0.10000000000000009,1.1,1.0,shift_first,fixed_V_baseline,fixed,EWS,,,False,184,0.8627284395187882,-16002.22750412181,-0.10000000000000009,1.8199999999999947,1.82,5.329070518200751e-15,1.1,1.1,1.4210854715202004e-14,2.3200000000000003
1.1,1.265,100.0,0.1,0.18,0.10000000000000009,1.1,1.0,shift_first,blend_EWS_stop,blend,EWS,0.0,,True,0,-1.003251626885743,-16002.24705147843,1.0000788345741236,0.09821731610709573,1.82,1.7217826838929042,1.0986018812623317,0.0,3.3592481478748155,0.5982173556004295
1.1,1.265,100.0,0.1,0.18,0.10000000000000009,1.1,1.0,shift_first,blend_EWS_v05,blend,EWS,0.5,,True,0,-0.7500000000829276,-16002.243012768386,0.5000000000026423,0.8818390474805563,1.82,0.9381609525194438,1.0992373897794536,0.5,1.832317168502854,1.3818390690456892
1.1,1.265,100.0,0.1,0.18,0.10000000000000009,1.1,1.0,shift_first,blend_EWS_v09,blend,EWS,0.9,,True,0,-0.18999999999999995,-16002.233966057884,0.09999999999999998,1.5072910811267333,1.82,0.3127089188732668,1.0997457965931512,0.9,0.6107723893037189,2.0072910883151107
1.1,1.265,100.0,0.1,0.18,0.10000000000000009,1.1,1.0,shift_first,blend_EW_v05,blend,EW,0.5,,True,0,-0.7500000000824424,-16002.24301276261,0.5000000000026267,0.8818806101906757,1.82,0.9381193898093244,1.099237390233829,0.5000000000000001,1.8323171692418612,1.3818806317558137
1.1,1.265,100.0,0.1,0.18,0.10000000000000009,1.1,1.0,shift_first,clip_eta09,clip,EWS,,0.9,True,0,-0.18999999999999995,-16002.22750412181,0.09999999999999998,1.6262357168320698,1.82,0.19376428316793026,1.1,0.9,6.891049483078305,2.126238718259196
1.1,1.265,10000.0,0.3,0.35,0.7500000000000001,1.1,0.35,shift_first,fixed_V_baseline,fixed,EWS,,,False,228,0.3369908417308176,-159412514.167949,-0.10000000000000009,2.4999999999999956,2.5,4.440892098500626e-15,1.1,1.1,1.4210854715202004e-14,3.0
1.1,1.265,10000.0,0.3,0.35,0.7500000000000001,1.1,0.35,shift_first,blend_EWS_stop,blend,EWS,0.0,,True,0,-1.0051249604422896,-159412688.23724806,1.0000636127297091,0.7133515571792057,2.5,1.7866484428207943,1.0978753363439804,0.0,1.83985069056628,1.2133515486018702
1.1,1.265,10000.0,0.3,0.35,0.7500000000000001,1.1,0.35,shift_first,blend_EWS_v05,blend,EWS,0.5,,True,0,-0.75,-159412748.6966987,0.5,1.5020497771809567,2.5,0.9979502228190433,1.0988411130083922,0.5,1.9441354728624916,2.002049772668976
1.1,1.265,10000.0,0.3,0.35,0.7500000000000001,1.1,0.35,shift_first,blend_EWS_v09,blend,EWS,0.9,,True,0,-0.18999999999999995,-159412629.5624301,0.09999999999999998,2.161526620585566,2.5,0.3384733794144341,1.0996137097897054,0.9,1.0511350879938846,2.6615266190508367
1.1,1.265,10000.0,0.3,0.35,0.7500000000000001,1.1,0.35,shift_first,blend_EW_v05,blend,EW,0.5,,True,0,-0.75,-159412697.71561626,0.5,1.502491319618193,2.5,0.997508680381807,1.0993871969776678,0.5,1.9518990598486852,2.0024913150963615
1.1,1.265,10000.0,0.3,0.35,0.7500000000000001,1.1,0.35,shift_first,clip_eta09,clip,EWS,,0.9,True,0,-0.18999999999999995,-159412514.167949,0.09999999999999998,2.191075795519014,2.5,0.3089242044809861,1.1,0.9,5.423768731239392,2.6910690347002832
1.1,1.265,10000.0,0.3,0.35,0.40000000000000013,1.1,0.7,shift_first,fixed_V_baseline,fixed,EWS,,,False,220,2.0779921156715915,-159402211.95214945,-0.10000000000000009,2.5000000000000013,2.5,-1.3322676295501878e-15,1.1,1.1,1.4210854715202004e-14,3.15
1.1,1.265,10000.0,0.3,0.35,0.40000000000000013,1.1,0.7,shift_first,blend_EWS_stop,blend,EWS,0.0,,True,0,-1.0063550734383153,-159407375.6137234,1.000078833634337,0.3706124949784857,2.5,2.1293875050215143,1.0931023539067057,0.0,2.021219648532444,1.0206086073244227
1.1,1.265,10000.0,0.3,0.35,0.40000000000000013,1.1,0.7,shift_first,blend_EWS_v05,blend,EWS,0.5,,True,0,-0.75,-159407832.74694276,0.5,1.3507099384416126,2.5,1.1492900615583874,1.0962460478700788,0.5,0.9423567439435487,2.000707791270651
1.1,1.265,10000.0,0.3,0.35,0.40000000000000013,1.1,0.7,shift_first,blend_EWS_v09,blend,EWS,0.9,,True,0,-0.18999999999999995,-159404832.8685092,0.09999999999999998,2.1152237843589696,2.5,0.3847762156410304,1.0987508710662943,0.9,0.3139666621602828,2.7652230615137494
1.1,1.265,10000.0,0.3,0.35,0.40000000000000013,1.1,0.7,shift_first,blend_EW_v05,blend,EW,0.5,,True,0,-0.75,-159407607.57987994,0.5,1.353017311293398,2.5,1.146982688706602,1.0967905802627866,0.5,0.9426643699061117,2.00301516109208
1.1,1.265,10000.0,0.3,0.35,0.40000000000000013,1.1,0.7,shift_first,clip_eta09,clip,EWS,,0.9,True,0,-0.18999999999999995,-159402211.95214945,0.09999999999999998,2.1867609734022286,2.5,0.31323902659777136,1.1,0.9,3.954305797289166,2.8367480240514165
1.1,1.265,10000.0,0.3,0.35,0.10000000000000009,1.1,1.0,shift_first,fixed_V_baseline,fixed,EWS,,,False,219,10.022139848031657,-159173012.1621758,-0.10000000000000009,2.4999999999999885,2.5,1.1546319456101628e-14,1.1,1.1,1.4210854715202004e-14,3.4499999999999993
1.1,1.265,10000.0,0.3,0.35,0.10000000000000009,1.1,1.0,shift_first,blend_EWS_stop,blend,EWS,0.0,,True,0,-1.000000732774805,-1.0021872879007583,1.0000000091184404,-0.9499602565939954,2.5,3.4499602565939953,0.00012655177025004027,0.0,0.0013730978100964315,3.97434119236851e-05
1.1,1.265,10000.0,0.3,0.35,0.10000000000000009,1.1,1.0,shift_first,blend_EWS_v05,blend,EWS,0.5,,True,0,-0.7500014024402317,-157792473.70461544,0.500000023077297,0.9314489807352851,2.5,1.568551019264715,1.0535903691879092,0.5,4.54851767672919,1.8814489773476182
1.1,1.265,10000.0,0.3,0.35,0.10000000000000009,1.1,1.0,shift_first,blend_EWS_v09,blend,EWS,0.9,,True,0,-0.18999999999999995,-159029471.54483825,0.09999999999999998,2.019878279445554,2.5,0.4801217205544459,1.094322059873773,0.9,1.9542857816378643,2.9698782746765966
1.1,1.265,10000.0,0.3,0.35,0.10000000000000009,1.1,1.0,shift_first,blend_EW_v05,blend,EW,0.5,,True,0,-0.7500001548110677,-157699172.13185868,0.5000000025263298,0.9748040194867915,2.5,1.5251959805132085,1.0622934751064612,0.5000000000214573,4.643248101275361,1.9248040162547395
1.1,1.265,10000.0,0.3,0.35,0.10000000000000009,1.1,1.0,shift_first,clip_eta09,clip,EWS,,0.9,True,0,-0.18999999999999995,-159018918.99124712,0.09999999999999998,2.1599785231564756,2.5,0.34002147684352435,1.1,0.9,5.325375449464687,3.1099781548139527
1.1,1.265,10000.0,0.3,0.18,0.7500000000000001,1.1,0.35,shift_first,fixed_V_baseline,fixed,EWS,,,False,178,0.4642225385912324,-160018186.4323136,-0.10000000000000009,1.8199999999999947,1.82,5.329070518200751e-15,1.1,1.1,1.4210854715202004e-14,2.3200000000000003
1.1,1.265,10000.0,0.3,0.18,0.7500000000000001,1.1,0.35,shift_first,blend_EWS_stop,blend,EWS,0.0,,True,0,-1.004218327183943,-160018287.73843962,1.000052382647851,0.7327187602945688,1.82,1.0872812397054312,1.0989851216066082,0.0,3.8158702583479425,1.2327187428348243
1.1,1.265,10000.0,0.3,0.18,0.7500000000000001,1.1,0.35,shift_first,blend_EWS_v05,blend,EWS,0.5,,True,0,-0.7500000000001453,-160018268.42293742,0.5000000000000022,1.2126990631649446,1.82,0.6073009368350555,1.0994464344530623,0.5,2.791106936861027,1.7126990536049236
1.1,1.265,10000.0,0.3,0.18,0.7500000000000001,1.1,0.35,shift_first,blend_EWS_v09,blend,EWS,0.9,,True,0,-0.18999999999999995,-160018220.89123917,0.09999999999999998,1.6145295368717507,1.82,0.20547046312824935,1.0998154792520745,0.9,1.2679423684692637,2.114529533648965
1.1,1.265,10000.0,0.3,0.18,0.7500000000000001,1.1,0.35,shift_first,blend_EW_v05,blend,EW,0.5,,True,0,-0.7500000000001412,-160018190.34473714,0.5000000000000021,1.2131439122400076,1.82,0.6068560877599924,1.0999930634460764,0.5000000000000001,2.802901793919318,1.7131439026686845
1.1,1.265,10000.0,0.3,0.18,0.7500000000000001,1.1,0.35,shift_first,clip_eta09,clip,EWS,,0.9,True,0,-0.18999999999999995,-160018186.4323136,0.09999999999999998,1.634387656435275,1.82,0.185612343564725,1.1,0.9,5.673756323815994,2.134379914594516
1.1,1.265,10000.0,0.3,0.18,0.40000000000000013,1.1,0.7,shift_first,fixed_V_baseline,fixed,EWS,,,False,183,11.585505369177895,-160017629.71698362,-0.10000000000000009,1.8199999999999947,1.82,5.329070518200751e-15,1.1,1.1,1.4210854715202004e-14,2.3200000000000003
1.1,1.265,10000.0,0.3,0.18,0.40000000000000013,1.1,0.7,shift_first,blend_EWS_stop,blend,EWS,0.0,,True,0,-1.0063550194409945,-160018284.84975383,1.0000788329666,0.3968423308233288,1.82,1.4231576691766712,1.0988426806987768,0.0,3.358497411635639,0.8968423143267975
1.1,1.265,10000.0,0.3,0.18,0.40000000000000013,1.1,0.7,shift_first,blend_EWS_v05,blend,EWS,0.5,,True,0,-0.7500000035495186,-160018141.5521641,0.5000000000584077,1.0449050235046942,1.82,0.7750949764953059,1.0993687567102226,0.5,1.8312305495766736,1.544905014500298
1.1,1.265,10000.0,0.3,0.18,0.40000000000000013,1.1,0.7,shift_first,blend_EWS_v09,blend,EWS,0.9,,True,0,-0.18999999999999995,-160017836.7472346,0.09999999999999998,1.561491671881349,1.82,0.2585083281186511,1.0997895913593712,0.9,0.6103568116536877,2.06149166887842
1.1,1.265,10000.0,0.3,0.18,0.40000000000000013,1.1,0.7,shift_first,blend_EW_v05,blend,EW,0.5,,True,0,-0.7500000034475721,-160017985.3920265,0.5000000000566706,1.0454275041809418,1.82,0.7745724958190583,1.0999153319557544,0.5000000000000607,1.8326734553744046,1.5454274951633604
1.1,1.265,10000.0,0.3,0.18,0.40000000000000013,1.1,0.7,shift_first,clip_eta09,clip,EWS,,0.9,True,0,-0.18999999999999995,-160017629.71698362,0.09999999999999998,1.6284710324769383,1.82,0.1915289675230618,1.1,0.9,2.812032882301949,2.1284729719960715
1.1,1.265,10000.0,0.3,0.18,0.10000000000000009,1.1,1.0,shift_first,fixed_V_baseline,fixed,EWS,,,False,183,19.306861158930246,-159995245.66118714,-0.10000000000000009,1.8199999999999947,1.82,5.329070518200751e-15,1.1,1.1,1.4210854715202004e-14,2.3200000000000003
1.1,1.265,10000.0,0.3,0.18,0.10000000000000009,1.1,1.0,shift_first,blend_EWS_stop,blend,EWS,0.0,,True,0,-1.0063551469257719,-160018204.6129467,1.0000788345430909,0.0972373967499695,1.82,1.7227626032500305,1.0973372331718356,0.0,3.3578523153286284,0.5972374183756218
1.1,1.265,10000.0,0.3,0.18,0.10000000000000009,1.1,1.0,shift_first,blend_EWS_v05,blend,EWS,0.5,,True,0,-0.7500156517146405,-160008396.2880278,0.500000257548143,0.8814885541503842,1.82,0.9385114458496159,1.098547581730092,0.5,1.8308717053660075,1.381488565934488
1.1,1.265,10000.0,0.3,0.18,0.10000000000000009,1.1,1.0,shift_first,blend_EWS_v09,blend,EWS,0.9,,True,0,-0.18999999999999995,-159999632.6648039,0.09999999999999998,1.5071886759368203,1.82,0.3128113240631798,1.0995158605766975,0.9,0.6102236215355248,2.0071886798619545
1.1,1.265,10000.0,0.3,0.18,0.10000000000000009,1.1,1.0,shift_first,blend_EW_v05,blend,EW,0.5,,True,0,-0.7500153706498007,-160007597.35243335,0.5000002529137901,0.881875145125473,1.82,0.938124854874527,1.099093386478517,0.5000000000096514,1.8323168292642293,1.3818751569153622
1.1,1.265,10000.0,0.3,0.18,0.10000000000000009,1.1,1.0,shift_first,clip_eta09,clip,EWS,,0.9,True,0,-0.18999999999999995,-159995245.66118714,0.09999999999999998,1.6276856492924707,1.82,0.19231435070752934,1.1,0.9,2.4027429559395443,2.1276830681933587
1.1,1.265,10000.0,0.1,0.35,0.7500000000000001,1.1,0.35,shift_first,fixed_V_baseline,fixed,EWS,,,False,232,0.2901446016973632,-159699386.04178864,-0.10000000000000009,2.4999999999999956,2.5,4.440892098500626e-15,1.1,1.1,1.4210854715202004e-14,3.0
1.1,1.265,10000.0,0.1,0.35,0.7500000000000001,1.1,0.35,shift_first,blend_EWS_stop,blend,EWS,0.0,,True,0,-1.0060744258440937,-159699461.3838045,1.0000753626365815,0.7238988342303154,2.5,1.7761011657696846,1.0991311466154023,0.0,4.526335839043809,1.2238988513543712
1.1,1.265,10000.0,0.1,0.35,0.7500000000000001,1.1,0.35,shift_first,blend_EWS_v05,blend,EWS,0.5,,True,0,-0.75,-159699445.8172723,0.5,1.5026072512719932,2.5,0.9973927487280068,1.0995260799720377,0.5,4.473526313919258,2.0026072678531044
1.1,1.265,10000.0,0.1,0.35,0.7500000000000001,1.1,0.35,shift_first,blend_EWS_v09,blend,EWS,0.9,,True,0,-0.18999999999999995,-159699410.94824016,0.09999999999999998,2.161948674601017,2.5,0.33805132539898297,1.0998420266573459,0.9,2.6690353378218816,2.6619486800550134
1.1,1.265,10000.0,0.1,0.35,0.7500000000000001,1.1,0.35,shift_first,blend_EW_v05,blend,EW,0.5,,True,0,-0.75,-159699445.81723645,0.5,1.502607251665529,2.5,0.9973927483344709,1.099526080426632,0.5,4.473526344619209,2.002607268246641
1.1,1.265,10000.0,0.1,0.35,0.7500000000000001,1.1,0.35,shift_first,clip_eta09,clip,EWS,,0.9,True,0,-0.18999999999999995,-159699386.04178864,0.09999999999999998,2.1851265968727698,2.5,0.3148734031272302,1.1,0.9,9.483999369881687,2.685118985917418
1.1,1.265,10000.0,0.1,0.35,0.40000000000000013,1.1,0.7,shift_first,fixed_V_baseline,fixed,EWS,,,False,222,1.9747142261589161,-159863337.78067946,-0.10000000000000009,2.5000000000000013,2.5,-1.3322676295501878e-15,1.1,1.1,1.4210854715202004e-14,3.15
1.1,1.265,10000.0,0.1,0.35,0.40000000000000013,1.1,0.7,shift_first,blend_EWS_stop,blend,EWS,0.0,,True,0,-1.0063551494352574,-159864189.94701645,1.0000788345741236,0.3746990396327502,2.5,2.12530096036725,1.0972651094774395,0.0,4.650120068649542,1.0246990991743798
1.1,1.265,10000.0,0.1,0.35,0.40000000000000013,1.1,0.7,shift_first,blend_EWS_v05,blend,EWS,0.5,,True,0,-0.75,-159864022.32922313,0.5,1.3522684979247197,2.5,1.1477315020752803,1.0985082415331489,0.5,0.9426450716664903,2.0022685336965003
1.1,1.265,10000.0,0.1,0.35,0.40000000000000013,1.1,0.7,shift_first,blend_EWS_v09,blend,EWS,0.9,,True,0,-0.18999999999999995,-159863624.55794653,0.09999999999999998,2.115644696360486,2.5,0.3843553036395142,1.0995027471777163,0.9,0.4547861519876264,2.7656447083410964
1.1,1.265,10000.0,0.1,0.35,0.40000000000000013,1.1,0.7,shift_first,blend_EW_v05,blend,EW,0.5,,True,0,-0.75,-159864022.32910606,0.5,1.353609555490631,2.5,1.146390444509369,1.0985082419869714,0.5,0.9426450699822198,2.0036095912859113
1.1,1.265,10000.0,0.1,0.35,0.40000000000000013,1.1,0.7,shift_first,clip_eta09,clip,EWS,,0.9,True,0,-0.18999999999999995,-159863337.78067946,0.09999999999999998,2.183586801711982,2.5,0.31641319828801784,1.1,0.9,8.351115056874988,2.8335683573453405
1.1,1.265,10000.0,0.1,0.35,0.10000000000000009,1.1,1.0,shift_first,fixed_V_baseline,fixed,EWS,,,False,224,6.753512286029377,-159837768.43179458,-0.10000000000000009,2.4999999999999885,2.5,1.1546319456101628e-14,1.1,1.1,1.4210854715202004e-14,3.4499999999999993
1.1,1.265,10000.0,0.1,0.35,0.10000000000000009,1.1,1.0,shift_first,blend_EWS_stop,blend,EWS,0.0,,True,0,-1.0000000000000098,-1.0000000000290696,1.0,-0.9499999999994658,2.5,3.449999999999466,1.6885216575922576e-12,0.0,4.8990373584589676e-11,5.338517131857089e-13
1.1,1.265,10000.0,0.1,0.35,0.10000000000000009,1.1,1.0,shift_first,blend_EWS_v05,blend,EWS,0.5,,True,0,-0.7500000000002237,-159395302.6842901,0.5000000000000038,0.9272793789417428,2.5,1.5727206210582572,1.0755696018062881,0.5,13.425520264087766,1.877279534184758
1.1,1.265,10000.0,0.1,0.35,0.10000000000000009,1.1,1.0,shift_first,blend_EWS_v09,blend,EWS,0.9,,True,0,-0.18999999999999995,-159792995.3300708,0.09999999999999998,2.0195910510962163,2.5,0.4804089489037837,1.0970203531217866,0.9,5.476900894059561,2.9695910668282237
1.1,1.265,10000.0,0.1,0.35,0.10000000000000009,1.1,1.0,shift_first,blend_EW_v05,blend,EW,0.5,,True,0,-0.7500000000000013,-159395277.5985067,0.5,0.9611206082071184,2.5,1.5388793917928816,1.0755746780493942,0.5,13.425677380042224,1.9111207666150807
1.1,1.265,10000.0,0.1,0.35,0.10000000000000009,1.1,1.0,shift_first,clip_eta09,clip,EWS,,0.9,True,0,-0.18999999999999995,-159786090.59052318,0.09999999999999998,2.1504079719639115,2.5,0.34959202803608846,1.1,0.9,9.76982864803086,3.100462787918823
1.1,1.265,10000.0,0.1,0.18,0.7500000000000001,1.1,0.35,shift_first,fixed_V_baseline,fixed,EWS,,,False,182,0.3706863486947869,-160022442.46145368,-0.10000000000000009,1.8199999999999947,1.82,5.329070518200751e-15,1.1,1.1,1.4210854715202004e-14,2.3200000000000003
1.1,1.265,10000.0,0.1,0.18,0.7500000000000001,1.1,0.35,shift_first,blend_EWS_stop,blend,EWS,0.0,,True,0,-1.0042813493695628,-160022442.46155834,1.0000531636006975,0.7439081557434383,1.82,1.076091844256562,1.0999989769774723,0.0,3.385224200156401,1.243908156233291
1.1,1.265,10000.0,0.1,0.18,0.7500000000000001,1.1,0.35,shift_first,blend_EWS_v05,blend,EWS,0.5,,True,0,-0.75,-160022442.4615367,0.5,1.2144273241344683,1.82,0.6055726758655318,1.0999994419877122,0.5,5.098415154524922,1.7144273263764418
