label,scenario,V,lambda_factor,X,r_mode,U,q,E,packet_max_norm,packet_fail_points,packet_max_gtt,edge_max_gtt,edge_fail_points,release_packet_max_norm,rho_H_packet_p95_abs,j_packet_p95_abs,rho_H_edge_p95_abs,j_edge_p95_abs,R3_packet_p95_abs,K_packet_p95_abs,packet_tkk_floor_min,packet_tkk_floor_mean,packet_tkk_floor_p05,packet_neg_fraction,packet_neg_volume_proxy,packet_rho_p95_abs,packet_j_p95_abs,packet_R3_p95_abs,packet_K_p95_abs,packet_gtt_max,packet_packet_norm_max,support_edge_tkk_floor_min,support_edge_tkk_floor_mean,support_edge_tkk_floor_p05,support_edge_neg_fraction,support_edge_neg_volume_proxy,support_edge_rho_p95_abs,support_edge_j_p95_abs,support_edge_R3_p95_abs,support_edge_K_p95_abs,support_edge_gtt_max,support_edge_packet_norm_max,service_union_tkk_floor_min,service_union_tkk_floor_mean,service_union_tkk_floor_p05,service_union_neg_fraction,service_union_neg_volume_proxy,service_union_rho_p95_abs,service_union_j_p95_abs,service_union_R3_p95_abs,service_union_K_p95_abs,service_union_gtt_max,service_union_packet_norm_max,release_edge_tkk_floor_min,release_edge_tkk_floor_mean,release_edge_tkk_floor_p05,release_edge_neg_fraction,release_edge_neg_volume_proxy,release_edge_rho_p95_abs,release_edge_j_p95_abs,release_edge_R3_p95_abs,release_edge_K_p95_abs,release_edge_gtt_max,release_edge_packet_norm_max
v02_C20_Cp5_B6_wB12,V10_lam115,10.0,11.5,1.05,always_open,0.08386845905427984,0.791391472673955,0.0758581800212435,-6.581606060161697,0,-7.340429936733748,-7.340429936733748,0,-6.581606060161697,0.019666726215676496,0.0020748284935834826,0.03583697516599055,0.0027569650993397683,0.9888833045998642,0.06866543714420394,-0.0781300308730023,-0.0005081193551868075,-0.016534757762580073,0.24509803921568626,0.003735623470939443,0.019666726215676496,0.0020748284935834826,0.9888833045998642,0.06866543714420394,-7.340429936733748,-6.581606060161697,-0.0795142058910989,-0.0022533935102727774,-0.021826852590917337,0.37254901960784315,0.005921082143420425,0.03583697516599055,0.0027569650993397683,1.798839249537885,0.06866543714420394,-7.340429936733748,-6.581322931593017,-0.0781300308730023,-0.0005081193551868075,-0.016534757762580073,0.24509803921568626,0.003735623470939443,0.019666726215676496,0.0020748284935834826,0.9888833045998642,0.06866543714420394,-7.340429936733748,-6.581606060161697,-0.0781300308730023,-0.0020280517818015214,-0.021826852590918978,0.37254901960784315,0.005718156888744837,0.03583697516599065,0.002074828493584999,1.798839249537885,0.06866543714421111,-7.340429936733748,-6.581606060161697
v02_C20_Cp5_B6_wB12,V10_lam115,10.0,11.5,1.15,always_open,0.08357792462671011,0.6607563687658173,0.03863165115904976,-0.9737559919829855,0,-1.2591660939046312,-5.282222936111678,0,-4.653481412976081,0.04223904425919759,0.0029739787260578943,0.04223904425919759,0.003207620284560881,2.1190795958570274,0.08651136770011388,-0.12452260223937703,-0.0038372898007525092,-0.029787014463764333,0.37254901960784315,0.00829897332240637,0.04223904425919759,0.0029739787260578943,2.1190795958570274,0.08651136770011388,-1.2591660939046312,-0.9737559919829855,-0.08523955230621885,-0.0017544269442344325,-0.029787014463764333,0.37254901960784315,0.006397841991807405,0.04223904425919759,0.003207620284560881,2.118616935058184,0.08651136770011388,-5.282222936111678,-4.653346410398068,-0.12452260223937703,-0.0038372898007525092,-0.029787014463764333,0.37254901960784315,0.00829897332240637,0.04223904425919759,0.0029739787260578943,2.1190795958570274,0.08651136770011388,-1.2591660939046312,-0.9737559919829855,-0.08475886772106653,-0.0016779559795626771,-0.02978701446376486,0.37254901960784315,0.006327581686091303,0.04223904425919768,0.002973978726058251,2.118616935058184,0.08651136770011819,-5.282222936111678,-4.653481412976081
v02_C20_Cp5_B6_wB12,V10_lam115,10.0,11.5,1.25,always_open,0.08344886153896548,0.5,0.019292242724332276,-0.7635945473112409,0,-1.0164282993872442,-3.5233971951921843,0,-3.0218631868196444,0.08635556774048125,0.0029184878019530873,0.05010594900678051,0.002983697450983289,4.348268056380563,0.10988977600588179,-0.11970877901688858,-0.002344539665579997,-0.09219254334438524,0.35294117647058826,0.009453270112243983,0.08635556774048125,0.0029184878019530873,4.348268056380563,0.10988977600588179,-1.0164282993872442,-0.7635945473112409,-0.09233011155555969,-0.00014969904026975158,-0.04224545038774318,0.3333333333333333,0.006951180635289408,0.05010594900678051,0.002983697450983289,2.511035919794125,0.10988977600588179,-3.5233971951921843,-3.021808334809988,-0.11970877901688858,-0.002344539665579997,-0.09219254334438524,0.35294117647058826,0.009453270112243983,0.08635556774048125,0.0029184878019530873,4.348268056380563,0.10988977600588179,-1.0164282993872442,-0.7635945473112409,-0.09219254334438837,-0.00012916724042193973,-0.04224545038774473,0.3333333333333333,0.006933929341945699,0.05010594900678054,0.002918487801953854,2.511035919794125,0.10988977600588509,-3.5233971951921843,-3.0218631868196444
v02_C20_Cp5_B6_wB12,V10_lam115,10.0,11.5,1.35,always_open,0.08339274922419912,0.33924363123418266,0.009538288499574554,-0.7505195820531624,0,-1.000830396788357,-2.3502089815639944,0,-1.9494669138725842,0.09546991724496183,0.0024255362871787338,0.05836529587470211,0.002439998055757309,4.807663701763783,0.15036461645370866,-0.11545416616400254,0.0006773172852290838,-0.09832366903812946,0.22549019607843138,0.010255936931653959,0.09546991724496183,0.0024255362871787338,4.807663701763783,0.15036461645370866,-1.000830396788357,-0.7505195820531624,-0.10035291132919871,0.0025101593536004043,-0.05900110132254031,0.11764705882352941,0.008278686593408614,0.05836529587470211,0.002439998055757309,2.93306709453513,0.15036461645370866,-2.3502089815639944,-1.9494452027719082,-0.11545416616400254,0.0006773172852290838,-0.09832366903812946,0.22549019607843138,0.010255936931653959,0.09546991724496183,0.0024255362871787338,4.807663701763783,0.15036461645370866,-1.000830396788357,-0.7505195820531624,-0.10032098981932173,0.002514284207829687,-0.05900110132254108,0.11764705882352941,0.008278201316440461,0.05836529587470213,0.0024255362871791982,2.93306709453513,0.15036461645370985,-2.3502089815639944,-1.9494669138725842
v02_C20_Cp5_B6_wB12,V10_lam115,10.0,11.5,1.45,always_open,0.08336984158518312,0.208608527326045,0.00469223560226234,-0.7503812798094123,0,-1.0005105480235839,-1.6912262452703608,0,-1.3570966780327702,0.09601954207504432,0.0021037460759207437,0.07935834896058869,0.0021058392306788124,4.826470444737847,0.18032337151463376,-0.11196789529503762,0.001751634581627653,-0.09650783761003096,0.11764705882352941,0.011334620882604023,0.09601954207504432,0.0021037460759207437,4.826470444737847,0.18032337151463376,-1.0005105480235839,-0.7503812798094123,-0.10796652649541269,0.0043747691422517275,-0.08085891139435199,0.11764705882352941,0.010384813227000564,0.07935834896058869,0.0021058392306788124,4.009526140726764,0.1846109690133431,-1.6912262452703608,-1.3570878602881935,-0.11196789529503762,0.0027950632951902056,-0.09650783761002883,0.11764705882352941,0.010935553742802043,0.09601954207504418,0.0021037460759206774,4.82647044473784,0.1845000261717621,-1.0005105480235839,-0.7503812798094123,-0.10796137387864203,0.004375599580578801,-0.08085701872265902,0.11764705882352941,0.010384715528373847,0.07935734326254473,0.0021037460759212234,4.009526140726764,0.18450002617177336,-1.6912262452703608,-1.3570966780327702
v02_noangular_C20_Cp1_B6_wB12,V5_lam575,5.0,5.75,-0.15,always_open,0.7073471501829328,0.999911580829981,0.997697440126013,-12142.854659095388,0,-6227.82578383535,-9.003376921534967,0,,0.31528266023964413,3.821325981136147e-06,0.13169027815751314,3.075596686680596e-07,15.847836872859848,0.01975696894712648,-0.3198301968789723,0.01944105627850889,-0.31528854032553844,0.11764705882352941,0.03521363158174965,0.31528266023964413,3.821325981136147e-06,15.847836872859848,0.01975696894712648,-6227.82578383535,-12142.854659095388,-0.14766154125687572,0.007679224007211693,-0.13169033086440352,0.11764705882352941,0.015606811200303697,0.13169027815751314,3.075596686680596e-07,6.619475366541435,9.640027308044487e-05,-9.003376921534967,426.7962531794875,-0.3198301968789723,0.01944105627850889,-0.31528854032553844,0.11764705882352941,0.03521363158174965,0.31528266023964413,3.821325981136147e-06,15.847836872859848,0.01975696894712648,-6227.82578383535,-12142.854659095388,,,,,,,,,,,
v02_noangular_C20_Cp1_B6_wB12,V5_lam575,5.0,5.75,-0.05,always_open,0.6008141962652032,0.999827797402881,0.9953077643977377,-12776.15120417144,0,-8196.384120362407,-9.001719203886346,0,,0.3152827157755962,3.3211185943108426e-06,0.13169034797006102,5.088134875230569e-07,15.847837008621063,0.016226791115111414,-0.3198294469942647,0.019901802837351244,-0.3152888284238153,0.11764705882352941,0.03604628521080818,0.3152827157755962,3.3211185943108426e-06,15.847837008621063,0.016226791115111414,-8196.384120362407,-12776.15120417144,-0.1476615602217631,0.0076790402591496885,-0.13169043519220036,0.11764705882352941,0.015606832817722745,0.13169034797006102,5.088134875230569e-07,6.6194788757028356,0.0001594711954827461,-9.001719203886346,107.14997324575074,-0.3198294469942647,0.019901802837351244,-0.3152888284238153,0.11764705882352941,0.03604628521080818,0.3152827157755962,3.3211185943108426e-06,15.847837008621063,0.016226791115111414,-8196.384120362407,-12776.15120417144,,,,,,,,,,,
v02_noangular_C20_Cp1_B6_wB12,V5_lam575,5.0,5.75,0.05,always_open,0.4583333349247685,0.9996646498695335,0.9904617115004255,-12924.86514265631,0,-10298.704357030776,-8.998492083941715,0,,0.315282715703759,2.524377971808182e-06,0.1316904839331321,7.559869838818209e-07,15.84783727317815,0.01236833276580787,-0.3198278588855163,0.019903303053061584,-0.31528732255605174,0.11764705882352941,0.036046108714842234,0.315282715703759,2.524377971808182e-06,15.84783727317815,0.01236833276580787,-10298.704357030776,-12924.86514265631,-0.14766159189020592,0.0076787889382464135,-0.1316906136020209,0.11764705882352941,0.015606862384887853,0.1316904839331321,7.559869838818209e-07,6.619485709952199,0.00023691294701047724,-8.998492083941715,21.26913521151517,-0.3198278588855163,0.019903303053061584,-0.31528732255605174,0.11764705882352941,0.036046108714842234,0.315282715703759,2.524377971808182e-06,15.84783727317815,0.01236833276580787,-10298.704357030776,-12924.86514265631,,,,,,,,,,,
v02_noangular_C20_Cp1_B6_wB12,V5_lam575,5.0,5.75,0.15,always_open,0.3158524849901174,0.9993470346624473,0.9807077572756677,-12904.949706992673,0,-11798.618048158894,-8.99221285311508,0,,0.3152827090894436,1.6878278086887064e-06,0.13169074870292866,1.0146534557096821e-06,15.847837788959591,0.008735835399516296,-0.31982608063153,0.019444969858348926,-0.3152850643688205,0.11764705882352941,0.03521317116059198,0.3152827090894436,1.6878278086887064e-06,15.847837788959591,0.008735835399516296,-11798.618048158894,-12904.949706992673,-0.1476616454789039,0.0076784633832180154,-0.13169092293673904,0.11764705882352941,0.015606900685479411,0.13169074870292866,1.0146534557096821e-06,6.619499018733764,0.0003179043824699455,-8.99221285311508,5.375666819587712,-0.31982608063153,0.019444969858348926,-0.3152850643688205,0.11764705882352941,0.03521317116059198,0.3152827090894436,1.6878278086887064e-06,15.847837788959591,0.008735835399516296,-11798.618048158894,-12904.949706992673,,,,,,,,,,,
v02_noangular_C20_Cp1_B6_wB12,V5_lam575,5.0,5.75,0.25,always_open,0.20931958184061408,0.9987289837369187,0.9613683488409502,-13041.243095481625,0,-12496.995459377738,-8.98000658502907,0,,0.30240421906378967,1.0606938986692617e-06,0.13169126421393865,1.3095334997351964e-06,15.200494243667602,0.004378908375142248,-0.31982440278076313,0.019238372093422423,-0.302406269462119,0.11764705882352941,0.03483721094492611,0.30240421906378967,1.0606938986692617e-06,15.200494243667602,0.004378908375142248,-12496.995459377738,-13041.243095481625,-0.14766174235135776,0.007677983129836776,-0.13169148958159302,0.11764705882352941,0.015606957185877204,0.13169126421393865,1.3095334997351964e-06,6.619524931143394,0.0004101183142856297,-8.98000658502907,-2.675206033074753,-0.31982440278076313,0.019238372093422423,-0.302406269462119,0.11764705882352941,0.03483721094492611,0.30240421906378967,1.0606938986692617e-06,15.200494243667602,0.004378908375142248,-12496.995459377738,-13041.243095481625,,,,,,,,,,,
v02_noangular_C20_Cp1_B6_wB12,V5_lam575,5.0,5.75,0.35,always_open,0.14571294748265748,0.9975273768433652,0.9241418199787563,-12827.456425942495,0,-12655.947240339647,-8.95632271197575,0,,0.3024042533202106,6.795158502974067e-07,0.13169226757056268,1.7751072637692894e-06,15.200496096837604,0.004351189352131992,-0.3198236239561239,0.018579085498768844,-0.30240561235191116,0.11764705882352941,0.033642007934010086,0.3024042533202106,6.795158502974067e-07,15.200496096837604,0.004351189352131992,-12655.947240339647,-12827.456425942495,-0.14766192802861344,0.007677127984766108,-0.13169257442377963,0.11764705882352941,0.015607057791179647,0.13169226757056268,1.7751072637692894e-06,6.619575365348178,0.0005554629487055598,-8.95632271197575,-5.9061543758022115,-0.3198236239561239,0.018579085498768844,-0.30240561235191116,0.11764705882352941,0.033642007934010086,0.3024042533202106,6.795158502974067e-07,15.200496096837604,0.004351189352131992,-12655.947240339647,-12827.456425942495,,,,,,,,,,,
v02_noangular_C20_Cp1_B6_wB12,V5_lam575,5.0,5.75,0.45,always_open,0.11270782478263315,0.9951952471128405,0.8564010312515399,-12509.990664304752,0,-12428.999674859295,-8.910534159929632,0,,0.2831291304198257,4.5687427600075697e-07,0.13169421910148302,2.673195007642262e-06,14.231622548974407,0.003208243170531689,-0.3152833848657136,0.01739699453152452,-0.28313004416837767,0.11764705882352941,0.031500958771595984,0.2831291304198257,4.5687427600075697e-07,14.231622548974407,0.003208243170531689,-12428.999674859295,-12509.990664304752,-0.14766231124510643,0.007675465931573465,-0.1316946892900815,0.11764705882352941,0.015607253326849375,0.13169421910148302,2.673195007642262e-06,6.619673459991365,0.0008351384101274348,-8.910534159929632,-7.0915443430467295,-0.3152833848657136,0.01739699453152452,-0.28313004416837767,0.11764705882352941,0.031500958771595984,0.2831291304198257,4.5687427600075697e-07,14.231622548974407,0.003208243170531689,-12428.999674859295,-12509.990664304752,,,,,,,,,,,
v02_noangular_C20_Cp1_B6_wB12,V5_lam575,5.0,5.75,0.55,always_open,0.09682337103731924,0.9906840406549333,0.7448684956686833,-11715.539259961153,0,-11693.924092547595,-8.822625377678426,0,,0.2599338653898703,3.332173319607157e-07,0.13169800974541013,4.4939150446222095e-06,13.065701192332085,0.0023977457212903596,-0.30240490731003206,0.016013444896453233,-0.259934531046993,0.11764705882352941,0.028995667068206877,0.2599338653898703,3.332173319607157e-07,13.065701192332085,0.0023977457212903596,-11693.924092547595,-11715.539259961153,-0.14766337251212558,0.007672106835885565,-0.131699007387758,0.11764705882352941,0.015607648514577358,0.13169800974541013,4.4939150446222095e-06,6.619863998520421,0.0013995701217095957,-8.822625377678426,-7.4886003367985445,-0.30240490731003206,0.016013444896453233,-0.259934531046993,0.11764705882352941,0.028995667068206877,0.2599338653898703,3.332173319607157e-07,13.065701192332085,0.0023977457212903596,-11693.924092547595,-11715.539259961153,,,,,,,,,,,
v02_noangular_C20_Cp1_B6_wB12,V5_lam575,5.0,5.75,0.65,always_open,0.08945593603098541,0.9820137900379085,0.5883486248147177,-9774.302849160433,0,-9793.270227536346,-8.656098162134143,0,-5931.91736219541,0.23516376784332219,2.9011819484346923e-07,0.13170535333673186,9.383532905895342e-06,11.820620106636614,0.0018061475604101854,-0.28312994482184217,0.014540427450830532,-0.23516433297535652,0.11764705882352941,0.02632968491624905,0.23516376784332219,2.9011819484346923e-07,11.820620106636614,0.0018061475604101854,-9793.270227536346,-9774.302849160433,-0.14766545138622225,0.007664488220341168,-0.13171114672436807,0.11764705882352941,0.015608544822288463,0.13170535333673186,9.383532905895342e-06,6.620233122390514,0.003479435734624928,-8.656098162134143,-7.530982846125728,-0.28312994482184217,0.01382828282698456,-0.21676499957925094,0.11764705882352941,0.02505007364899031,0.21676446055454646,6.751100379836063e-07,10.895769954083978,0.0028442173743724467,-5995.77068070397,-5931.91736219541,-0.14766545138622225,0.009555415083908723,-0.14766545138622178,0.11764705882352941,0.017372406045437834,0.1476641011661458,6.751100379836385e-07,7.422406998505202,0.0028442173743724467,-5995.77068070397,-5931.91736219541
v02_noangular_C20_Cp1_B6_wB12,V5_lam575,5.0,5.75,0.75,always_open,0.08609764130669235,0.9655548043337888,0.4116513751852821,-5144.03177599691,0,-5180.249676125843,-8.34857279573452,0,-560.6476380301197,0.21063172139551206,4.3423237893919017e-07,0.13171951435788995,4.532464638602275e-05,10.587504745806577,0.0024538016105733786,-0.2599351212426122,0.0130661923456624,-0.2106323860165788,0.11764705882352941,0.023673620327926206,0.21063172139551206,4.3423237893919017e-07,10.587504745806577,0.0024538016105733786,-5180.249676125843,-5144.03177599691,-0.147667505299387,0.007640102025299983,-0.13174155319372702,0.11764705882352941,0.01561141378641095,0.13171951435788995,4.532464638602275e-05,6.620944460083059,0.013878683405689393,-8.34857279573452,-7.3298812908154645,-0.2599351212426122,0.01232101588224199,-0.19329412061414813,0.11764705882352941,0.022505818317948977,0.19329341830347546,1.1019417918540708e-05,9.71598647344062,0.013077437531402489,-575.2404478149356,-560.6476380301197,-0.147667505299387,0.008701659136231839,-0.14766750529938522,0.11764705882352941,0.016435826970183157,0.14766663683462733,1.1019417918540712e-05,7.422533531306524,0.013077437531402489,-575.2404478149356,-560.6476380301197
v02_noangular_C20_Cp1_B6_wB12,V5_lam575,5.0,5.75,0.85,always_open,0.08457922596605774,0.935030830871336,0.25513150433131665,-458.741037068551,0,-470.535965774164,-7.806878424177443,0,-458.741037068551,0.18751472848697234,1.0791326759061089e-05,0.13174654815867762,0.0001933347589130738,9.42551767358393,0.013404868517375957,-0.23516608863141253,0.011553330560055098,-0.18751593191169982,0.11764705882352941,0.02116078630603459,0.18751472848697234,1.0791326759061089e-05,9.42551767358393,0.013404868517375957,-470.535965774164,-458.741037068551,-0.1476744366945047,0.00757183114487611,-0.13176813081219574,0.11764705882352941,0.015619445654696118,0.13174654815867762,0.0001933347589130738,6.6223007517229835,0.058001428855075504,-7.806878424177443,-6.864569725272331,-0.23516608863141253,0.011553330560055098,-0.18751593191169982,0.11764705882352941,0.02116078630603459,0.18751472848697234,1.0791326759061089e-05,9.42551767358393,0.013404868517375957,-470.535965774164,-458.741037068551,-0.1476744366945047,0.008684904629438555,-0.14767443669450298,0.11764705882352941,0.01643779808862942,0.14767173961238797,1.0791326759061117e-05,7.4227899608498635,0.013404868517375957,-470.535965774164,-458.741037068551
v02_noangular_C20_Cp1_B6_wB12,V5_lam575,5.0,5.75,0.95,always_open,0.08389561978829195,0.8807970779778824,0.14359896874846007,-320.02802132253316,0,-329.2871920439532,-6.9296587679114365,0,-6.069996878774751,0.18751642569700183,1.1630600301129247e-05,0.13179688030902625,0.00020891081718544413,9.42560264757862,0.012878196199552987,-0.23516942181388384,0.01154011125770283,-0.1875191686794219,0.11764705882352941,0.02116234151807604,0.18751642569700183,1.1630600301129247e-05,9.42560264757862,0.012878196199552987,-329.2871920439532,-320.02802132253316,-0.1476878430207738,0.00753083217481805,-0.1318201415096285,0.11764705882352941,0.015624269062938248,0.13179688030902625,0.00020891081718544413,6.62483026525876,0.06055823689044213,-6.9296587679114365,-6.069731045616145,-0.23516942181388384,0.010623996780955996,-0.17171429357642837,0.11764705882352941,0.02014035442630597,0.17171123088998816,0.00020891081718544413,8.631146795750386,0.06055823689044213,-6.9296587679114365,-6.069996878774751,-0.1476878430207738,0.007477234051883433,-0.1318201415096296,0.11764705882352941,0.01563057472445997,0.13179688030902734,0.00020891081718544415,6.624830265258783,0.06055823689044213,-6.9296587679114365,-6.069996878774751
v02_noangular_C20_Cp1_B6_wB12,V5_lam575,5.0,5.75,1.05,always_open,0.08358898676770861,0.791391472673955,0.0758581800212435,-4.939669625210184,0,-5.69344471684682,-5.69344471684682,0,-4.939669625210184,0.166448814405063,0.00017928222821711622,0.13188642777629275,0.00017928222821711622,8.366627975085853,0.04889826617870286,-0.2106464914858523,0.009827573047586522,-0.1664577602061405,0.11764705882352941,0.01888843206952398,0.166448814405063,0.00017928222821711622,8.366627975085853,0.04889826617870286,-5.69344471684682,-4.939669625210184,-0.147717853916694,0.007473083134839447,-0.1319288076958196,0.11764705882352941,0.015631063067641608,0.13188642777629275,0.00017928222821711622,6.629331181859181,0.04889826617870286,-5.69344471684682,-4.939388380418883,-0.2106464914858523,0.009827573047586522,-0.1664577602061405,0.11764705882352941,0.01888843206952398,0.166448814405063,0.00017928222821711622,8.366627975085853,0.04889826617870286,-5.69344471684682,-4.939669625210184,-0.147717853916694,0.007444813592606343,-0.13192880769582097,0.11764705882352941,0.015634388896139623,0.1318864277762941,0.00017928222821711622,6.629331181859216,0.04889826617870286,-5.69344471684682,-4.939669625210184
v02_noangular_C20_Cp1_B6_wB12,V5_lam575,5.0,5.75,1.15,always_open,0.0834523236951124,0.6607563687658173,0.03863165115904976,-0.9381649605380011,0,-1.222717878249219,-4.272531088885247,0,-3.64567789171444,0.14775488066317885,0.00020540124144159726,0.13203043092585628,0.00020540124144159726,7.426965424327074,0.051036761309985586,-0.18756254603324224,0.008315271335627579,-0.14779499355400813,0.11764705882352941,0.0168408306363927,0.14775488066317885,0.00020540124144159726,7.426965424327074,0.051036761309985586,-1.222717878249219,-0.9381649605380011,-0.14779499355400974,0.0073440116511995215,-0.13213317576726166,0.11764705882352941,0.015646247948069833,0.13203043092585628,0.00020540124144159726,6.636568050825529,0.051036761309985586,-4.272531088885247,-3.6455432945953707,-0.18756254603324224,0.008315271335627579,-0.14779499355400813,0.11764705882352941,0.0168408306363927,0.14775488066317885,0.00020540124144159726,7.426965424327074,0.051036761309985586,-1.222717878249219,-0.9381649605380011,-0.14779499355400974,0.007330745333105173,-0.1321331757672627,0.11764705882352941,0.01564780869137506,0.1320304309258573,0.00020540124144159726,6.636568050825563,0.051036761309985586,-4.272531088885247,-3.64567789171444
v02_noangular_C20_Cp1_B6_wB12,V5_lam575,5.0,5.75,1.25,always_open,0.08339241913488336,0.5,0.019292242724332276,-0.761827554519519,0,-1.0143194033401717,-3.0008543255067153,0,-2.49999853398111,0.1322171316074886,0.00026653783114850924,0.1322171316074886,0.00026653783114850924,6.645949914085978,0.05916754722339302,-0.16662532414484135,0.007102948694927908,-0.1324787883773675,0.11764705882352941,0.015012870313024698,0.1322171316074886,0.00026653783114850924,6.645949914085978,0.05916754722339302,-1.0143194033401717,-0.761827554519519,-0.14799362861091936,0.00712838103317867,-0.1324787883773675,0.11764705882352941,0.01567161625607229,0.1322171316074886,0.00026653783114850924,6.645949914086012,0.05916754722339302,-3.0008543255067153,-2.4999437561469957,-0.16662532414484135,0.007102948694927908,-0.1324787883773675,0.11764705882352941,0.015012870313024698,0.1322171316074886,0.00026653783114850924,6.645949914085978,0.05916754722339302,-1.0143194033401717,-0.761827554519519,-0.14799362861091936,0.007122332642246557,-0.13247878837736854,0.11764705882352941,0.01567232783147607,0.13221713160748963,0.0002665378311485093,6.64594991408603,0.05916754722339302,-3.0008543255067153,-2.49999853398111
v02_noangular_C20_Cp1_B6_wB12,V5_lam575,5.0,5.75,1.35,always_open,0.08336738617717118,0.33924363123418266,0.009538288499574554,-0.7505659356470615,0,-1.0007245146162633,-2.1076796138113556,0,-1.7071812722078694,0.11848653004879897,0.0003064474986166901,0.1323694101259819,0.0003064474986166901,5.9557824153966,0.08569717073771631,-0.1484078200550234,0.00609559807302335,-0.11909942504603235,0.11764705882352941,0.013403094777142152,0.11848653004879897,0.0003064474986166901,5.9557824153966,0.08569717073771631,-1.0007245146162633,-0.7505659356470615,-0.1484078200550234,0.00686440394396802,-0.13291874320496572,0.11764705882352941,0.01570267238421472,0.1323694101259819,0.0003064474986166901,6.653602379617878,0.08569717073771631,-2.1076796138113556,-1.7071595743116013,-0.1484078200550234,0.00609559807302335,-0.11909942504603235,0.11764705882352941,0.013403094777142152,0.11848653004879897,0.0003064474986166901,5.9557824153966,0.08569717073771631,-1.0007245146162633,-0.7505659356470615,-0.1484078200550234,0.006861789774452539,-0.1329187432049668,0.11764705882352941,0.015702979933569484,0.132369410125983,0.00030644749861669015,6.653602379617901,0.08569717073771631,-2.1076796138113556,-1.7071812722078694
v02_noangular_C20_Cp1_B6_wB12,V5_lam575,5.0,5.75,1.45,always_open,0.08335844454649197,0.208608527326045,0.00469223560226234,-0.75038457292168,0,-1.0004454581801134,-1.581665774928451,0,-1.2476275555270029,0.1050153501771596,0.00040574936211583277,0.13238272020261,0.00040574936211583277,5.278647242085252,0.09614970041725074,-0.1331942189268428,0.005627386037719846,-0.10511940357587762,0.11764705882352941,0.01258290883326259,0.1050153501771596,0.00040574936211583277,5.278647242085252,0.09614970041725074,-1.0004454581801134,-0.75038457292168,-0.14893004249906894,0.006706148807829514,-0.13319421892684166,0.11764705882352941,0.015721290635525124,0.13238272020261,0.00040574936211583277,6.6542735872357675,0.10183676809837953,-1.581665774928451,-1.2476187401931131,-0.14893004249906894,0.006071292359943526,-0.11877111637933338,0.11764705882352941,0.013405954272798594,0.11820777221194922,0.00040574936211583277,5.941770614428578,0.10167313038518115,-1.0004454581801134,-0.75038457292168,-0.14893004249906894,0.006705326608044973,-0.1331942189268428,0.11764705882352941,0.015721387364911542,0.13238272020261113,0.00040574936211583277,6.654273587235794,0.10167313038518115,-1.581665774928451,-1.2476275555270029
v02_noangular_C20_Cp1_B6_wB12,V10_lam6,10.0,6.0,-0.15,always_open,1.4006958319062535,0.999911580829981,0.997697440126013,-10237.141149102343,0,12994.571251679856,-9.182606217293712,0,,0.3152825647350776,7.251775538446719e-06,0.13169027815751314,6.030662801572829e-07,15.847836872859848,0.03749318553614611,-0.31983683534277435,0.019433700827320703,-0.3152952994627498,0.11764705882352941,0.03521449692894826,0.3152825647350776,7.251775538446719e-06,15.847836872859848,0.03749318553614611,12994.571251679856,-10237.141149102343,-0.14766155139797954,0.007679007412600305,-0.13169037949396326,0.11764705882352941,0.015606836682022684,0.13169027815751314,6.030662801572829e-07,6.619475366541435,0.00018902268410073752,-9.182606217293712,11341.660158935767,-0.31983683534277435,0.019433700827320703,-0.3152952994627498,0.11764705882352941,0.03521449692894826,0.3152825647350776,7.251775538446719e-06,15.847836872859848,0.03749318553614611,12994.571251679856,-10237.141149102343,,,,,,,,,,,
v02_noangular_C20_Cp1_B6_wB12,V10_lam6,10.0,6.0,-0.05,always_open,1.1757929325346674,0.999827797402881,0.9953077643977377,-12764.245278373732,0,4789.606350646169,-9.180900336166815,0,,0.315282756358638,6.228671542776625e-06,0.13169034797006102,9.859903155965976e-07,15.847837008621063,0.030432973721100872,-0.3198352621001616,0.019895705468423532,-0.31529449054764197,0.11764705882352941,0.036047002548329085,0.315282756358638,6.228671542776625e-06,15.847837008621063,0.030432973721100872,4789.606350646169,-12764.245278373732,-0.14766157659182688,0.007678690514910211,-0.13169051370119894,0.11764705882352941,0.01560687396410386,0.13169034797006102,9.859903155965976e-07,6.6194788757028356,0.0003090268992829604,-9.180900336166815,5744.641119249884,-0.3198352621001616,0.019895705468423532,-0.31529449054764197,0.11764705882352941,0.036047002548329085,0.315282756358638,6.228671542776625e-06,15.847837008621063,0.030432973721100872,4789.606350646169,-12764.245278373732,,,,,,,,,,,
