t,phase,core_line_target_Tkk,core_line_nmc_fit_Tkk,core_line_residual_Tkk,access_mean_target_Tkk,access_mean_nmc_fit_Tkk,access_mean_residual_Tkk,support_mean_target_Tkk,support_mean_nmc_fit_Tkk,support_mean_residual_Tkk,support_ring_mean_target_Tkk,support_ring_mean_nmc_fit_Tkk,support_ring_mean_residual_Tkk,shoulder_mean_target_Tkk,shoulder_mean_nmc_fit_Tkk,shoulder_mean_residual_Tkk
184.7625,hold,-0.0012414148969633748,-0.0012617798539677086,2.036495700433378e-05,-0.00118916828524341,-0.0011787453233725038,-1.0422961870906374e-05,-0.0009363888318558126,-0.0007249853202754413,-0.0002114035115803715,-0.0006909108350564557,-0.00025752300709580946,-0.00043338782796064625,-3.978731897351601e-05,0.0001027475045076334,-0.0001425348234811494
185.73749999999998,hold,-0.001241414896963236,-0.0012617798539677086,2.036495700447256e-05,-0.0011891682852433875,-0.0011787453233725034,-1.042296187088414e-05,-0.0009363888318557581,-0.0007249853202754331,-0.00021140351158032504,-0.0006909108350563923,-0.00025752300709578865,-0.00043338782796060365,-3.978731897342895e-05,0.00010274750450766103,-0.00014253482348108997
186.46875,hold,-0.0012414148969633748,-0.0012617798539677086,2.036495700433378e-05,-0.00118916828524341,-0.0011787453233725038,-1.0422961870906374e-05,-0.0009363888318558126,-0.0007249853202754413,-0.0002114035115803715,-0.0006909108350564557,-0.00025752300709580946,-0.00043338782796064625,-3.978731897351601e-05,0.0001027475045076334,-0.0001425348234811494
187.2,hold,-0.0012414148969633748,-0.0012617798539677086,2.036495700433378e-05,-0.00118916828524341,-0.0011787453233725038,-1.0422961870906374e-05,-0.0009363888318558126,-0.0007249853202754413,-0.0002114035115803715,-0.0006909108350564557,-0.00025752300709580946,-0.00043338782796064625,-3.978731897351601e-05,0.0001027475045076334,-0.0001425348234811494
187.93125,hold,-0.001241414896963236,-0.0012617798539677086,2.036495700447256e-05,-0.0011891682852433875,-0.0011787453233725034,-1.042296187088414e-05,-0.0009363888318557581,-0.0007249853202754331,-0.00021140351158032504,-0.0006909108350563923,-0.00025752300709578865,-0.00043338782796060365,-3.978731897342895e-05,0.00010274750450766103,-0.00014253482348108997
188.6625,hold,-0.0012414148969633054,-0.0012617798539677086,2.036495700440317e-05,-0.0011891682852433764,-0.0011787453233725032,-1.0422961870873415e-05,-0.0009363888318557645,-0.000724985320275436,-0.00021140351158032832,-0.0006909108350563996,-0.00025752300709579743,-0.0004333878279606022,-3.978731897345637e-05,0.00010274750450764783,-0.00014253482348110418
189.6375,hold,-0.0012414148969633748,-0.0012617798539677086,2.036495700433378e-05,-0.00118916828524341,-0.0011787453233725038,-1.0422961870906374e-05,-0.0009363888318558126,-0.0007249853202754413,-0.0002114035115803715,-0.0006909108350564557,-0.00025752300709580946,-0.00043338782796064625,-3.978731897351601e-05,0.0001027475045076334,-0.0001425348234811494
190.36875,hold,-0.001241414896963236,-0.0012617798539677086,2.036495700447256e-05,-0.0011891682852433875,-0.0011787453233725034,-1.042296187088414e-05,-0.0009363888318557581,-0.0007249853202754331,-0.00021140351158032504,-0.0006909108350563923,-0.00025752300709578865,-0.00043338782796060365,-3.978731897342895e-05,0.00010274750450766103,-0.00014253482348108997
191.1,hold,-0.0012414148969633054,-0.0012617798539677086,2.036495700440317e-05,-0.0011891682852433764,-0.0011787453233725032,-1.0422961870873415e-05,-0.0009363888318557645,-0.000724985320275436,-0.00021140351158032832,-0.0006909108350563996,-0.00025752300709579743,-0.0004333878279606022,-3.978731897345637e-05,0.00010274750450764783,-0.00014253482348110418
191.83124999999998,hold,-0.001241414896963236,-0.0012617798539677086,2.036495700447256e-05,-0.0011891682852433875,-0.0011787453233725034,-1.042296187088414e-05,-0.0009363888318557581,-0.0007249853202754331,-0.00021140351158032504,-0.0006909108350563923,-0.00025752300709578865,-0.00043338782796060365,-3.978731897342895e-05,0.00010274750450766103,-0.00014253482348108997
192.5625,hold,-0.0012414148969633748,-0.0012617798539677086,2.036495700433378e-05,-0.00118916828524341,-0.0011787453233725038,-1.0422961870906374e-05,-0.0009363888318558126,-0.0007249853202754413,-0.0002114035115803715,-0.0006909108350564557,-0.00025752300709580946,-0.00043338782796064625,-3.978731897351601e-05,0.0001027475045076334,-0.0001425348234811494
193.5375,hold,-0.0012414148969633054,-0.0012617798539677086,2.036495700440317e-05,-0.0011891682852433764,-0.0011787453233725032,-1.0422961870873415e-05,-0.0009363888318557645,-0.000724985320275436,-0.00021140351158032832,-0.0006909108350563996,-0.00025752300709579743,-0.0004333878279606022,-3.978731897345637e-05,0.00010274750450764783,-0.00014253482348110418
194.26874999999998,hold,-0.001241414896963236,-0.0012617798539677086,2.036495700447256e-05,-0.0011891682852433875,-0.0011787453233725034,-1.042296187088414e-05,-0.0009363888318557581,-0.0007249853202754331,-0.00021140351158032504,-0.0006909108350563923,-0.00025752300709578865,-0.00043338782796060365,-3.978731897342895e-05,0.00010274750450766103,-0.00014253482348108997
195.0,hold,-0.0012414148969633748,-0.0012617798539677086,2.036495700433378e-05,-0.00118916828524341,-0.0011787453233725038,-1.0422961870906374e-05,-0.0009363888318558126,-0.0007249853202754413,-0.0002114035115803715,-0.0006909108350564557,-0.00025752300709580946,-0.00043338782796064625,-3.978731897351601e-05,0.0001027475045076334,-0.0001425348234811494
195.73125,hold,-0.0012414148969633748,-0.0012617798539677086,2.036495700433378e-05,-0.00118916828524341,-0.0011787453233725038,-1.0422961870906374e-05,-0.0009363888318558126,-0.0007249853202754413,-0.0002114035115803715,-0.0006909108350564557,-0.00025752300709580946,-0.00043338782796064625,-3.978731897351601e-05,0.0001027475045076334,-0.0001425348234811494
196.4625,hold,-0.001241414896963236,-0.0012617798539677086,2.036495700447256e-05,-0.0011891682852433875,-0.0011787453233725034,-1.042296187088414e-05,-0.0009363888318557581,-0.0007249853202754331,-0.00021140351158032504,-0.0006909108350563923,-0.00025752300709578865,-0.00043338782796060365,-3.978731897342895e-05,0.00010274750450766103,-0.00014253482348108997
197.4375,hold,-0.0012414148969633748,-0.0012617798539677086,2.036495700433378e-05,-0.00118916828524341,-0.0011787453233725038,-1.0422961870906374e-05,-0.0009363888318558126,-0.0007249853202754413,-0.0002114035115803715,-0.0006909108350564557,-0.00025752300709580946,-0.00043338782796064625,-3.978731897351601e-05,0.0001027475045076334,-0.0001425348234811494
198.16875,hold,-0.0012414148969633748,-0.0012617798539677086,2.036495700433378e-05,-0.00118916828524341,-0.0011787453233725038,-1.0422961870906374e-05,-0.0009363888318558126,-0.0007249853202754413,-0.0002114035115803715,-0.0006909108350564557,-0.00025752300709580946,-0.00043338782796064625,-3.978731897351601e-05,0.0001027475045076334,-0.0001425348234811494
198.9,hold,-0.001241414896963236,-0.0012617798539677086,2.036495700447256e-05,-0.0011891682852433875,-0.0011787453233725034,-1.042296187088414e-05,-0.0009363888318557581,-0.0007249853202754331,-0.00021140351158032504,-0.0006909108350563923,-0.00025752300709578865,-0.00043338782796060365,-3.978731897342895e-05,0.00010274750450766103,-0.00014253482348108997
199.63125,hold,-0.0012414148969633054,-0.0012617798539677086,2.036495700440317e-05,-0.0011891682852433764,-0.0011787453233725032,-1.0422961870873415e-05,-0.0009363888318557645,-0.000724985320275436,-0.00021140351158032832,-0.0006909108350563996,-0.00025752300709579743,-0.0004333878279606022,-3.978731897345637e-05,0.00010274750450764783,-0.00014253482348110418
200.36249999999998,hold,-0.001241414896963236,-0.0012617798539677086,2.036495700447256e-05,-0.0011891682852433875,-0.0011787453233725034,-1.042296187088414e-05,-0.0009363888318557581,-0.0007249853202754331,-0.00021140351158032504,-0.0006909108350563923,-0.00025752300709578865,-0.00043338782796060365,-3.978731897342895e-05,0.00010274750450766103,-0.00014253482348108997
201.3375,hold,-0.001241414896963236,-0.0012617798539677086,2.036495700447256e-05,-0.0011891682852433875,-0.0011787453233725034,-1.042296187088414e-05,-0.0009363888318557581,-0.0007249853202754331,-0.00021140351158032504,-0.0006909108350563923,-0.00025752300709578865,-0.00043338782796060365,-3.978731897342895e-05,0.00010274750450766103,-0.00014253482348108997
202.06875,hold,-0.0012414148969633054,-0.0012617798539677086,2.036495700440317e-05,-0.0011891682852433764,-0.0011787453233725032,-1.0422961870873415e-05,-0.0009363888318557645,-0.000724985320275436,-0.00021140351158032832,-0.0006909108350563996,-0.00025752300709579743,-0.0004333878279606022,-3.978731897345637e-05,0.00010274750450764783,-0.00014253482348110418
202.79999999999998,hold,-0.001241414896963236,-0.0012617798539677086,2.036495700447256e-05,-0.0011891682852433875,-0.0011787453233725034,-1.042296187088414e-05,-0.0009363888318557581,-0.0007249853202754331,-0.00021140351158032504,-0.0006909108350563923,-0.00025752300709578865,-0.00043338782796060365,-3.978731897342895e-05,0.00010274750450766103,-0.00014253482348108997
203.53125,hold,-0.0012414148969633748,-0.0012617798539677086,2.036495700433378e-05,-0.00118916828524341,-0.0011787453233725038,-1.0422961870906374e-05,-0.0009363888318558126,-0.0007249853202754413,-0.0002114035115803715,-0.0006909108350564557,-0.00025752300709580946,-0.00043338782796064625,-3.978731897351601e-05,0.0001027475045076334,-0.0001425348234811494
204.2625,hold,-0.0012414148969633748,-0.0012617798539677086,2.036495700433378e-05,-0.00118916828524341,-0.0011787453233725038,-1.0422961870906374e-05,-0.0009363888318558126,-0.0007249853202754413,-0.0002114035115803715,-0.0006909108350564557,-0.00025752300709580946,-0.00043338782796064625,-3.978731897351601e-05,0.0001027475045076334,-0.0001425348234811494
205.23749999999998,hold,-0.001241414896963236,-0.0012617798539677086,2.036495700447256e-05,-0.0011891682852433875,-0.0011787453233725034,-1.042296187088414e-05,-0.0009363888318557581,-0.0007249853202754331,-0.00021140351158032504,-0.0006909108350563923,-0.00025752300709578865,-0.00043338782796060365,-3.978731897342895e-05,0.00010274750450766103,-0.00014253482348108997
205.96875,hold,-0.0012414148969633748,-0.0012617798539677086,2.036495700433378e-05,-0.00118916828524341,-0.0011787453233725038,-1.0422961870906374e-05,-0.0009363888318558126,-0.0007249853202754413,-0.0002114035115803715,-0.0006909108350564557,-0.00025752300709580946,-0.00043338782796064625,-3.978731897351601e-05,0.0001027475045076334,-0.0001425348234811494
206.7,hold,-0.0012414148969633748,-0.0012617798539677086,2.036495700433378e-05,-0.00118916828524341,-0.0011787453233725038,-1.0422961870906374e-05,-0.0009363888318558126,-0.0007249853202754413,-0.0002114035115803715,-0.0006909108350564557,-0.00025752300709580946,-0.00043338782796064625,-3.978731897351601e-05,0.0001027475045076334,-0.0001425348234811494
207.43125,hold,-0.001241414896963236,-0.0012617798539677086,2.036495700447256e-05,-0.0011891682852433875,-0.0011787453233725034,-1.042296187088414e-05,-0.0009363888318557581,-0.0007249853202754331,-0.00021140351158032504,-0.0006909108350563923,-0.00025752300709578865,-0.00043338782796060365,-3.978731897342895e-05,0.00010274750450766103,-0.00014253482348108997
208.1625,hold,-0.0012414148969633054,-0.0012617798539677086,2.036495700440317e-05,-0.0011891682852433764,-0.0011787453233725032,-1.0422961870873415e-05,-0.0009363888318557645,-0.000724985320275436,-0.00021140351158032832,-0.0006909108350563996,-0.00025752300709579743,-0.0004333878279606022,-3.978731897345637e-05,0.00010274750450764783,-0.00014253482348110418
209.1375,hold,-0.0012414148969633748,-0.0012617798539677086,2.036495700433378e-05,-0.00118916828524341,-0.0011787453233725038,-1.0422961870906374e-05,-0.0009363888318558126,-0.0007249853202754413,-0.0002114035115803715,-0.0006909108350564557,-0.00025752300709580946,-0.00043338782796064625,-3.978731897351601e-05,0.0001027475045076334,-0.0001425348234811494
209.86875,hold,-0.001241414896963236,-0.0012617798539677086,2.036495700447256e-05,-0.0011891682852433875,-0.0011787453233725034,-1.042296187088414e-05,-0.0009363888318557581,-0.0007249853202754331,-0.00021140351158032504,-0.0006909108350563923,-0.00025752300709578865,-0.00043338782796060365,-3.978731897342895e-05,0.00010274750450766103,-0.00014253482348108997
210.6,hold,-0.0012414148969633054,-0.0012617798539677086,2.036495700440317e-05,-0.0011891682852433764,-0.0011787453233725032,-1.0422961870873415e-05,-0.0009363888318557645,-0.000724985320275436,-0.00021140351158032832,-0.0006909108350563996,-0.00025752300709579743,-0.0004333878279606022,-3.978731897345637e-05,0.00010274750450764783,-0.00014253482348110418
211.33124999999998,hold,-0.001241414896963236,-0.0012617798539677086,2.036495700447256e-05,-0.0011891682852433875,-0.0011787453233725034,-1.042296187088414e-05,-0.0009363888318557581,-0.0007249853202754331,-0.00021140351158032504,-0.0006909108350563923,-0.00025752300709578865,-0.00043338782796060365,-3.978731897342895e-05,0.00010274750450766103,-0.00014253482348108997
212.0625,hold,-0.0012414148969633748,-0.0012617798539677086,2.036495700433378e-05,-0.00118916828524341,-0.0011787453233725038,-1.0422961870906374e-05,-0.0009363888318558126,-0.0007249853202754413,-0.0002114035115803715,-0.0006909108350564557,-0.00025752300709580946,-0.00043338782796064625,-3.978731897351601e-05,0.0001027475045076334,-0.0001425348234811494
213.0375,hold,-0.0012414148969633054,-0.0012617798539677086,2.036495700440317e-05,-0.0011891682852433764,-0.0011787453233725032,-1.0422961870873415e-05,-0.0009363888318557645,-0.000724985320275436,-0.00021140351158032832,-0.0006909108350563996,-0.00025752300709579743,-0.0004333878279606022,-3.978731897345637e-05,0.00010274750450764783,-0.00014253482348110418
213.76874999999998,hold,-0.001241414896963236,-0.0012617798539677086,2.036495700447256e-05,-0.0011891682852433875,-0.0011787453233725034,-1.042296187088414e-05,-0.0009363888318557581,-0.0007249853202754331,-0.00021140351158032504,-0.0006909108350563923,-0.00025752300709578865,-0.00043338782796060365,-3.978731897342895e-05,0.00010274750450766103,-0.00014253482348108997
214.5,hold,-0.0012414148969633748,-0.0012617798539677086,2.036495700433378e-05,-0.00118916828524341,-0.0011787453233725038,-1.0422961870906374e-05,-0.0009363888318558126,-0.0007249853202754413,-0.0002114035115803715,-0.0006909108350564557,-0.00025752300709580946,-0.00043338782796064625,-3.978731897351601e-05,0.0001027475045076334,-0.0001425348234811494
215.23125,R_close,-0.001240270378789203,-0.0012493615981288052,9.09121933960217e-06,-0.0011463308244999003,-0.001174946477536402,2.861565303650149e-05,-0.0004890359270929051,-0.00011720979016457709,-0.000371826136928328,0.00021101343181593736,0.0011235703786864747,-0.0009125569468705375,0.00024584722741429567,0.0017347994212762946,-0.0014889521938619987
215.9625,R_close,-0.001176462237696456,-0.0011445990225008977,-3.1863215195558235e-05,-0.0012963734896067822,-0.001373923683295696,7.755019368891353e-05,-0.00042009464485860145,-0.0006620823761598839,0.0002419877313012821,0.0007227503818817165,0.0004102198955092114,0.0003125304863725051,0.0005217813544159394,0.002233389374628682,-0.0017116080202127417
216.9375,R_close,-0.0008738671174625193,-0.0008453473147855701,-2.8519802676949175e-05,-0.001569991621085868,-0.001467839564718463,-0.00010215205636740527,-0.0018966078657475219,-0.0017366549423662226,-0.00015995292338129852,-0.001734178252443779,-0.0015779454171759735,-0.00015623283526780538,-4.694654992306302e-05,0.0003386103974710365,-0.0003855569473940995
217.66875,R_close,-0.0005423918255714547,-0.0005615292042301405,1.9137378658685804e-05,-0.001484685804498907,-0.0013252882052050075,-0.00015939759929390005,-0.0029392910202740248,-0.002229656316321031,-0.0007096347039529942,-0.003983344764604265,-0.0027573229918233877,-0.0012260217727808782,-0.0007159918935153162,-0.0012233000279600673,0.0005073081344447513
218.4,R_close,-0.00023652841699367544,-0.0002914958772782744,5.496746028459896e-05,-0.0011040518134445775,-0.0010295235707440888,-7.45282427004887e-05,-0.003208037453212222,-0.0023350581381388004,-0.0008729793150734199,-0.005195371010583004,-0.0033926380436864042,-0.0018027329668966006,-0.0012148177534784552,-0.0025756001196583582,0.0013607823661799024
219.13125,R_close,-4.933248535061996e-05,-9.125601627127677e-05,4.1923530920656815e-05,-0.0005558973912270297,-0.00064189137235191,8.599398112488025e-05,-0.002375427459712052,-0.0020308518215868916,-0.0003445756381251592,-0.004383654394302763,-0.0033500533501706086,-0.0010336010441321542,-0.0011851769066217794,-0.003392902158209607,0.002207725251587826
219.86249999999998,R_close,-2.5540018300934664e-07,-0.0009523413325056201,0.0009520859323226108,-8.166038276551449e-05,-0.0011335641579553956,0.0010519037751898811,-0.0006283551167503205,-0.0018701666790681302,0.0012418115623178093,-0.00138754406928764,-0.002665089493239565,0.0012775454239519252,-0.0004200012551251592,-0.0026166204358059357,0.002196619180680777
220.8375,comp,0.0002111892774902748,-0.0035114792184603874,0.003722668495950662,0.00020801862747062974,-0.00363851114755331,0.00384652977502394,5.1363184651065376e-05,-0.003394773000264601,0.003446136184915667,-0.0002809975349606686,-0.0029758813475736974,0.0026948838126130293,-0.00011379498548055252,-0.00011122427358527865,-2.5707118952738697e-06
221.56875,comp,0.0006855292572835188,-0.0030908410860800233,0.003776370343363542,0.0006817120158036682,-0.003405423286487082,0.00408713530229075,0.00048740290118539416,-0.003460028926595687,0.003947431827781081,7.805315595501658e-05,-0.003257680761957495,0.0033357339179125116,-5.505069953273319e-05,-0.00015019960528020235,9.514890574746914e-05
222.29999999999998,comp,0.0013589816031813527,-0.002440020727669907,0.0037990023308512597,0.0013542463523532377,-0.0029304775994478524,0.004284723951801088,0.0011064777893298149,-0.00330647161023881,0.004412949399568625,0.0005878214814412613,-0.003357082564870394,0.003944904046311656,2.8320181696264916e-05,-0.0001861514133138075,0.0002144715950100723
223.03125,comp,0.002169479314717282,-0.0015932146533747637,0.003762693968092046,0.0021636392426193623,-0.0022386294904809057,0.004402268733100268,0.0018515324067922133,-0.002942169520870341,0.004793701927662555,0.0012013258979381347,-0.0032688638177276017,0.004470189715665736,0.00012860482237615162,-0.0002171906566438846,0.00034579547902003645
223.7625,comp,0.0030605825429593334,-0.0005949171881431833,0.0036554997311025166,0.0030535277730453125,-0.0013662312195781082,0.00441975899262342,0.0026706841022841412,-0.002386264438451301,0.005056948540735443,0.0018758443424066757,-0.0029976598599782186,0.004873504202384894,0.00023879483632829396,-0.00024168641855784633,0.00048048125488614024
224.73749999999998,comp,0.004287092619756533,0.0008803309656627081,0.0034067616540938246,0.004278365945775201,-2.4770528503678904e-06,0.004280842998625569,0.0037981604447003517,-0.0013987588024923132,0.005196919247192665,0.0028042479600819976,-0.0023773386724163723,0.00518158663249837,0.00039033720885767685,-0.00026200232552628307,0.0006523395343839595
225.46875,comp,0.005178396393575201,0.002019558719432939,0.0031588376741422623,0.005168454748406215,0.0011011033726979215,0.004067351375708294,0.004617496492112354,-0.0005238414193328709,0.005141337911445225,0.0034789178670298366,-0.0017497432119975374,0.005228661079027374,0.0005003690565891398,-0.00026694280685038733,0.0007673118634395269
226.2,comp,0.0060028133931819775,0.003120449381214521,0.0028823640119674566,0.005991747952814825,0.0022097520360835465,0.0037819959167312792,0.005375346492832553,0.00041561104883034984,0.004959735444002205,0.004102957889018626,-0.0010189827594602899,0.005121940648478917,0.0006020696415722753,-0.0002627256446669834,0.000864795286239259
226.93125,comp,0.006728288092958402,0.004125158081532243,0.002603130011426159,0.006716233729528787,0.0032652164337167323,0.0034510172958120543,0.006042243223284345,0.001370236292654939,0.0046720069306294045,0.004652103726675025,-0.00022345417333210777,0.004875557900007134,0.0006915031375709166,-0.0002495724242837948,0.0009410755618547115
227.6625,comp,0.007328392118819482,0.0049808937071104155,0.002347498411709066,0.007315519730018006,0.004212038560151455,0.0031034811698665513,0.006593892250863342,0.002289874769015005,0.0043040174818483375,0.00510635054721168,0.0005950425304311008,0.004511308016780581,0.0007654362072259096,-0.00022817426457634167,0.000993610471802251
228.6375,comp,0.007898367536397631,0.005813853346912764,0.002084514189484867,0.007884718191713807,0.005220636286954252,0.0026640819047595555,0.007117845384357849,0.0033787018937912233,0.0037391434905666267,0.0055377915538051495,0.001647875465994533,0.0038899160878106158,0.000835618126536205,-0.0001888165336313872,0.0010244346601675927
229.36875,comp,0.00813477228746058,0.006165014494528144,0.001969757792932436,0.008120800690173785,0.00573519750223544,0.0023856031879383446,0.007335161791787215,0.0040366932096381715,0.0032984685821490453,0.0057167373307119435,0.0023548556424137336,0.0033618816882982085,0.000864715463370157,-0.00015318825867393512,0.0010179037220440917
230.1,comp,0.00819835232318242,0.006260020962496628,0.0019383313606857926,0.008184294057451273,0.005960565036096556,0.002223729021354718,0.007393608100012001,0.004406546106959416,0.0029870619930525847,0.005764864022024687,0.0027998273462560017,0.0029650366757686874,0.0008725398935203423,-0.00012519520516261962,0.0009977350986829622
230.83124999999998,comp,0.008087063592792614,0.00609388075939751,0.0019931828333951043,0.00807315702910168,0.005617228618303357,0.002455928410798325,0.007291305303787901,0.0038728211681421775,0.0034184841356457215,0.005680624396427555,0.0021711967728057177,0.0035094276236218394,0.0008588439004431746,-0.00016333158277431615,0.0010221754832174916
231.5625,comp,0.007804489197053863,0.005675323506342104,0.002129165690711759,0.00779096782162228,0.0050416665049587755,0.0027493013166635027,0.00703154718877875,0.0031726143910979178,0.003858932797680833,0.005466730659481225,0.0014397104943109243,0.004027020165170302,0.0008240614339627175,-0.0001977544340291865,0.0010218158679919037
232.5375,comp,0.0071780084174132095,0.004764385384606106,0.0024136230328071035,0.007165341022542728,0.00396684799953792,0.003198493023004808,0.006455651180879664,0.002044647748275501,0.004411003432604163,0.004992518092159378,0.00037135771307061287,0.0046211603790887665,0.0007469128028689907,-0.00023478898126159383,0.0009817017841305847
233.26874999999998,comp,0.0065413110579388605,0.0038630608244641547,0.002678250233474706,0.006529511570250792,0.0029850777717027183,0.0035444337985480728,0.005870363523898204,0.0011105144727623605,0.004759849051135844,0.004510572045495447,-0.00044511999456192506,0.004955692040057371,0.0006684590333707964,-0.0002540264436830185,0.0009224854770538148
234.0,comp,0.005785912241181954,0.0028265347494216496,0.002959377491760304,0.005775142467295733,0.0019093847946903444,0.0038657576726053885,0.005175958879213986,0.00015504117536355383,0.005020917703850431,0.00393877521215116,-0.0012269824419855072,0.005165757654136666,0.0005753196683929832,-0.00026478493611779537,0.0008401046045107784
234.73125,comp,0.004939779391219706,0.001709270075370068,0.003230509315849638,0.0049301630142603485,0.0007962899583682073,0.004133873055892141,0.004398146459866377,-0.0007715680409216273,0.005169714500788004,0.003298297406328541,-0.0019331476827463745,0.0052314450890749145,0.00047091968244611403,-0.0002664991675590637,0.000737418850005178
235.4625,comp,0.004036507083662763,0.0005699720229847156,0.003466535060678048,0.0040281219926695585,-0.00029572061529436653,0.0043238426079639245,0.003567808269872305,-0.0016206256987344341,0.00518843396860674,0.0026145679112774415,-0.002526511181764549,0.005141079093041991,0.00035938784377693864,-0.00025907906594299147,0.00061846690971993
236.4375,comp,0.0028118615408030496,-0.0008801261864755419,0.0036919877272785914,0.0028051458122577127,-0.0016203030501625929,0.0044254488624203055,0.0024420459107304493,-0.0025558423967198675,0.0049978883074503185,0.0016875755926600497,-0.003089369526817315,0.004776945119477365,0.00020804641537095956,-0.0002357174134579983,0.0004437638288289576
237.16875,comp,0.0019375187120102269,-0.0018419129480279233,0.00377943166003815,0.001931994834522086,-0.002447514237173928,0.004379509071696014,0.0016383013073885352,-0.0030618444093894566,0.004700145716777992,0.0010257438544373793,-0.003311546046725757,0.004337289901163134,9.990974996630121e-05,-0.00020928821235479834,0.0003091979623210998
237.9,comp,0.0011586588831813329,-0.0026391407898760234,0.0037977996730573565,0.0011541967001222283,-0.003083199684630806,0.004237396384753034,0.0009223299929493752,-0.003369955267480411,0.004292285260429785,0.00043618763173196095,-0.0033484946737602534,0.003784682305492214,3.5250038069610874e-06,-0.00017673075350328098,0.00018025575731024212
238.63125,comp,0.0005332609532405266,-0.0032299204108806046,0.0037631813641211312,0.000529651274667559,-0.00349395812662089,0.004023609401288449,0.00034742939914904504,-0.0034639856862724674,0.0038114150854215113,-3.720602525425666e-05,-0.003198273990319803,0.0031610679650655466,-7.390623198640415e-05,-0.00013975572627805786,6.584949429165379e-05
239.36249999999998,comp,0.0001249309726465077,-0.00358321006343429,0.0037081410360807975,0.00012187790471073001,-0.0036582067944929924,0.003780084699203723,-2.7930251280018642e-05,-0.0033389949595799403,0.003311064708299922,-0.0003462905891550737,-0.002868777147038814,0.002522486557883741,-0.00012447956411701613,-0.00010030593544431466,-2.4173628672701405e-05
240.3375,B_reset,-7.758299262796081e-09,-0.00017463380665216688,0.00017462604835290408,-2.8812015119562868e-06,-0.00017040750898887058,0.00016752630747691427,-0.00014260373823023575,-0.00014505597142017062,2.4522331899348665e-06,-0.0004405888288674892,-0.00011713992910312432,-0.0003234488997643649,-0.00013976221743778317,-8.396723758463185e-05,-5.57949798531513e-05
241.06875,B_reset,-7.753642527423558e-09,-5.76869257671478e-09,-1.9849499507087786e-09,-2.797119148064795e-06,-3.4494118052336375e-08,-2.762625030012459e-06,-0.00014100490898150543,-2.9663644996428695e-07,-0.0001407082725315412,-0.00043811674913273653,-2.4883181821468917e-06,-0.0004356284309505894,-0.00013799736860146348,-0.00010291754267235764,-3.5079825929105816e-05
241.79999999999998,B_reset,-7.7442328225903e-09,-1.6358636619396748e-08,8.614403796806447e-09,-2.6257011152673025e-06,-5.9514267519541424e-08,-2.566186847747761e-06,-0.00013774630609369846,-5.170204073905424e-07,-0.00013722928568630794,-0.00043308063578409016,-4.365891806312365e-06,-0.00042871474397777795,-0.0001343984817089181,-0.00012132403590089542,-1.3074445808022589e-05
242.53125,B_reset,-7.730168561176675e-09,-3.233655361418223e-08,2.460638505300555e-08,-2.3671410416611137e-06,-8.964321870354463e-08,-2.277497822957569e-06,-0.0001328325631463386,-7.93319206693572e-07,-0.00013203924393964504,-0.0004254900157664831,-6.683471885985695e-06,-0.00041880654388049736,-0.00012896867947998923,-0.00013965876472930361,1.0690085249314424e-05
243.2625,B_reset,-7.711549360667195e-09,-5.3690278781631114e-08,4.597872942096392e-08,-2.021713423276258e-06,-1.2485790978878938e-07,-1.8968555134874684e-06,-0.00012626982517467594,-1.1253215905338298e-06,-0.00012514450358414207,-0.00041535668843687047,-9.439285629957627e-06,-0.0004059174028069128,-0.00012171285735787887,-0.00015790764329846343,3.619478594058448e-05
244.23749999999998,B_reset,-7.679814915359191e-09,-9.049779685405253e-08,8.281798193869334e-08,-1.4266414247412296e-06,-1.796784221710122e-07,-1.2469630025702172e-06,-0.00011496784985711053,-1.6542305735465874e-06,-0.00011331361928356394,-0.00039791490782734853,-1.3791990723057597e-05,-0.00038412291710429103,-0.00010920973758313562,-0.00018208353166979075,7.287379408665513e-05
244.96875,B_reset,-7.650968108639852e-09,-1.2433221482197275e-07,1.166812467133329e-07,-8.800429733295198e-07,-2.2665979072780255e-07,-6.533831826017173e-07,-0.00010458982073566764,-2.1152574088134574e-06,-0.00010247456332685417,-0.0003819072306295347,-1.756248183605711e-05,-0.00036434474879347753,-9.772221174348387e-05,-0.00020008308186885058,0.00010236087012536682
245.7,B_reset,-7.617914382465803e-09,-1.634836207314042e-07,1.558657063489384e-07,-2.4807290381246264e-07,-2.7863824154900926e-07,3.056533773654661e-08,-9.259415023778603e-05,-2.6311349552892947e-06,-8.99630152824967e-05,-0.000363412552461085,-2.1764179901776744e-05,-0.00034164837255930833,-8.443780174352769e-05,-0.00021795712266421626,0.00013351932092068856
246.43125,B_reset,-7.580762840903012e-09,-2.0793088865607006e-07,2.0035012581516706e-07,4.686471005103727e-07,-3.355854239835483e-07,8.04232524493921e-07,-7.899348391569244e-05,-3.2015826712875e-06,-7.579190124440496e-05,-0.00034245247602702366,-2.6394797330585614e-05,-0.000316057678696438,-6.936908484687254e-05,-0.0002356957966773895,0.00016632671183051687
247.1625,B_reset,-7.539625264459963e-09,-2.576521320909828e-07,2.5011250682652283e-07,1.2694163934084354e-06,-3.9747292500195087e-07,1.666889318410386e-06,-6.380194880786541e-05,-3.826316997564685e-06,-5.9975631810300707e-05,-0.0003190508461128221,-3.1452028999164896e-05,-0.0002875988171136573,-5.253039907778599e-05,-0.00025329011821321735,0.0002007597191354313
