B0,wB,aR,wR,l,B,R,rho,nec,Gkk,flare
5.0,2.4,3.0,0.75,6.300000000000001,1.0,6.378871373526826,-0.00028256158375116375,-0.0003065933561220916,-0.007705531481860817,0.0038527657409304084
5.0,2.4,3.0,0.75,6.449999999999999,1.0,6.527059062089142,-0.000264258896199623,-0.0002861814409643637,-0.007192524100219089,0.0035962620501095444
5.0,2.4,3.0,0.75,6.600000000000001,1.0,6.675327707311456,-0.0002474935013558201,-0.0002675322560445932,-0.00672381896150398,0.00336190948075199
5.0,2.4,3.0,0.75,6.75,1.0,6.823672031978091,-0.00023210833659272542,-0.00025046055093242456,-0.006294760214586858,0.0031473801072934293
5.0,2.4,3.0,0.75,6.900000000000002,1.0,6.972087205421346,-0.00021796508813147527,-0.00023480383518743265,-0.005901264029276375,0.002950632014638188
5.0,2.4,3.0,0.75,7.050000000000001,1.0,7.120568797504874,-0.00020494164709367025,-0.0002204191976947471,-0.00553973865750379,0.002769869328751895
5.0,2.4,3.0,0.75,7.199999999999999,1.0,7.269112738154498,-0.0001929299505020426,-0.00020718062199361994,-0.005207016960170563,0.0026035084800852815
5.0,2.4,3.0,0.75,7.350000000000001,1.0,7.41771528167535,-0.00018183414254524177,-0.00019497671188736928,-0.004900299245491624,0.002450149622745812
5.0,2.4,3.0,0.75,7.5,1.0,7.566372975210778,-0.00017156900633907328,-0.00018370876082407012,-0.004617104747239865,0.002308552373619932
5.0,2.4,3.0,0.75,7.650000000000002,1.0,7.7150826307953455,-0.00016205861514668579,-0.00017328910061702315,-0.004355230123564979,0.0021776150617824896
5.0,2.4,3.0,0.75,7.800000000000001,1.0,7.863841300535,-0.0001532351814457456,-0.00016363969713515305,-0.004112714162843645,0.0020563570814218224
5.0,2.4,3.0,0.75,7.949999999999999,1.0,8.01264625451542,-0.00014503805983393284,-0.0001546909402763879,-0.003887807372393581,0.0019439036861967907
5.0,2.4,3.0,0.75,8.100000000000001,1.0,8.161494961096283,-0.00013741288999575462,-0.00014638060742347482,-0.0036789459272768004,0.0018394729636384
5.0,2.4,3.0,0.75,8.25,1.0,8.31038506929733,-0.00013031085036742046,-0.00013865296530622692,-0.0034847290976358636,0.0017423645488179318
5.0,2.4,3.0,0.75,8.400000000000002,1.0,8.459314393022643,-0.0001236880176768487,-0.00013145800079016927,-0.0033038999163039757,0.001651949958151988
5.0,2.4,3.0,0.75,8.55,1.0,8.608280896903866,-0.00011750480110788042,-0.00012475074552688743,-0.0031353282054169544,0.001567664102708477
5.0,2.4,3.0,0.75,8.7,1.0,8.75728268357257,-0.00011172545783199992,-0.00011849069807636147,-0.0029779960527633875,0.0014889980263816938
5.0,2.4,3.0,0.75,8.850000000000001,1.0,8.906317982196684,-0.00010631766152695574,-0.0001126413125387981,-0.0028309849597007997,0.0014154924798503998
5.0,2.4,3.0,0.75,9.0,1.0,9.055385138137417,-0.000101252131188173,-0.00010716955886570437,-0.0026934647905676457,0.0013467323952838228
5.0,2.4,3.0,0.75,9.150000000000002,1.0,9.204482603601358,-9.65023037176649e-05,-0.00010204553656583097,-0.0025646840640547452,0.0012823420320273726
5.0,2.4,3.0,0.75,9.3,1.0,9.353608929178085,-9.204404132683708e-05,-9.724213136698018e-05,-0.002443961324175348,0.0012219806620876739
5.0,2.4,3.0,0.75,9.45,1.0,9.50276275616728,-8.78553820212432e-05,-9.273472187330618e-05,-0.002330677767758971,0.0011653388838794854
5.0,2.4,3.0,0.75,9.600000000000001,1.0,9.651942809610924,-8.391631224385089e-05,-8.850091426747443e-05,-0.002224270576789422,0.001112135288394711
5.0,2.4,3.0,0.75,9.75,1.0,9.80114789195633,-8.02085693216002e-05,-8.452031183551268e-05,-0.0021242271259325207,0.0010621135629662604
5.0,2.4,3.0,0.75,9.900000000000002,1.0,9.9503768772846,-7.671546902547597e-05,-8.077431390203902e-05,-0.002030079929227213,0.0010150399646136066
5.0,2.4,3.0,0.75,10.05,1.0,10.099628706046575,-7.342174256295028e-05,-7.724592788011843e-05,-0.0019414019163832563,0.0009707009581916282
5.0,2.4,3.0,0.75,10.2,1.0,10.248902380255165,-7.031340433145447e-05,-7.391961524760156e-05,-0.001857802561744393,0.0009289012808721964
5.0,2.4,3.0,0.75,10.350000000000001,1.0,10.39819695908863,-6.737762870794464e-05,-7.078114928444761e-05,-0.0017789243088373043,0.0008894621544186521
5.0,2.4,3.0,0.75,10.5,1.0,10.547511554864494,-6.460263194920425e-05,-6.781748027374912e-05,-0.0017044391825038476,0.0008522195912519237
5.0,2.4,3.0,0.75,10.650000000000002,1.0,10.696845329348276,-6.197758711393725e-05,-6.501663575953714e-05,-0.0016340462821062825,0.0008170231410531414
5.0,2.4,3.0,0.75,10.8,1.0,10.846197490365,-5.949252252118716e-05,-6.236760610335595e-05,-0.00156746890525028,0.00078373445262514
5.0,2.4,3.0,0.75,10.95,1.0,10.995567288685018,-5.713825373279802e-05,-5.986026509761805e-05,-0.001504452552580915,0.0007522262762904575
5.0,2.4,3.0,0.75,11.100000000000001,1.0,11.14495401515861,-5.490630719357387e-05,-5.748528356760339e-05,-0.0014447627563640708,0.0007223813781820354
5.0,2.4,3.0,0.75,11.25,1.0,11.294356998076518,-5.2788857636486904e-05,-5.523405790029619e-05,-0.0013881832842201902,0.0006940916421100951
5.0,2.4,3.0,0.75,11.400000000000002,1.0,11.443775600735975,-5.077867261832797e-05,-5.3098646718834496e-05,-0.0013345145475796019,0.0006672572737898008
5.0,2.4,3.0,0.75,11.55,1.0,11.593209219193795,-4.886905797066957e-05,-5.1071709357860374e-05,-0.0012835720553994179,0.0006417860276997089
5.0,2.4,3.0,0.75,11.7,1.0,11.742657280190032,-4.705381650700521e-05,-4.914645837345647e-05,-0.0012351852206080594,0.0006175926103040297
5.0,2.4,3.0,0.75,11.850000000000001,1.0,11.892119239227299,-4.532719970272836e-05,-4.731660570893607e-05,-0.0011891960071039873,0.0005945980035519938
5.0,2.4,3.0,0.75,12.0,1.0,12.041594578792296,-4.376870235246225e-05,-4.5661148541887655e-05,-0.0011475898305093324,0.0005737949152546662
5.0,2.4,3.0,2.4,-12.0,1.0,12.041594578792296,-4.376870642319723e-05,-4.5661152612436125e-05,-0.0011475899328133737,0.0005737949664066869
5.0,2.4,3.0,2.4,-11.85,1.0,11.892119239227295,-4.5327201059263315e-05,-4.731660706540731e-05,-0.001189196041195828,0.000594598020597914
5.0,2.4,3.0,2.4,-11.7,1.0,11.742657280190032,-4.705381650637443e-05,-4.914645837289104e-05,-0.0012351852205938485,0.0006175926102969242
5.0,2.4,3.0,2.4,-11.55,1.0,11.593209219193795,-4.886905842301512e-05,-5.1071709810205925e-05,-0.0012835720667681016,0.0006417860333840508
5.0,2.4,3.0,2.4,-11.4,1.0,11.443775600735973,-5.0778673070673524e-05,-5.309864717118005e-05,-0.0013345145589482854,0.0006672572794741427
5.0,2.4,3.0,2.4,-11.25,1.0,11.294356998076518,-5.2788857184706784e-05,-5.523405744851607e-05,-0.0013881832728657175,0.0006940916364328586
5.0,2.4,3.0,2.4,-11.1,1.0,11.144954015158609,-5.4906307193646415e-05,-5.748528356760338e-05,-0.0014447627563640706,0.0007223813781820354
5.0,2.4,3.0,2.4,-10.95,1.0,10.995567288685018,-5.7138253732872516e-05,-5.986026509761805e-05,-0.001504452552580915,0.0007522262762904575
5.0,2.4,3.0,2.4,-10.8,1.0,10.846197490365,-5.949252161706148e-05,-6.236760519923027e-05,-0.0015674688825271232,0.0007837344412635616
5.0,2.4,3.0,2.4,-10.65,1.0,10.696845329348275,-6.197758666159171e-05,-6.50166353071916e-05,-0.0016340462707375991,0.0008170231353687996
5.0,2.4,3.0,2.4,-10.5,1.0,10.547511554864494,-6.460263194920425e-05,-6.781748027374912e-05,-0.0017044391825038476,0.0008522195912519237
5.0,2.4,3.0,2.4,-10.35,1.0,10.398196959088628,-6.73776278032535e-05,-7.078114837975648e-05,-0.0017789242860999364,0.0008894621430499683
5.0,2.4,3.0,2.4,-10.2,1.0,10.248902380255165,-7.031340433145447e-05,-7.391961524760156e-05,-0.001857802561744393,0.0009289012808721964
5.0,2.4,3.0,2.4,-10.05,1.0,10.099628706046575,-7.342174301529584e-05,-7.724592833246398e-05,-0.00194140192775194,0.00097070096387597
5.0,2.4,3.0,2.4,-9.9,1.0,9.950376877284599,-7.671546879934865e-05,-8.077431367586623e-05,-0.0020300799235428713,0.0010150399617714356
5.0,2.4,3.0,2.4,-9.75,1.0,9.80114789195633,-8.020856932155334e-05,-8.452031183551268e-05,-0.0021242271259325207,0.0010621135629662604
5.0,2.4,3.0,2.4,-9.6,1.0,9.651942809610922,-8.391631201767812e-05,-8.850091404130166e-05,-0.0022242705711050803,0.0011121352855525402
5.0,2.4,3.0,2.4,-9.45,1.0,9.50276275616728,-8.7855382021293e-05,-9.273472187330616e-05,-0.0023306777677589707,0.0011653388838794854
5.0,2.4,3.0,2.4,-9.3,1.0,9.353608929178085,-9.204404132627164e-05,-9.724213136641474e-05,-0.002443961324161137,0.0012219806620805684
5.0,2.4,3.0,2.4,-9.15,1.0,9.204482603601356,-9.650230371761182e-05,-0.00010204553656583097,-0.0025646840640547452,0.0012823420320273726
5.0,2.4,3.0,2.4,-9.0,1.0,9.055385138137417,-0.00010125213141480153,-0.00010716955909244258,-0.0026934647962661984,0.0013467323981330992
5.0,2.4,3.0,2.4,-8.85,1.0,8.906317982196683,-0.00010631766152689903,-0.00011264131253879809,-0.0028309849597007992,0.0014154924798503998
5.0,2.4,3.0,2.4,-8.7,1.0,8.75728268357257,-0.00011172545783256536,-0.00011849069807692691,-0.0029779960527775984,0.0014889980263887992
5.0,2.4,3.0,2.4,-8.55,1.0,8.608280896903866,-0.00011750480156022598,-0.00012475074597923297,-0.0031353282167856378,0.0015676641083928189
5.0,2.4,3.0,2.4,-8.4,1.0,8.459314393022641,-0.00012368801767741414,-0.0001314580007907347,-0.003303899916318187,0.0016519499581590935
5.0,2.4,3.0,2.4,-8.25,1.0,8.31038506929733,-0.00013031085036735546,-0.00013865296530622692,-0.0034847290976358636,0.0017423645488179318
5.0,2.4,3.0,2.4,-8.1,1.0,8.161494961096281,-0.00013741289022192738,-0.00014638060764964758,-0.003678945932961142,0.001839472966480571
5.0,2.4,3.0,2.4,-7.95,1.0,8.01264625451542,-0.000145038060286274,-0.00015469094072872904,-0.003887807383762154,0.001943903691881077
5.0,2.4,3.0,2.4,-7.8,1.0,7.863841300534999,-0.00015323518167135295,-0.0001636396973607604,-0.004112714168513776,0.002056357084256888
5.0,2.4,3.0,2.4,-7.6499999999999995,1.0,7.715082630795343,-0.00016205861492059307,-0.0001732891003908551,-0.004355230117880756,0.0021776150589403786
5.0,2.4,3.0,2.4,-7.5,1.0,7.566372975210778,-0.00017156900656532437,-0.00018370876105024288,-0.004617104752924206,0.002308552376462103
5.0,2.4,3.0,2.4,-7.35,1.0,7.417715281675348,-0.0001818341427715826,-0.00019497671211354725,-0.004900299251176097,0.002450149625588048
5.0,2.4,3.0,2.4,-7.2,1.0,7.269112738154499,-0.00019292995050260265,-0.00020718062199418,-0.0052070169601846385,0.0026035084800923192
5.0,2.4,3.0,2.4,-7.05,1.0,7.120568797504873,-0.0002049416470931048,-0.00022041919769418168,-0.00553973865748958,0.0027698693287447895
5.0,2.4,3.0,2.4,-6.8999999999999995,1.0,6.972087205421343,-0.0002179650879047429,-0.0002348038349607003,-0.00590126402357797,0.002950632011788985
5.0,2.4,3.0,2.4,-6.75,1.0,6.823672031978091,-0.00023210833659272542,-0.00025046055093242456,-0.006294760214586858,0.0031473801072934293
5.0,2.4,3.0,2.4,-6.6,1.0,6.675327707311454,-0.00024749350090424706,-0.00026753225559281944,-0.006723818950149667,0.003361909475074834
5.0,2.4,3.0,2.4,-6.45,1.0,6.527059062089143,-0.00026425889620018174,-0.00028618144096492244,-0.007192524100233131,0.003596262050116566
5.0,2.4,3.0,2.4,-6.3,1.0,6.378871373526825,-0.00028256158352499093,-0.0003065933558959188,-0.007705531476176476,0.0038527657380882374
5.0,2.4,3.0,2.4,-6.1499999999999995,1.0,6.230770417853638,-0.00030258037897929423,-0.00032897978970705867,-0.008268163924185685,0.004134081962092842
5.0,2.4,3.0,2.4,-6.0,1.0,6.082762530298219,-0.00032451941453638027,-0.0003535835784544811,-0.008886524580020705,0.0044432622900103524
5.0,2.4,3.0,2.4,-5.85,1.0,5.934854673873658,-0.0003486123758035202,-0.0003806840020930602,-0.009567632514517754,0.004783816257258877
5.0,2.4,3.0,2.4,-5.7,1.0,5.7870545184921145,-0.0003751275636852882,-0.00041060327427743795,-0.01031958584007931,0.005159792920039656
5.0,2.4,3.0,2.4,-5.55,1.0,5.639370532249145,-0.00040437395285504836,-0.00044371436816637266,-0.011151758394589704,0.005575879197294853
5.0,2.4,3.0,2.4,-5.3999999999999995,1.0,5.491812087098392,-0.00043670847930745577,-0.00048045050165659213,-0.012075038131343044,0.006037519065671523
5.0,2.4,3.0,2.4,-5.25,1.0,5.344389581607987,-0.0004725448428085487,-0.0005213166864433614,-0.013102117378593904,0.006551058689296951
5.0,2.4,3.0,2.4,-5.1,1.0,5.197114584074513,-0.0005123641616958996,-0.0005669038335119666,-0.014247847349224683,0.0071239236746123424
5.0,2.4,3.0,2.4,-4.95,1.0,5.05,-0.0005567279564273247,-0.0006179060957269263,-0.015529674007552504,0.007764837003776252
5.0,2.4,3.0,2.4,-4.8,1.0,4.903060268852505,-0.0006062940013241631,-0.0006751422575570795,-0.01696817565175479,0.008484087825877396
5.0,2.4,3.0,2.4,-4.6499999999999995,1.0,4.756311596184589,-0.0006618357886455638,-0.0007395822769032454,-0.018587729982755583,0.009293864991377791
5.0,2.4,3.0,2.4,-4.5,1.0,4.6097722286464435,-0.0007242665262489036,-0.0008123803846926314,-0.020417345987766566,0.010208672993883283
5.0,2.4,3.0,2.4,-4.35,1.0000000000000007,4.463462781294361,-0.000794668853766615,-0.0008949165820450688,-0.022491706877827804,0.011245853438913902
5.0,2.4,3.0,2.4,-4.2,1.00000000000054,4.317406628983666,-0.0008743317065981073,-0.000988848855925241,-0.024852482410283268,0.012426241205141636
5.0,2.4,3.0,2.4,-4.05,1.0000000001506328,4.1716303764778955,-0.0009647752288358247,-0.0010961582019661706,-0.027549460435752945,0.013774730217876474
5.0,2.4,3.0,2.4,-3.9000000000000004,1.0000000162214713,4.026164402455339,-0.0010664091016665837,-0.0012178304193602501,-0.03060741679024271,0.015303708395121357
5.0,2.4,3.0,2.4,-3.75,1.0000007706512906,3.8810425174035674,-0.0011410535244829364,-0.0013162960576596243,-0.03308212819754146,0.01654106409877073
5.0,2.4,3.0,2.4,-3.5999999999999996,1.0000181883203194,3.736282205690677,-0.0006746624781417878,-0.0008762367987235236,-0.02202223271739888,0.01101111635869944
5.0,2.4,3.0,2.4,-3.4499999999999993,1.0002369590741418,3.5916798070324374,0.0035033165747189133,0.0032920189985408506,0.08273746161035171,-0.041368730805175856
5.0,2.4,3.0,2.4,-3.299999999999999,1.001871249271951,3.4457423439269452,0.020505609939428206,0.020402331976999234,0.5127665300403274,-0.2563832650201637
5.0,2.4,3.0,2.4,-3.1500000000000004,1.0097418630050905,3.2928660630241815,0.05783937756013253,0.058262610882074004,1.4642991226086755,-0.7321495613043376
5.0,2.4,3.0,2.4,-3.0,1.036115964329676,3.1204825228723228,0.09377670977370839,0.09565738271727994,2.4041322464498713,-1.2020661232249357
5.0,2.4,3.0,2.4,-2.8499999999999996,1.1023722035095969,2.9120259764862384,0.07433745446909543,0.07879319585768982,1.9802890020750403,-0.9901445010375203
5.0,2.4,3.0,2.4,-2.6999999999999993,1.2360869560985432,2.65822139894932,-0.010401327932226872,-0.0036287064104220546,-0.09119933920812892,0.045599669604064454
5.0,2.4,3.0,2.4,-2.549999999999999,1.4649370468549212,2.3681924396077507,-0.08625814992453432,-0.08012260839111829,-2.013700783263913,1.0068503916319564
5.0,2.4,3.0,2.4,-2.4000000000000004,1.8077430252682807,2.069092607132183,-0.09842915503491205,-0.09692179913831515,-2.4359104971650916,1.2179552485825458
5.0,2.4,3.0,2.4,-2.25,2.2619745191662703,1.7938527292074964,-0.06778336811256716,-0.07322254684292803,-1.8402833219110177,0.9201416609555089
5.0,2.4,3.0,2.4,-2.0999999999999996,2.7939599819316663,1.5668522276815764,-0.03150357766367012,-0.04406848812170282,-1.107561908303605,0.5537809541518025
5.0,2.4,3.0,2.4,-1.9499999999999993,3.343628216903885,1.3966601351613075,-0.004942128056948634,-0.023687417573825836,-0.5953297362595601,0.29766486812978005
5.0,2.4,3.0,2.4,-1.799999999999999,3.8460083059545833,1.2779103907507436,0.011543884124532939,-0.012132768336836726,-0.3049297269977049,0.15246486349885247
5.0,2.4,3.0,2.4,-1.6500000000000004,4.255264940043185,1.1982921903093582,0.021270001582573896,-0.006157027758345958,-0.15474298538854475,0.07737149269427247
5.0,2.4,3.0,2.4,-1.5,4.555388909636203,1.145081305032939,0.027050460359240542,-0.0031710246290723235,-0.07969654143236728,0.03984827071618358
5.0,2.4,3.0,2.4,-1.3499999999999996,4.75528095255026,1.1083966799460263,0.03063918186645654,-0.0016871376703505164,-0.04240239448614225,0.02120119724307109
5.0,2.4,3.0,2.4,-1.1999999999999993,4.87678353255021,1.081700564395931,0.033020941081861925,-0.0009501841764149171,-0.023880733025458973,0.01194036651272957
5.0,2.4,3.0,2.4,-1.049999999999999,4.944082099078289,1.0611069675834846,0.03472492796112453,-0.0005914125737448012,-0.014863819175338393,0.007431909587669282
5.0,2.4,3.0,2.4,-0.9000000000000004,4.977702409564767,1.0445106580295769,0.03602770052910329,-0.00042746160653531207,-0.010743281942264217,0.005371640971132026
5.0,2.4,3.0,2.4,-0.75,4.992514568294896,1.0308893921734197,0.03706749316952095,-0.0003624098476005533,-0.009108352918483957,0.004554176459241956
5.0,2.4,3.0,2.4,-0.5999999999999996,4.998035979754815,1.0198230568419364,0.03790640568547779,-0.0003439611688276223,-0.008644687048872134,0.004322343524436053
5.0,2.4,3.0,2.4,-0.4499999999999993,4.9996503550633085,1.0111893545452801,0.03856526949401302,-0.0003439592296303057,-0.008644638311527784,0.00432231915576394
5.0,2.4,3.0,2.4,-0.29999999999999893,4.999969302560766,1.004987638027544,0.03904444493314731,-0.00034860325006112747,-0.008761355275276508,0.0043806776376382195
5.0,2.4,3.0,2.4,-0.15000000000000036,4.999999520350162,1.0012492200226908,0.03933671770672041,-0.0003523543717467714,-0.008855631245919232,0.0044278156229596655
5.0,2.4,3.0,2.4,0.0,4.999999999999999,1.0,0.039435062051323376,-0.0003536737216504604,-0.008888790125638783,0.004444395062819336
5.0,2.4,3.0,2.4,0.15000000000000036,4.999999520350162,1.0012492200226908,0.03933671770672041,-0.0003523543717467714,-0.008855631245919232,0.0044278156229596655
5.0,2.4,3.0,2.4,0.3000000000000007,4.999969302560766,1.004987638027544,0.03904444493314728,-0.0003486032500611552,-0.008761355275277207,0.004380677637638601
5.0,2.4,3.0,2.4,0.45000000000000107,4.9996503550633085,1.0111893545452801,0.03856526949401078,-0.00034395922963254,-0.008644638311583939,0.004322319155791991
5.0,2.4,3.0,2.4,0.5999999999999996,4.998035979754815,1.0198230568419364,0.03790640568547666,-0.00034396116882875333,-0.00864468704890056,0.004322343524450275
5.0,2.4,3.0,2.4,0.75,4.992514568294896,1.0308893921734197,0.03706749316952095,-0.0003624098476005533,-0.009108352918483957,0.004554176459241956
5.0,2.4,3.0,2.4,0.9000000000000004,4.977702409564767,1.0445106580295769,0.03602770052910329,-0.00042746160653531207,-0.010743281942264217,0.005371640971132026
5.0,2.4,3.0,2.4,1.0500000000000007,4.944082099078289,1.0611069675834848,0.03472492796112447,-0.0005914125737448497,-0.014863819175339613,0.007431909587669888
5.0,2.4,3.0,2.4,1.200000000000001,4.876783532550209,1.0817005643959314,0.03302094108186554,-0.0009501841764112812,-0.02388073302536759,0.011940366512683829
5.0,2.4,3.0,2.4,1.3499999999999996,4.75528095255026,1.1083966799460263,0.03063918186645654,-0.0016871376703505164,-0.04240239448614225,0.02120119724307109
5.0,2.4,3.0,2.4,1.5,4.555388909636203,1.145081305032939,0.027050460359240542,-0.0031710246290723235,-0.07969654143236728,0.03984827071618358
5.0,2.4,3.0,2.4,1.6500000000000004,4.255264940043185,1.1982921903093582,0.02127000158257233,-0.006157027758347523,-0.15474298538858408,0.0773714926942921
5.0,2.4,3.0,2.4,1.8000000000000007,3.8460083059545775,1.277910390750745,0.011543884124537713,-0.012132768336831882,-0.30492972699758314,0.15246486349879157
5.0,2.4,3.0,2.4,1.950000000000001,3.343628216903879,1.396660135161309,-0.004942128056952527,-0.023687417573829684,-0.5953297362596568,0.2976648681298284
5.0,2.4,3.0,2.4,2.0999999999999996,2.7939599819316663,1.5668522276815764,-0.03150357766367012,-0.04406848812170282,-1.107561908303605,0.5537809541518025
