t,phase,core_line_target_Tkk,core_line_nmc_Tkk,core_line_infra_Tkk,access_mean_target_Tkk,access_mean_nmc_Tkk,access_mean_infra_Tkk,support_mean_target_Tkk,support_mean_nmc_Tkk,support_mean_infra_Tkk,support_ring_mean_target_Tkk,support_ring_mean_nmc_Tkk,support_ring_mean_infra_Tkk,shoulder_mean_target_Tkk,shoulder_mean_nmc_Tkk,shoulder_mean_infra_Tkk
319.3125,B_reset,-1.1583185692274636e-05,0.0,-1.1583185692274636e-05,0.00029680192274286483,0.0,0.00029680192274286483,0.010576663680754824,0.0,0.010576663680754824,0.014371559123197656,0.0,0.014371559123197656,0.005312394126256183,0.0,0.005312394126256183
320.53125,B_reset,-1.2202618481775945e-05,0.0,-1.2202618481775945e-05,0.00029252064243311923,0.0,0.00029252064243311923,0.010468295570162413,0.0,0.010468295570162413,0.01416858297758794,0.0,0.01416858297758794,0.0052325656239615185,0.0,0.0052325656239615185
322.96875,B_reset,-1.3588271201075527e-05,0.0,-1.3588271201075527e-05,0.00028206285430274625,0.0,0.00028206285430274625,0.010196477934974461,0.0,0.010196477934974461,0.013672293835540212,0.0,0.013672293835540212,0.005039434327040886,0.0,0.005039434327040886
324.1875,B_reset,-1.4363026585949643e-05,0.0,-1.4363026585949643e-05,0.0002758651963453256,0.0,0.0002758651963453256,0.010032806720693436,0.0,0.010032806720693436,0.013378033767911185,0.0,0.013378033767911185,0.0049258742560181696,0.0,0.0049258742560181696
325.40625,B_reset,-1.5198735843567767e-05,0.0,-1.5198735843567767e-05,0.00026900689674790794,0.0,0.00026900689674790794,0.009850492980850969,0.0,0.009850492980850969,0.013052371517381554,0.0,0.013052371517381554,0.00480081667503585,0.0,0.00480081667503585
326.625,B_reset,-1.610067926752187e-05,0.0,-1.610067926752187e-05,0.0002614761186619425,0.0,0.0002614761186619425,0.009649441712401154,0.0,0.009649441712401154,0.012694783154621936,0.0,0.012694783154621936,0.0046641364977537516,0.0,0.0046641364977537516
327.84375,B_reset,-1.7074598934275808e-05,0.0,-1.7074598934275808e-05,0.00025326025558507513,0.0,0.00025326025558507513,0.009429558682553485,0.0,0.009429558682553485,0.012304712579016094,0.0,0.012304712579016094,0.0045157078485328645,0.0,0.0045157078485328645
329.0625,B_reset,-1.8126731015820707e-05,0.0,-1.8126731015820707e-05,0.00024434577686678307,0.0,0.00024434577686678307,0.009190747145097778,0.0,0.009190747145097778,0.01188156453568346,0.0,0.01188156453568346,0.004355402947631651,0.0,0.004355402947631651
330.28125,B_reset,-1.92638376922379e-05,0.0,-1.92638376922379e-05,0.00023471807222217483,0.0,0.00023471807222217483,0.008932904507199349,0.0,0.008932904507199349,0.01142469760861264,0.0,0.01142469760861264,0.0041830911457854175,0.0,0.0041830911457854175
331.5,B_reset,-2.049323774424558e-05,0.0,-2.049323774424558e-05,0.00022436129900411432,0.0,0.00022436129900411432,0.008655919020319739,0.0,0.008655919020319739,0.010933417365370783,0.0,0.010933417365370783,0.00399863817821263,0.0,0.00399863817821263
332.71875,B_reset,-2.1822834630587176e-05,0.0,-2.1822834630587176e-05,0.0002132582370842934,0.0,0.0002132582370842934,0.008359666590029973,0.0,0.008359666590029973,0.01040696987936144,0.0,0.01040696987936144,0.003801905722584732,0.0,0.003801905722584732
333.9375,B_reset,-2.3261140525174636e-05,0.0,-2.3261140525174636e-05,0.0002013901575140994,0.0,0.0002013901575140994,0.008044007824744067,0.0,0.008044007824744067,0.009844535916042943,0.0,0.009844535916042943,0.0035927513619078005,0.0,0.0035927513619078005
335.15625,B_reset,-2.4817294396691988e-05,0.0,-2.4817294396691988e-05,0.00018873671269922852,0.0,0.00018873671269922852,0.007708785473235201,0.0,0.007708785473235201,0.009245226140894434,0.0,0.009245226140894434,0.0033710290715196225,0.0,0.0033710290715196225
336.375,B_reset,-2.650107175613254e-05,0.0,-2.650107175613254e-05,0.00017527585764553837,0.0,0.00017527585764553837,0.007353822435513817,0.0,0.007353822435513817,0.00860807778994796,0.0,0.00860807778994796,0.003136590369263893,0.0,0.003136590369263893
337.59375,B_reset,-2.832288317243366e-05,0.0,-2.832288317243366e-05,0.00016098381392389515,0.0,0.00016098381392389515,0.006978920571350613,0.0,0.006978920571350613,0.007932053338616792,0.0,0.007932053338616792,0.002889286288886754,0.0,0.002889286288886754
338.8125,B_reset,-3.0293758066157037e-05,0.0,-3.0293758066157037e-05,0.0001458350903494261,0.0,0.0001458350903494261,0.006583860575191135,0.0,0.006583860575191135,0.007216041810768331,0.0,0.007216041810768331,0.002628970358010133,0.0,0.002628970358010133
340.03125,B_reset,-3.242530964438771e-05,0.0,-3.242530964438771e-05,0.00012980257693848436,0.0,0.00012980257693848436,0.006168403234713581,0.0,0.006168403234713581,0.006458863485753534,0.0,0.006458863485753534,0.0023555027824455356,0.0,0.0023555027824455356
342.46875,B_reset,-3.7219432949125204e-05,0.0,-3.7219432949125204e-05,9.497088035556958e-05,0.0,9.497088035556958e-05,0.005275260372976053,0.0,0.005275260372976053,0.004816003025800882,0.0,0.004816003025800882,0.0017686222303908235,0.0,0.0017686222303908235
343.6875,B_reset,-3.990746917462321e-05,0.0,-3.990746917462321e-05,7.611165938743611e-05,0.0,7.611165938743611e-05,0.004797035315253128,0.0,0.004797035315253128,0.00392772610057418,0.0,0.00392772610057418,0.0014550220742743294,0.0,0.0014550220742743294
344.90625,B_reset,-4.2806822402413466e-05,0.0,-4.2806822402413466e-05,5.624961952457925e-05,0.0,5.624961952457925e-05,0.004297352631102181,0.0,0.004297352631102181,0.0029931417194579554,0.0,0.0029931417194579554,0.001127916362047233,0.0,0.001127916362047233
346.125,B_reset,-4.593046410831761e-05,0.0,-4.593046410831761e-05,3.535502743486546e-05,0.0,3.535502743486546e-05,0.00377596940732615,0.0,0.00377596940732615,0.0020109840513025906,0.0,0.0020109840513025906,0.0007873194826251698,0.0,0.0007873194826251698
347.34375,B_reset,-4.929102893198816e-05,0.0,-4.929102893198816e-05,1.339988802391284e-05,0.0,1.339988802391284e-05,0.0032326833100525167,0.0,0.0032326833100525167,0.000980075080161126,0.0,0.000980075080161126,0.00043331552907688124,0.0,0.00043331552907688124
348.5625,B_reset,-5.2900481067259885e-05,0.0,-5.2900481067259885e-05,-9.640784343402046e-06,0.0,-9.640784343402046e-06,0.0026673561418935786,0.0,0.0026673561418935786,-0.00010061684051375168,0.0,-0.00010061684051375168,6.607694086191504e-05,0.0,6.607694086191504e-05
349.78125,B_reset,-5.676971223810645e-05,0.0,-5.676971223810645e-05,-3.378742398923151e-05,0.0,-3.378742398923151e-05,0.0020799425075023396,0.0,0.0020799425075023396,-0.001231906181156103,0.0,-0.001231906181156103,-0.0003141143429113123,0.0,-0.0003141143429113123
351.0,B_reset,-6.090806766444666e-05,0.0,-6.090806766444666e-05,-5.905408724606921e-05,0.0,-5.905408724606921e-05,0.001470523842640508,0.0,0.001470523842640508,-0.0024143065868048514,0.0,-0.0024143065868048514,-0.0007068434206238324,0.0,-0.0007068434206238324
352.21875,B_reset,-6.532279943422532e-05,0.0,-6.532279943422532e-05,-8.544633878208108e-05,0.0,-8.544633878208108e-05,0.0008393478300673127,0.0,0.0008393478300673127,-0.003647934354628098,0.0,-0.003647934354628098,-0.0011115370646901694,0.0,-0.0011115370646901694
353.4375,B_reset,-7.00184509649195e-05,0.0,-7.00184509649195e-05,-0.00011295886575015486,0.0,-0.00011295886575015486,0.0001868728993240661,0.0,0.0001868728993240661,-0.004932399793238326,0.0,-0.004932399793238326,-0.0015274371239319508,0.0,-0.0015274371239319508
354.65625,B_reset,-7.499618189832882e-05,0.0,-7.499618189832882e-05,-0.00014157285710555053,0.0,-0.00014157285710555053,-0.00048618292311901497,0.0,-0.00048618292311901497,-0.00626668825400278,0.0,-0.00626668825400278,-0.001953573662169658,0.0,-0.001953573662169658
355.875,B_reset,-8.025304986289239e-05,0.0,-8.025304986289239e-05,-0.00017125321362548664,0.0,-0.00017125321362548664,-0.0011787900839622804,0.0,-0.0011787900839622804,-0.007649033913841896,0.0,-0.007649033913841896,-0.0023887391435140235,0.0,-0.0023887391435140235
357.09375,B_reset,-8.578127393541131e-05,0.0,-8.578127393541131e-05,-0.0002019456875145436,0.0,-0.0002019456875145436,-0.001889554397331498,0.0,-0.001889554397331498,-0.009076790907142486,0.0,-0.009076790907142486,-0.0028314653313071124,0.0,-0.0028314653313071124
358.3125,B_reset,-9.156751398547182e-05,0.0,-9.156751398547182e-05,-0.0002335740875865669,0.0,-0.0002335740875865669,-0.0026166653692116393,0.0,-0.0026166653692116393,-0.010546308084937332,0.0,-0.010546308084937332,-0.003280004909667223,0.0,-0.003280004909667223
359.53125,B_reset,-9.759220975698169e-05,0.0,-9.759220975698169e-05,-0.00026603772433744197,0.0,-0.00026603772433744197,-0.0033578492800427264,0.0,-0.0033578492800427264,-0.012052815404295739,0.0,-0.012052815404295739,-0.0037323201214957188,0.0,-0.0037323201214957188
361.96875,B_reset,-0.00011024450961525363,0.0,-0.00011024450961525363,-0.00033293351618856535,0.0,-0.00033293351618856535,-0.004870809205850902,0.0,-0.004870809205850902,-0.015151603568841186,0.0,-0.015151603568841186,-0.004638674904966042,0.0,-0.004638674904966042
363.1875,B_reset,-0.00011679788451722273,0.0,-0.00011679788451722273,-0.0003670265477202609,0.0,-0.0003670265477202609,-0.00563544930422565,0.0,-0.00563544930422565,-0.016728090059205378,0.0,-0.016728090059205378,-0.005087231891592826,0.0,-0.005087231891592826
364.40625,B_reset,-0.00012344127630170156,0.0,-0.00012344127630170156,-0.0004012768017235308,0.0,-0.0004012768017235308,-0.006399899464767844,0.0,-0.006399899464767844,-0.01830999876502752,0.0,-0.01830999876502752,-0.00552866384408684,0.0,-0.00552866384408684
365.625,B_reset,-0.00013012019104741054,0.0,-0.00013012019104741054,-0.0004354470034347105,0.0,-0.0004354470034347105,-0.0071593329937018925,0.0,-0.0071593329937018925,-0.019886388324218573,0.0,-0.019886388324218573,-0.005959722099291125,0.0,-0.005959722099291125
366.84375,B_reset,-0.00013677442483337355,0.0,-0.00013677442483337355,-0.00046927786448611305,0.0,-0.00046927786448611305,-0.007908520310683648,0.0,-0.007908520310683648,-0.02144534067138424,0.0,-0.02144534067138424,-0.006377071083393099,0.0,-0.006377071083393099
368.0625,B_reset,-0.00014333937333612133,0.0,-0.00014333937333612133,-0.0005024933583908836,0.0,-0.0005024933583908836,-0.008641931394623043,0.0,-0.008641931394623043,-0.022974206483501264,0.0,-0.022974206483501264,-0.0067773771725726665,0.0,-0.0067773771725726665
369.28125,B_reset,-0.00014974773330795693,0.0,-0.00014974773330795693,-0.0005348075477051585,0.0,-0.0005348075477051585,-0.009353867456553065,0.0,-0.009353867456553065,-0.024459920522223226,0.0,-0.024459920522223226,-0.007157409632592772,0.0,-0.007157409632592772
370.5,B_reset,-0.00015593154653955536,0.0,-0.00015593154653955536,-0.0005659327648763547,0.0,-0.0005659327648763547,-0.010038617964011332,0.0,-0.010038617964011332,-0.02588937747235636,0.0,-0.02588937747235636,-0.007514149144680635,0.0,-0.007514149144680635
371.71875,B_reset,-0.00016182450130465108,0.0,-0.00016182450130465108,-0.0005955888075579635,0.0,-0.0005955888075579635,-0.010690636472178404,0.0,-0.010690636472178404,-0.027249852490096305,0.0,-0.027249852490096305,-0.007844898192279693,0.0,-0.007844898192279693
372.9375,B_reset,-0.00016736437417838273,0.0,-0.00016736437417838273,-0.0006235126820378765,0.0,-0.0006235126820378765,-0.011304726328611188,0.0,-0.011304726328611188,-0.02852944497502758,0.0,-0.02852944497502758,-0.008147386773907384,0.0,-0.008147386773907384
374.15625,B_reset,-0.00017249547129519983,0.0,-0.00017249547129519983,-0.0006494683343533529,0.0,-0.0006494683343533529,-0.011876225569591744,0.0,-0.011876225569591744,-0.02971751992529344,0.0,-0.02971751992529344,-0.008419866691904592,0.0,-0.008419866691904592
375.375,B_reset,-0.00017717091681727996,0.0,-0.00017717091681727996,-0.0006732557644839299,0.0,-0.0006732557644839299,-0.01240117953304088,0.0,-0.01240117953304088,-0.03080511938012887,0.0,-0.03080511938012887,-0.008661188149863622,0.0,-0.008661188149863622
376.59375,B_reset,-0.00018135464047003936,0.0,-0.00018135464047003936,-0.0006947189359643105,0.0,-0.0006947189359643105,-0.012876490083911877,0.0,-0.012876490083911877,-0.03178531739216517,0.0,-0.03178531739216517,-0.008870853582826424,0.0,-0.008870853582826424
377.8125,B_reset,-0.000185022936219037,0.0,-0.000185022936219037,-0.0007137519742416937,0.0,-0.0007137519742416937,-0.01330003193180011,0.0,-0.01330003193180011,-0.032653495814369715,0.0,-0.032653495814369715,-0.009049045446630601,0.0,-0.009049045446630601
379.03125,B_reset,-0.0001881654988430811,0.0,-0.0001881654988430811,-0.0007303032853885981,0.0,-0.0007303032853885981,-0.013670729183395954,0.0,-0.013670729183395954,-0.033407524606393034,0.0,-0.033407524606393034,-0.009196626910647304,0.0,-0.009196626910647304
381.46875,B_reset,-0.00019290143859031155,0.0,-0.00019290143859031155,-0.0007560346003330848,0.0,-0.0007560346003330848,-0.014254690722788494,0.0,-0.014254690722788494,-0.034577412032420825,0.0,-0.034577412032420825,-0.009406642122557034,0.0,-0.009406642122557034
382.6875,B_reset,-0.00019454261886523233,0.0,-0.00019454261886523233,-0.0007653883957804514,0.0,-0.0007653883957804514,-0.014471140580979012,0.0,-0.014471140580979012,-0.035001640068475046,0.0,-0.035001640068475046,-0.009473874244495707,0.0,-0.009473874244495707
383.90625,B_reset,-0.00019575201298385812,0.0,-0.00019575201298385812,-0.0007726014552573796,0.0,-0.0007726014552573796,-0.014640989136431878,0.0,-0.014640989136431878,-0.03532814593621707,0.0,-0.03532814593621707,-0.009519954316535212,0.0,-0.009519954316535212
385.125,B_reset,-0.00019658297003852425,0.0,-0.00019658297003852425,-0.0007778802599673236,0.0,-0.0007778802599673236,-0.014768131104067737,0.0,-0.014768131104067737,-0.03556653554483624,0.0,-0.03556653554483624,-0.009548416385616085,0.0,-0.009548416385616085
386.34375,B_reset,-0.00019709811297237426,0.0,-0.00019709811297237426,-0.0007814691885749374,0.0,-0.0007814691885749374,-0.014857192410692863,0.0,-0.014857192410692863,-0.03572812649371182,0.0,-0.03572812649371182,-0.009563114911295106,0.0,-0.009563114911295106
387.5625,B_reset,-0.0001973678400947302,0.0,-0.0001973678400947302,-0.0007836445812823099,0.0,-0.0007836445812823099,-0.014913417806342755,0.0,-0.014913417806342755,-0.03582567835691129,0.0,-0.03582567835691129,-0.009568163832355897,0.0,-0.009568163832355897
388.78125,B_reset,-0.0001974689660777193,0.0,-0.0001974689660777193,-0.0007847093634832911,0.0,-0.0007847093634832911,-0.014942569642269941,0.0,-0.014942569642269941,-0.035873150414075204,0.0,-0.035873150414075204,-0.00956789334478697,0.0,-0.00956789334478697
390.0,B_reset,-0.00019748363529688284,0.0,-0.00019748363529688284,-0.0007849901106114948,0.0,-0.0007849901106114948,-0.014950965494058003,0.0,-0.014950965494058003,-0.035885884563650355,0.0,-0.035885884563650355,-0.009568699304188156,0.0,-0.009568699304188156
