phase,Nt,Nl,min_rho_src,max_rho_src,maxabs_rho_src,min_p_l,max_p_l,maxabs_p_l,min_p_th,max_p_th,maxabs_p_th,min_p_phi,max_p_phi,maxabs_p_phi,min_j_l,max_j_l,maxabs_j_l,min_trace_spatial,max_trace_spatial,maxabs_trace_spatial,min_nec_min,max_nec_min,maxabs_nec_min,min_nec_neg_sum,max_nec_neg_sum,maxabs_nec_neg_sum,min_tidal_radial,max_tidal_radial,maxabs_tidal_radial,min_tidal_angular,max_tidal_angular,maxabs_tidal_angular,min_gtt,max_gtt,maxabs_gtt,min_Gkp,max_Gkp,maxabs_Gkp,min_Gkm,max_Gkm,maxabs_Gkm,min_Kretsch,max_Kretsch,maxabs_Kretsch,gtt_positive_points,neg_rho_points,nec_violation_points,max_int_neg_rho,max_int_neg_nec,mean_throat_share_neg_rho,mean_throat_share_neg_nec,max_passenger_share_neg_rho,max_passenger_share_neg_nec,max_pressure_over_absrho_pointwise,p999_pressure_over_absrho_pointwise,max_flux_over_absrho_pointwise,p999_flux_over_absrho_pointwise,V,lapse_lambda,C0,Delta,w_release,L_beta,L_q,release_gap,mode
exit,9,61,-4803.284179222936,25.04795781127313,4803.284179222936,-7.041185992576725,3459.696151394146,3459.696151394146,-25.040464489795262,4866.558416269328,4866.558416269328,-25.040464489795262,4866.558416269328,4866.558416269328,-140.02207261614114,64.27786476269871,140.02207261614114,-57.07518275543839,13192.8129839328,13192.8129839328,-2125.5827957613014,1005.9409401812321,2125.5827957613014,0.0,4079.634345778493,4079.634345778493,-11.446813781538534,1878.0978314472181,1878.0978314472181,-2.2833993452720436,1160.5320601744424,1160.5320601744424,-11024.161000790984,-1.0,11024.161000790984,-1954.0515500171914,1039.291014324529,1954.0515500171914,-2125.5827957613014,1005.9409401812321,2125.5827957613014,1.75133658787615e-08,56862970.615339816,56862970.615339816,0,456,479,344.93524755121695,263.2499356544917,0.9900814347658196,0.983378461337801,0.8833461445566525,0.9696961317574145,10393.021132144313,5539.433396959249,8.263083336049911,5.715111491980657,0.9,1.05,100.0,0.1,0.35,0.10000000000000009,1.1,1.0,shift_first
post,9,61,-3.982788683627342,-0.02188298729036102,3.982788683627342,-1.078245134661631,-0.021882987290361047,1.078245134661631,0.021882987290361037,4.0112360555024615,4.0112360555024615,0.021882987290361037,4.0112360555024615,4.0112360555024615,-0.45891666555039196,0.20096151532662113,0.45891666555039196,-0.14320410203279788,7.579615884966634,7.579615884966634,-4.827567940318874,-0.04376597458072207,4.827567940318874,0.08753194916144413,8.851289819331262,8.851289819331262,-0.12680256475931118,1.8262546624050497,1.8262546624050497,-0.040858612078143876,0.0,0.040858612078143876,-1.003126289101697,-1.0,1.003126289101697,-4.023721879012388,-0.04376597458072207,4.023721879012388,-4.827567940318874,-0.04376597458072207,4.827567940318874,0.005746381593001236,52.55114021083759,52.55114021083759,0,549,549,1.8145382040270912,6.842739526315876,0.8188002810071645,0.8165903197930074,0.005859315541358363,0.006215026515830953,1.9308353781756558,1.601562585417669,0.19665762579518475,0.17918925842810318,0.9,1.05,100.0,0.1,0.35,0.10000000000000009,1.1,1.0,shift_first
traverse,9,61,-657.623568101045,28.616804109223303,657.623568101045,-0.35684067106376244,215.82788184595617,215.82788184595617,-0.07404629383118153,663.8149772156073,663.8149772156073,-0.07404629383118153,663.8149772156073,663.8149772156073,-2.7209716219655906,88.49480454161092,88.49480454161092,-0.14836656667609838,1343.9720369675388,1343.9720369675388,-646.7320592263361,169.91570915584583,646.7320592263361,0.0,1282.58023196481,1282.58023196481,-23.985681360077805,331.14273216294737,331.14273216294737,-0.0033305691251357132,72.8862396872457,72.8862396872457,-11024.99804817695,-1.0,11024.99804817695,-646.7320592263361,392.45316172443466,646.7320592263361,-641.2817747153528,170.01017272421822,641.2817747153528,1.2100270682312039e-08,1292621.5475825588,1292621.5475825588,0,510,493,65.80866906892574,121.0517856250655,0.9966006292917231,0.9926642404742281,0.4966780346007191,0.49726293733635435,10764.47076190296,5140.155900463022,9.07468136275999,6.319960020175376,0.9,1.05,100.0,0.1,0.18,0.7500000000000001,1.1,0.35,shift_first
exit,9,61,-4803.786638631886,43.118872952777664,4803.786638631886,-32.37536102886848,3461.743916981714,3461.743916981714,-52.47887943557948,4867.068744789958,4867.068744789958,-52.47887943557948,4867.068744789959,4867.068744789959,-139.31970000795843,233.90384679831814,233.90384679831814,-137.2227387501852,13195.881406561632,13195.881406561632,-2402.171736143828,919.2121619279594,2402.171736143828,0.0,4300.864927282182,4300.864927282182,-22.560609133156724,1876.1175639713274,1876.1175639713274,-12.245661882773515,1161.2160747498706,1161.2160747498706,-11019.795046831721,-1.0,11019.795046831721,-1898.693191138354,1285.940599751738,1898.693191138354,-2402.171736143828,943.9823327689664,2402.171736143828,1.1951037711462923e-08,56877995.74167493,56877995.74167493,0,427,452,344.3278193339425,276.3590863312449,0.989581737397172,0.9866782568424483,0.24628680041466702,0.02767407463756232,351.9017174521785,251.31084967708085,2.9518254629904814,2.851268152640117,0.9,1.05,100.0,0.1,0.18,0.7500000000000001,1.1,0.35,shift_first
post,9,61,-3.9827815007456553,-0.02188298729036102,3.9827815007456553,-1.3046566106190183,-0.021882987290361047,1.3046566106190183,-0.032658037224801824,3.9847156058100603,3.9847156058100603,-0.03265803722480178,3.9847156058100612,3.9847156058100612,-0.8923379607927234,0.3907585020241148,0.8923379607927234,-0.8194688973646205,7.5000545358882205,7.5000545358882205,-5.233675180525785,-0.04376597458072207,5.233675180525785,0.08753194916144413,8.904316352955112,8.904316352955112,-0.2394267493610762,1.8129956347060014,1.8129956347060014,-0.1537957729952496,0.0,0.1537957729952496,-1.0031262891016979,-1.0,1.0031262891016979,-4.72857431927981,-0.04376597458072207,4.72857431927981,-5.233675180525785,-0.04376597458072207,5.233675180525785,0.005746381593001236,51.91318511395622,51.91318511395622,0,549,549,1.8137690734021197,7.51554586119988,0.8187903739319677,0.8200992018012758,0.031098571561217144,0.030523436836985024,2.7592728112084233,2.2486906296103553,0.3824036752303299,0.34843233366445103,0.9,1.05,100.0,0.1,0.18,0.7500000000000001,1.1,0.35,shift_first
traverse,9,61,-657.623568101045,28.610435002125485,657.623568101045,-0.3568406664247356,215.6406276351936,215.6406276351936,-0.07401776977102623,663.8149743156582,663.8149743156582,-0.07401776977102623,663.8149743156582,663.8149743156582,-2.7208506239555397,88.49086929607088,88.49086929607088,-0.14830943840361752,1343.972031119436,1343.972031119436,-646.7318081763939,169.91570915584583,646.7318081763939,0.0,1282.5802138569657,1282.5802138569657,-23.98450964954203,331.1427292871007,331.1427292871007,-0.003330566805622971,72.83255351500438,72.83255351500438,-11024.99804817695,-1.0,11024.99804817695,-646.7318081763939,392.44141442691455,646.7318081763939,-641.2817747153528,170.01017272421822,641.2817747153528,1.7619419254187333e-08,1292621.5399617134,1292621.5399617134,0,511,489,65.8086690183713,121.05178479233345,0.9966113838998939,0.9926642476967782,0.49715702894878344,0.49726872112210846,10787.61847709335,5148.594280198491,9.093827518207384,5.872441726165236,0.9,1.05,100.0,0.1,0.18,0.40000000000000013,1.1,0.7,shift_first
exit,9,61,-4803.825934567323,33.535253792578295,4803.825934567323,-20.449611006916058,3461.902910985755,3461.902910985755,-30.59131519620405,4867.10722425193,4867.10722425193,-30.59131519620405,4867.10722425193,4867.10722425193,-101.44073527590668,145.1858704296641,145.1858704296641,-81.22349697212063,13196.117359489617,13196.117359489617,-2063.52818836284,923.3532524380988,2063.52818836284,0.0,3563.2672409514544,3563.2672409514544,-14.855845621655797,1876.206192832529,1876.206192832529,-9.215721023164802,1161.2689457049732,1161.2689457049732,-11024.893434687707,-1.0,11024.893434687707,-1695.4251140143742,968.0403627758317,1695.4251140143742,-2063.52818836284,923.3532524380988,2063.52818836284,1.7404075918585733e-08,56879147.768819496,56879147.768819496,0,448,455,344.6498625849576,231.3570629130119,0.9903465472890084,0.9870566254316563,0.3117501509609477,0.02739126814803398,562.4995702595738,420.6173084581933,1.916945144729658,1.881165958513864,0.9,1.05,100.0,0.1,0.18,0.40000000000000013,1.1,0.7,shift_first
post,9,61,-3.9827815007456553,-0.02188298729036102,3.9827815007456553,-1.3046566106190183,-0.021882987290361047,1.3046566106190183,-0.032658037224801824,3.9847156058100603,3.9847156058100603,-0.03265803722480178,3.9847156058100612,3.9847156058100612,-0.8923379607927234,0.3907585020241148,0.8923379607927234,-0.8194688973646205,7.5000545358882205,7.5000545358882205,-5.233675180525785,-0.04376597458072207,5.233675180525785,0.08753194916144413,8.904316352955112,8.904316352955112,-0.2394267493610762,1.8129956347060014,1.8129956347060014,-0.1537957729952496,0.0,0.1537957729952496,-1.0031262891016979,-1.0,1.0031262891016979,-4.72857431927981,-0.04376597458072207,4.72857431927981,-5.233675180525785,-0.04376597458072207,5.233675180525785,0.005746381593001236,51.91318511395622,51.91318511395622,0,549,549,1.8137690734021197,7.51554586119988,0.8187903739319677,0.8200992018012758,0.031098571561217144,0.030523436836985024,2.7592728112084233,2.2486906296103553,0.3824036752303299,0.34843233366445103,0.9,1.05,100.0,0.1,0.18,0.40000000000000013,1.1,0.7,shift_first
traverse,9,61,-657.623568101045,28.43500483528228,657.623568101045,-0.356840538455363,215.62651449960165,215.62651449960165,-0.07323311164437392,663.8148946591238,663.8148946591238,-0.07323311164437392,663.8148946591238,663.8148946591238,-2.71751574678644,88.38240833459909,88.38240833459909,-0.1467379299192868,1343.9718704822822,1343.9718704822822,-646.7248891870597,169.91570915584583,646.7248891870597,0.0,1282.5797153869737,1282.5797153869737,-23.952239026968453,331.1426502926071,331.1426502926071,-0.003330502820952021,72.8251118780159,72.8251118780159,-11024.99804817695,-1.0,11024.99804817695,-646.7248891870597,392.11770585630666,646.7248891870597,-641.2817747153528,170.01017272421822,641.2817747153528,1.6851781746593813e-08,1292621.33063041,1292621.33063041,0,511,493,65.80866766491592,121.05176186880169,0.9966126034794188,0.9926642230642595,0.49873450817630277,0.4972622484612345,11466.861731121477,5418.373777007895,9.65565611655652,6.120336569058563,0.9,1.05,100.0,0.1,0.18,0.10000000000000009,1.1,1.0,shift_first
exit,9,61,-4803.826229168893,21.631910342620433,4803.826229168893,-26.130243832089214,3461.9041031141364,3461.9041031141364,-39.944532530758444,4867.107512729883,4867.107512729883,-39.944532530758444,4867.107512729882,4867.107512729882,-131.25811762474385,134.92631751487156,134.92631751487156,-105.67376981876387,13196.1191285739,13196.1191285739,-2406.204711399675,820.9906783623921,2406.204711399675,0.0,4272.704152739864,4272.704152739864,-18.954647904558577,1879.0246132226457,1879.0246132226457,-11.538934342898559,1161.269342128257,1161.269342128257,-11024.996198368257,-1.0,11024.996198368257,-1866.4994413401892,823.9150142440157,1866.4994413401892,-2406.204711399675,906.8319524819885,2406.204711399675,1.7386094692888625e-08,56879156.406062685,56879156.406062685,0,467,465,345.0281736528045,274.33158177626774,0.9907248583893584,0.9872785554832553,0.883201968628547,0.966727965774701,636.6683931533612,499.01940993261474,3.5919408530356645,2.863150190249519,0.9,1.05,100.0,0.1,0.18,0.10000000000000009,1.1,1.0,shift_first
post,9,61,-3.9827815007456553,-0.02188298729036102,3.9827815007456553,-1.3046566106190183,-0.021882987290361047,1.3046566106190183,-0.032658037224801824,3.9847156058100603,3.9847156058100603,-0.03265803722480178,3.9847156058100612,3.9847156058100612,-0.8923379607927234,0.3907585020241148,0.8923379607927234,-0.8194688973646205,7.5000545358882205,7.5000545358882205,-5.233675180525785,-0.04376597458072207,5.233675180525785,0.08753194916144413,8.904316352955112,8.904316352955112,-0.2394267493610762,1.8129956347060014,1.8129956347060014,-0.1537957729952496,0.0,0.1537957729952496,-1.0031262891016979,-1.0,1.0031262891016979,-4.72857431927981,-0.04376597458072207,4.72857431927981,-5.233675180525785,-0.04376597458072207,5.233675180525785,0.005746381593001236,51.91318511395622,51.91318511395622,0,549,549,1.8137690734021197,7.51554586119988,0.8187903739319677,0.8200992018012758,0.031098571561217144,0.030523436836985024,2.7592728112084233,2.2486906296103553,0.3824036752303299,0.34843233366445103,0.9,1.05,100.0,0.1,0.18,0.10000000000000009,1.1,1.0,shift_first
traverse,9,61,-527.0526556654803,0.0004464239683446082,527.0526556654803,-0.4828871749325466,492.6902307662951,492.6902307662951,-0.00014307793387798398,539.2833210246116,539.2833210246116,-0.000143077933877984,539.2833210246116,539.2833210246116,-5.05375503925304,15.004977683747226,15.004977683747226,-2.2141489461258833e-05,1234.7280440730824,1234.7280440730824,-392.8934932153501,131.39937824894838,392.8934932153501,0.0,771.4592874432473,771.4592874432473,-0.05841689590698616,249.18806686167807,249.18806686167807,-0.04611528867942206,165.13514129518833,165.13514129518833,-110031161.9048332,-1.000000000000007,110031161.9048332,-392.8934932153501,165.608056447352,392.8934932153501,-385.7259938019264,131.39937824894838,385.7259938019264,1.8160369165341541e-16,740414.9418707114,740414.9418707114,0,409,368,92.5150863604452,93.07883232615546,0.9986972209786246,0.9948272283682721,0.4991573810939932,0.49757212595816175,579.1485036843989,537.1275071485128,52.613843510478425,33.92912253557881,0.9,1.05,10000.0,0.3,0.35,0.7500000000000001,1.1,0.35,shift_first
exit,9,61,-711.7585490402868,60.092201092644636,711.7585490402868,-10.035538609741531,482.7085312772093,482.7085312772093,-61.85822282411395,722.3604615235162,722.3604615235162,-61.85822282411394,722.3604615235162,722.3604615235162,-28.912069833500354,28.868120444020814,28.912069833500354,-126.39641096361449,1927.4294543242418,1927.4294543242418,-398.9240602378,112.87841662746558,398.9240602378,0.0,768.4707632822262,768.4707632822262,-30.913602310861457,286.8898009508747,286.8898009508747,-3.571038070719084,162.4592361604034,162.4592361604034,-109565693.4700541,-1.0,109565693.4700541,-383.2267468507971,118.06717452108454,383.2267468507971,-398.9240602378,113.16499507576006,398.9240602378,-463.10371875690805,1244665.0845879882,1244665.0845879882,0,400,426,101.09402052925424,107.21737403580944,0.9839145078234287,0.9826936747558678,0.5386351843723618,0.559014745837199,928.2713054862348,517.4652400891068,6.287177954765638,5.239985521061145,0.9,1.05,10000.0,0.3,0.35,0.7500000000000001,1.1,0.35,shift_first
post,9,61,-1.0172402742543964,0.3724440170433698,1.0172402742543964,-1.1562117391268372,-0.021882987290361047,1.1562117391268372,-0.5005698779958564,0.9994906795132313,0.9994906795132313,-0.5005698779958564,0.9994906795132313,0.9994906795132313,-0.3162034299021473,0.2894797116647768,0.3162034299021473,-1.6117851668955874,1.4794762470448122,1.6117851668955874,-2.149213196343449,-0.04376597458072207,2.149213196343449,0.08753194916144413,4.2984263789816435,4.2984263789816435,-0.46738238212781774,0.31186375554010815,0.46738238212781774,-0.08110390846487044,0.0,0.08110390846487044,-1.0062294220095338,-1.0,1.0062294220095338,-2.149213182638194,0.047755064091076105,2.149213182638194,-2.149213196343449,-0.04376597458072207,2.149213196343449,0.005746381593001236,11.997499837226867,11.997499837226867,0,547,549,1.5035367292507928,6.402581182606083,0.8823514630460788,0.8841352712158181,0.012513987491604985,0.011754784069980106,8.870643651097678,6.269788278719643,1.1463980118655257,0.9204574871890635,0.9,1.05,10000.0,0.3,0.35,0.7500000000000001,1.1,0.35,shift_first
traverse,9,61,-527.0526556654803,0.0003496285769435963,527.0526556654803,-0.48288636291330433,492.6902307662951,492.6902307662951,-0.00015284069213639196,539.279389318742,539.279389318742,-0.00015284069213639196,539.279389318742,539.279389318742,-4.431124731001513,14.929629134626694,14.929629134626694,-2.2141489461258833e-05,1234.7280440730824,1234.7280440730824,-392.853942357955,131.4007215886669,392.853942357955,0.0,771.4592874432473,771.4592874432473,-0.053966827106339245,249.18574118995036,249.18574118995036,-0.046114882669838146,165.13514129518833,165.13514129518833,-110031161.90626217,-1.000000000000007,110031161.90626217,-392.853942357955,165.4469476749469,392.853942357955,-385.7259951876645,131.4007215886669,385.7259951876645,2.5429430013871375e-16,740411.4080045295,740411.4080045295,0,407,363,92.51508636031225,93.07887288598077,0.9986976614388818,0.9948277220766375,0.499166920122612,0.4979863158459431,3058.8875600933975,1667.1868374796459,504.462593708941,232.04325899583915,0.9,1.05,10000.0,0.3,0.35,0.40000000000000013,1.1,0.7,shift_first
exit,9,61,-711.7918845184874,48.663359994734634,711.7918845184874,-7.160059434352146,482.84022062873703,482.84022062873703,-47.54206490521407,722.5252669300371,722.5252669300371,-47.54206490521407,722.5252669300371,722.5252669300371,-24.423446743196614,27.136618982921537,27.136618982921537,-92.98303896344727,1927.6228050106524,1927.6228050106524,-406.229714556267,104.6677128115676,406.229714556267,0.0,767.4355809338153,767.4355809338153,-24.01673692373384,286.8896346490616,286.8896346490616,-2.9702356590984804,162.50270730354364,162.50270730354364,-110156728.19570129,-1.0,110156728.19570129,-406.229714556267,104.6677128115676,406.229714556267,-395.506914858025,126.25120282500204,395.506914858025,-680.3144022844817,1244793.6083322738,1244793.6083322738,0,403,416,101.09402074175352,107.06569386681622,0.9851272626249425,0.9834504188739215,0.5372216376574647,0.5577953008750718,150.06926980035564,139.95937439900064,13.454730160028962,8.198806102375023,0.9,1.05,10000.0,0.3,0.35,0.40000000000000013,1.1,0.7,shift_first
post,9,61,-1.0172402742543964,0.3724440170433698,1.0172402742543964,-1.1562117391268372,-0.021882987290361047,1.1562117391268372,-0.5005698779958564,0.9994906795132313,0.9994906795132313,-0.5005698779958564,0.9994906795132313,0.9994906795132313,-0.3162034299021473,0.2894797116647768,0.3162034299021473,-1.6117851668955874,1.4794762470448122,1.6117851668955874,-2.149213196343449,-0.04376597458072207,2.149213196343449,0.08753194916144413,4.2984263789816435,4.2984263789816435,-0.46738238212781774,0.31186375554010815,0.46738238212781774,-0.08110390846487044,0.0,0.08110390846487044,-1.0062294220095338,-1.0,1.0062294220095338,-2.149213182638194,0.047755064091076105,2.149213182638194,-2.149213196343449,-0.04376597458072207,2.149213196343449,0.005746381593001236,11.997499837226867,11.997499837226867,0,547,549,1.5035367292507928,6.402581182606083,0.8823514630460788,0.8841352712158181,0.012513987491604985,0.011754784069980106,8.870643651097678,6.269788278719643,1.1463980118655257,0.9204574871890635,0.9,1.05,10000.0,0.3,0.35,0.40000000000000013,1.1,0.7,shift_first
traverse,9,61,-527.0526556654803,0.0003363221946490577,527.0526556654803,-0.482882201445463,492.6902307662951,492.6902307662951,-0.0001447272796295355,539.2562668378628,539.2562668378628,-0.0001447272796295355,539.2562668378628,539.2562668378628,-4.316860225683271,14.545056717207121,14.545056717207121,-2.252888735074462e-05,1234.7280440730824,1234.7280440730824,-392.65263295487546,131.40674373371485,392.65263295487546,0.0,771.4592874432473,771.4592874432473,-0.05173370329729014,249.17117207296135,249.17117207296135,-0.04611280193610221,165.13514129518833,165.13514129518833,-110031163.74841437,-1.000000000000007,110031163.74841437,-392.65263295487546,164.62293525885724,392.65263295487546,-385.72600166601376,131.40674373371485,385.72600166601376,2.559176812703768e-16,740387.5280018578,740387.5280018578,0,404,351,92.51508635950984,93.07907496838762,0.9986978103385946,0.9948279703736334,0.4995222906201869,0.49817739220509727,334.2659160842817,310.38278748886677,7.229106787978738,5.929022845341332,0.9,1.05,10000.0,0.3,0.35,0.10000000000000009,1.1,1.0,shift_first
