case,t,R_access_l0,rho_access_l0,tidal_access_l0,rate_access_l0,rho_repay_rep_l,rho_buffer_rep_l
fast_split_phase,-0.20099999999999996,1.0365583714206714,0.02645075289125753,27.585917884463974,1.283637138706838,0.158105828157682,0.003625181077753832
fast_split_phase,-0.17999999999999994,1.0568088265355566,-0.028344607580040235,42.04494108350979,0.5109328021425745,0.012475900845543878,0.013004187461136954
fast_split_phase,-0.15900000000000003,1.0579773943440933,-0.032074780254182186,42.86241792792628,-0.408343645162037,0.001503430427576677,0.013830114929130288
fast_split_phase,-0.14100000000000001,1.0433083225863096,0.010316652521896128,32.467814266405725,-1.1131460651558274,0.11900642878145078,0.006116892401694979
fast_split_phase,-0.11999999999999988,1.0130005048232427,0.0645198876957386,10.037947424617515,-1.6171378695016372,0.23207250451779365,-0.0030383305107112876
fast_split_phase,-0.09899999999999998,0.9783258626934116,0.061667735905281275,-17.32816790464573,-1.5993808580856863,0.19207858078571138,-0.001409206747151619
fast_split_phase,-0.08099999999999996,0.9540015617320515,0.010268529318846795,-37.7127639567509,-1.129369534732407,0.08158170275977082,0.007385655356199857
fast_split_phase,-0.05999999999999983,0.9403574078681154,-0.03916611722513089,-49.60870858876228,-0.19448190149753056,-0.004266406696467031,0.014793674583219967
fast_split_phase,-0.038999999999999924,0.9467469933211989,-0.01405310328011093,-43.99512544199902,0.8165696924267039,0.03775982682215793,0.011022505358502481
fast_split_phase,-0.020999999999999908,0.9667181182035504,0.04270330628673544,-26.927893272824225,1.4442717130348612,0.1464656740017636,0.002513550915895139
fast_split_phase,0.0,1.0,0.07227891702934953,-4.831690603168681e-12,1.6780250169028363,0.23530004403170549,-0.0028204709787661045
fast_split_phase,0.02100000000000013,1.03328188179645,0.033477256511042906,25.193205039690955,1.3512320860327662,0.17408603347884782,0.0025135509159043847
fast_split_phase,0.039000000000000146,1.0532530066788013,-0.01736264810454034,39.546293690955416,0.7339973361006639,0.04424286325169419,0.01102250535849494
fast_split_phase,0.06000000000000005,1.0596425921318846,-0.0374924293865538,44.0241992560517,-0.1725888503608943,-0.014818402792228125,0.014793674583220109
fast_split_phase,0.08099999999999996,1.0459984382679486,0.003279949461370203,34.395878995338585,-1.0300400655390756,0.10083607948974795,0.007385655356199857
fast_split_phase,0.09899999999999998,1.0216741373065883,0.05394702882916695,16.592956790406824,-1.5315212557764084,0.21568780818642896,-0.0014092067471509918
fast_split_phase,0.1200000000000001,0.986999495176757,0.06963424854812608,-10.30238197508498,-1.6597389220352128,0.21633196566973012,-0.00303833051071091
fast_split_phase,0.14100000000000001,0.9566916774136904,0.018191423072993807,-35.40737485236815,-1.213927727657147,0.0966121201921028,0.006116892401694979
fast_split_phase,0.15900000000000003,0.9420226056559067,-0.03228017626346478,-48.13840874137553,-0.4586071959543873,0.007041556061027121,0.013830114929131913
fast_split_phase,0.18000000000000016,0.9431911734644436,-0.027592557560017973,-47.109712323751054,0.5724802248598915,0.014755112636932891,0.01300418746113526
fast_split_phase,0.20100000000000007,0.9634416285793287,0.03554715493472464,-29.67944633929634,1.3810539035510077,0.1311716221055343,0.0036251810777686655
fast_split_phase,0.21900000000000008,0.9909633985191978,0.0715924998656223,-7.132501600357159,1.6740115861533091,0.22418056758494456,-0.0024296502751138386
fast_split_phase,0.24,1.0253833238285799,0.04817308319739186,19.362284714693725,1.4828258281472246,0.2047142011575433,0.00027325746173401924
fast_split_phase,0.2610000000000001,1.0512770789229455,-0.011503159338567426,38.15051835328379,0.8288268566995659,0.06070490802855708,0.009988433625905279
fast_split_phase,0.27900000000000014,1.0599471340374507,-0.03849615173517065,44.236278326542774,0.0664425031577479,-0.01789140766869074,0.014931504246668979
fast_split_phase,0.30000000000000004,1.0512759344852967,-0.011499816460073252,38.14970841377751,-0.8288778654751487,0.06087296756288444,0.010074530455187037
fast_split_phase,0.3210000000000002,1.0253813268283525,0.04817638876412355,19.360799118354443,-1.482854145583573,0.20498774468265402,-0.00046709471361034886
fast_split_phase,0.33899999999999997,0.9959697145911424,0.07260999126125972,-3.1650751877996766,-1.6810100628365643,0.23192805833644717,-0.0038681162821836584
fast_split_phase,0.3600000000000001,0.9634398810361863,0.0355431199321589,-29.680918896722783,-1.3810174265109507,0.13137832076605435,0.0032505024381419183
fast_split_phase,0.381,0.9431904643199329,-0.027595366267097517,-47.11033581445202,-0.5724187808138679,0.014835473839692682,0.013153567235166651
fast_split_phase,0.399,0.9409313613971716,-0.0367652148338743,-49.101343946667,0.3130019532548721,-0.00038834739760501867,0.014360540398649311
fast_split_phase,0.42000000000000015,0.9566932027694421,0.01819575067823581,-35.406071322993284,1.2139722954241943,0.09643430364627543,0.006259015759549479
fast_split_phase,0.44100000000000006,0.9870016467516987,0.06963559279147416,-10.300654483133679,1.6597488339834365,0.21606366848573852,-0.002011454415855901
fast_split_phase,0.4590000000000001,1.0169056835699637,0.060276134949116995,13.003085641336824,1.5832726973944558,0.22587804847226925,-0.0014510547083621138
fast_split_phase,0.48,1.045999853323952,0.003276158749475713,34.39689058721354,1.0299934957901424,0.10063129711921892,0.007442344865785612
fast_split_phase,0.5010000000000001,1.059642832290065,-0.03749321934294861,44.02436654714875,0.17253098962730998,-0.014854514734728251,0.014725577114625422
fast_split_phase,0.5190000000000001,1.0553836475094578,-0.023876053591338584,41.0455004749588,-0.6115872646934385,0.025660997718587108,0.01233785392894051
fast_split_phase,0.54,1.033280047995982,0.03348103880164385,25.191861626573537,-1.3512675720923322,0.17434246566488826,0.0020246621443922295
fast_split_phase,0.5610000000000002,0.9999977960769382,0.07227937339062988,-0.001723819338202526,-1.678028714016981,0.2355834262102975,-0.003956430364994841
fast_split_phase,0.5790000000000002,0.971022148691529,0.050879721726678,-23.34164207422555,-1.51319514511074,0.1651658364340932,0.0005862022009908255
fast_split_phase,0.6000000000000001,0.9467459779851096,-0.014056815192713656,-43.99601144823884,-0.8165127842136731,0.037875735478529786,0.011147106097477657
fast_split_phase,0.621,0.9403576481067683,-0.03916510621535963,-49.60849609252981,0.19454700789006682,-0.004293473078631846,0.014725263954344507
fast_split_phase,0.639,0.9509327562925425,0.0005124241849380103,-40.35861154710147,1.0155688601173505,0.06349660822632584,0.008884878545728175
fast_split_phase,0.6600000000000001,0.9783279178102451,0.06167023737618258,-17.326488470800737,1.5994002560995566,0.19182734897787937,-0.0005676055055825269
fast_split_phase,0.681,1.0130026563806434,0.06451778661437264,10.039587361196446,1.6171212498639593,0.23178690991996584,-0.0020109181612849164
fast_split_phase,0.6990000000000001,1.039673210374547,0.019279438019709702,29.846599185411502,1.2108042784679125,0.1410556725351378,0.004782713222779519
fast_split_phase,0.72,1.0579779617191643,-0.03207660577953667,42.86281439908641,0.4082871303016557,0.001418520949831303,0.013694173417880434
fast_split_phase,0.7410000000000001,1.0568081173143968,-0.028342361744729164,42.044444395719715,-0.5109883666715916,0.012581685356046826,0.013152749526687005
fast_split_phase,0.7590000000000001,1.0404195350081553,0.017491045190082072,30.386254907926286,-1.1919534266101035,0.1369181139280662,0.004833783977683941
fast_split_phase,0.78,1.0090344226912367,0.06794165003298806,7.003075127819689,-1.6440405355317103,0.2357195661261479,-0.0035128282446875037
fast_split_phase,0.8009999999999999,0.9746146792054414,0.05666388377382195,-20.372487941901422,-1.560040938995113,0.17911780269464792,-0.00046600090776480587
fast_split_phase,0.8190000000000002,0.9515164019302835,0.0024274400059301382,-39.85409255540737,-1.0388942659808855,0.0671240320313176,0.00861957979764073
fast_split_phase,0.8400000000000001,0.9400527735058757,-0.04045222364861208,-49.87825159382638,-0.07485107192277207,-0.0063639745052372736,0.014958589004032876
fast_split_phase,0.861,0.9487252100215354,-0.006986432650258009,-42.27248812880891,0.9185294308387852,0.05010759404029786,0.009987262010900673
fast_split_phase,0.8790000000000002,0.9701486047728881,0.04933115107350081,-24.06693210286861,1.500392689143744,0.16133200058825653,0.0014647316514923138
fast_split_phase,0.9000000000000001,1.0040324843515287,0.07094744937249352,3.14137142044973,1.6675067761326225,0.2367704697503253,-0.0027426755223197642
fast_split_phase,0.921,1.0365618664576275,0.026442972927900724,27.588462119001694,1.28356034451841,0.15808772193222728,0.0036264246259176207
fast_split_phase,0.9390000000000003,1.05499041130098,-0.02265880156726583,40.76925893361042,0.6362539879179883,0.02906895285923596,0.011970411216443521
fast_split_phase,0.9600000000000002,1.059068251748262,-0.03561033176559221,43.62390407663642,-0.2781445235800186,-0.009114825678887651,0.014464315089005262
fast_split_phase,0.9810000000000001,1.0433052718163751,0.010324439001876226,32.46562206856277,-1.1132346040436465,0.11902621203712777,0.006115493696581036
fast_split_phase,0.9989999999999999,1.0178649425630553,0.05910328818153178,13.727954445920124,-1.5738009501974848,0.22434255863981284,-0.0022242870753087503
fast_split_phase,1.0200000000000002,0.9830922018114108,0.06668091763520873,-13.45200952019655,-1.637711736047908,0.2064799167974564,-0.002404609892287014
fast_split_phase,1.0410000000000001,0.9539987316821094,0.010259886622289261,-37.715196113592256,-1.129273817567458,0.08156554880122073,0.00738702706887437
fast_split_phase,1.059,0.9411155045612218,-0.03600106352659575,-48.938695810618974,-0.3422177544204457,0.0009108235350461626,0.014357747030959081
fast_split_phase,1.0800000000000003,0.9446172002759412,-0.02203240344705997,-45.85782144399056,0.6833626283048293,0.024104079174708293,0.012189741069127099
fast_split_phase,1.1010000000000002,0.9667217858493886,0.04271086153870363,-26.924823682696594,1.444336963797293,0.14648220060425263,0.002512366962693113
fast_split_phase,1.119,0.9949703172672567,0.07253461758779535,-3.95389223306762,1.6805715046863512,0.23041029084036752,-0.002699435733156051
fast_split_phase,1.14,1.0289797811323416,0.041880780131964966,22.028383145389103,1.4279349881666348,0.19212090107208746,0.001216855325630907
fast_split_phase,1.1610000000000003,1.053255037279127,-0.017368759677088515,39.54772539272066,0.7338920387857988,0.044225512682474495,0.01102359170330257
fast_split_phase,1.179,1.0599808330104554,-0.03860746254914047,44.25973836988166,-0.04001124433649125,-0.01821977302326368,0.014973772936519287
fast_split_phase,1.2,1.0490659752715865,-0.0049314079625547465,38.2412881539938,-0.9236693298858173,0.07894956003288793,0.009008964965621591
ultrafast_tiny_core,-1.2,0.9754103063641414,-0.034711061313525346,-164.70337302832908,-0.3700155907081465,0.017675839319001376,0.06405831184509672
ultrafast_tiny_core,-1.179,0.9981960593082618,0.11608410466397263,-11.34571461690368,1.9792620790366717,0.8591992705812715,-0.00267410955282652
ultrafast_tiny_core,-1.161,1.0244865697398644,-0.03328237617733806,150.05384626880644,0.3898440069095886,0.02433129810340174,0.059104996991361
ultrafast_tiny_core,-1.14,1.0023418875022778,0.11431311856443281,14.668158713373868,-1.9675372183249635,0.8729214014085488,-0.0031651977101221336
ultrafast_tiny_core,-1.119,0.9750029608341667,-0.04012608744169841,-160.95633977513842,0.03126698289045855,-0.008269916360375034,0.06205643590785023
ultrafast_tiny_core,-1.101,0.9971212575326852,0.11513774574826632,-18.125094970472432,1.9733596624764005,0.8479303101463566,-0.0021648596739868345
ultrafast_tiny_core,-1.08,1.0249995191874164,-0.039314475202586574,153.12053774828746,0.011985603061168101,-0.016184564113735825,0.06208541087953781
ultrafast_tiny_core,-1.059,0.9974295096597251,0.11546893030952242,-16.179280873958664,-1.9754345599106888,0.8516704153857936,-0.0030433369701453315
ultrafast_tiny_core,-1.041,0.9750096561811875,-0.040038040066666995,-160.91212334347392,-0.05646113104182682,-0.007845423196516996,0.0620965498798071
ultrafast_tiny_core,-1.02,1.0020329775284698,0.11473905655641263,12.737260025081957,1.9702893068247438,0.8734015942451531,-0.002585199384407124
ultrafast_tiny_core,-0.9989999999999999,1.0245472085824034,-0.03398957105901257,150.4165383807678,-0.3663021269853223,0.01963157353599898,0.06006561757139681
ultrafast_tiny_core,-0.981,0.9985054831074183,0.1162484424606921,-9.396710033744323,-1.9802720822617552,0.862051673270959,-0.0035180039201817316
ultrafast_tiny_core,-0.96,0.9753562477467763,-0.03551562225329398,-158.62404308494857,0.34163142958136594,0.01378170697464693,0.05996437711753601
ultrafast_tiny_core,-0.939,1.0068662019347479,0.10274439991423955,42.81246761036031,1.891692327160142,0.8306519838018895,0.0017711748078403952
ultrafast_tiny_core,-0.9209999999999999,1.0247288064011444,-0.036116899978468266,151.50245169915863,-0.283953689243305,0.005353302463030048,0.060936000015842505
ultrafast_tiny_core,-0.8999999999999999,0.993654415930949,0.10807219824996554,-40.09236601985843,-1.9282190531544536,0.7908736007379694,0.0006059193985844777
ultrafast_tiny_core,-0.879,0.9766543627963574,-0.019193479409384637,-150.06875828453465,0.7255475050998733,0.09272878352560882,0.053198918718111755
ultrafast_tiny_core,-0.861,1.005822007736124,0.1062935400552139,36.33934504095452,1.9152418539968554,0.8458241950878123,0.0004282687898754458
ultrafast_tiny_core,-0.84,1.0235332879424808,-0.02237319801336857,144.3464436447626,-0.6531351277984169,0.09694203042432936,0.055152316132737786
ultrafast_tiny_core,-0.819,0.9890483590191226,0.08903224275681218,-69.51637587631714,-1.8003931701412126,0.6675740672617847,0.009217529398704372
ultrafast_tiny_core,-0.8009999999999999,0.9762900331158304,-0.023676555090036525,-152.46759260753322,0.6433439432574682,0.0709078614915237,0.05503529941033358
ultrafast_tiny_core,-0.78,1.0104638616129604,0.08654130527044182,65.01246795439955,1.7803667545176387,0.7522921631133808,0.008103308050917237
ultrafast_tiny_core,-0.7589999999999999,1.0214291222980014,0.00031078334899179165,131.7108640125374,-0.9988199650968478,0.24457676541908627,0.04534627320748204
ultrafast_tiny_core,-0.7409999999999999,0.9900287962643802,0.0940209785454633,-63.23029594801933,-1.8347727781081569,0.6981844546040757,0.007003930550641841
ultrafast_tiny_core,-0.72,0.9782978665654896,8.575319598610533e-05,-139.26974302547794,1.0051399143147772,0.18784679426526849,0.045366749845528395
ultrafast_tiny_core,-0.699,1.0147016938150268,0.05969040663047534,90.96083525330053,1.5789259340672768,0.6058651476486265,0.018987480273743175
ultrafast_tiny_core,-0.6809999999999999,1.0219650265031008,-0.005283285505705524,134.93392368660298,-0.9256385413184343,0.2085954001000992,0.04777516841627377
ultrafast_tiny_core,-0.6599999999999999,0.9857383091590656,0.06839087631578379,-90.83115444214206,-1.6504544452127867,0.5474388424377821,0.018194964360629905
ultrafast_tiny_core,-0.6389999999999999,0.9811436442293043,0.029848664311600676,-120.65647134804225,1.3255906452011867,0.33939213478237806,0.03333907064102656
ultrafast_tiny_core,-0.621,1.0138150387161031,0.06599343527834038,85.54976649266318,1.6284380851362938,0.6415069183961062,0.016400478709779048
ultrafast_tiny_core,-0.6,1.0192063665330917,0.022164504343867474,118.30648087624309,-1.2441378882365943,0.3822459329677871,0.035837109159419636
ultrafast_tiny_core,-0.579,0.9819984822623563,0.0379023444592056,-115.08633435778417,-1.3997347169402812,0.38170236343385,0.031082152580675544
ultrafast_tiny_core,-0.5609999999999999,0.9804525771845704,0.023039746717913707,-125.1665742108851,1.2595004767732818,0.30415265977164196,0.03609054600366311
ultrafast_tiny_core,-0.5399999999999999,1.0176227659353563,0.03639682416247409,108.72081766506786,1.3806815053396828,0.46905381510437194,0.028689314919824384
ultrafast_tiny_core,-0.5189999999999999,1.0157061267658738,0.05211668708502401,97.07926454341359,-1.517305094955093,0.5623568572717272,0.022831817967987836
ultrafast_tiny_core,-0.5009999999999999,0.9827642020334744,0.04477167816990023,-110.10512073653295,-1.459997670396317,0.41815090242089686,0.02821091905385353
ultrafast_tiny_core,-0.48,0.9838775816763783,0.05418184101940384,-102.8761189160907,1.5387154777470191,0.46871484733683216,0.02347869907719903
ultrafast_tiny_core,-0.45899999999999996,1.0207500579892137,0.007218336933932172,127.62194313509784,1.082382193445281,0.28849498133262447,0.041135359031052754
ultrafast_tiny_core,-0.44099999999999995,1.0165311932137524,0.04555287264404776,102.09605077333957,-1.461807993806005,0.5238490945922952,0.02567374662724708
ultrafast_tiny_core,-0.41999999999999993,0.9795558436368389,0.013805102018661364,-131.02840228496368,-1.1638766453742189,0.25703133651615767,0.04101743484685993
ultrafast_tiny_core,-0.3989999999999999,0.9879250911948577,0.08268741216059036,-76.73355073622567,1.7556808157602632,0.6295158214012605,0.011801229725924602
ultrafast_tiny_core,-0.3809999999999999,1.0201287231690144,0.013360843320701728,123.87586566323938,1.151610665170242,0.32724821659744346,0.038487868109810995
ultrafast_tiny_core,-0.36,1.0125447325255144,0.07439454826758839,77.78084168759027,-1.692191633404193,0.6880742302991439,0.013249844506732429
ultrafast_tiny_core,-0.33899999999999997,0.9771368575196383,-0.01337354973541909,-146.89465006410293,-0.8200601678425042,0.12129454284309421,0.051954584261782885
ultrafast_tiny_core,-0.32099999999999995,0.9869912924166933,0.07689810568459918,-82.74586143701185,1.7138545134596896,0.5957569842862703,0.014190844106556053
ultrafast_tiny_core,-0.29999999999999993,1.0226394590501657,-0.012501696745157958,138.98532618804637,0.8216358107032739,0.16166587241047145,0.04974753927958101
ultrafast_tiny_core,-0.2789999999999999,1.0080739053546164,0.09798908043274952,50.28248497923096,-1.8596939357230604,0.8090850738666618,0.0033037128736493875
ultrafast_tiny_core,-0.2609999999999999,0.9775947794521849,-0.00797318804244292,-143.88509268817114,-0.8989119682760778,0.14790770275978188,0.04980723882691215
ultrafast_tiny_core,-0.24,0.9914171267795027,0.10021544135598973,-54.35027323006497,1.876565853507641,0.7373568256555537,0.004462101203624333
ultrafast_tiny_core,-0.21899999999999997,1.0242760595021922,-0.030839607735433715,148.79441236191164,0.46202462705897207,0.04065970988199562,0.057976899427472216
ultrafast_tiny_core,-0.20099999999999996,1.009087839539966,0.0934615063749744,56.54017248398712,-1.8287235863790416,0.7872909086320738,0.0051852244251783
ultrafast_tiny_core,-0.17999999999999994,0.975858555586268,-0.02908460272497765,-155.3108613137858,-0.5273925851397221,0.044773172035551985,0.05809702672231838
ultrafast_tiny_core,-0.15900000000000003,0.996174355702098,0.1138185470865179,-24.109859597076717,1.9650426543882373,0.8354317460953302,-0.0015223295655319331
ultrafast_tiny_core,-0.14100000000000001,1.0239955739906308,-0.0276145232297054,147.11552800517703,0.5428152572537882,0.062143833455740524,0.0565046476405237
ultrafast_tiny_core,-0.11999999999999988,1.0043581695305743,0.110384426625161,27.242123338316805,-1.9420602516278722,0.8617120026765486,-0.0016997060035941845
ultrafast_tiny_core,-0.09899999999999998,0.9750544605236732,-0.039449507479628367,-160.6162486851524,-0.1340210798932518,-0.005030482333172236,0.061928258967286556
ultrafast_tiny_core,-0.08099999999999996,0.9951113371224865,0.1117924133828237,-30.842094713460092,1.9521571144821699,0.8185734566962554,-0.0005843973308960299
ultrafast_tiny_core,-0.05999999999999983,1.024904115220896,-0.038184002284589486,152.5503931893955,0.1691112520054134,-0.008573771015432444,0.06144682713934883
ultrafast_tiny_core,-0.038999999999999924,0.9994602256068474,0.11645229508752694,-3.39056608408418,-1.9814630015245909,0.8686105550949252,-0.0037288156192307894
ultrafast_tiny_core,-0.020999999999999908,0.975148919945048,-0.0382125341229129,-159.99255562059457,-0.22138872606448204,0.0008877934885581434,0.061508614278451966
ultrafast_tiny_core,0.0,1.0,0.11636561000334614,-1.4210854715202004e-12,1.9808552202261467,0.8710110855102464,-0.0030033128670255184
ultrafast_tiny_core,0.02100000000000013,1.024851080054952,-0.03755726102726758,152.23340331973864,-0.2106520462449035,-0.0043355159645908775,0.061508614278459633
ultrafast_tiny_core,0.039000000000000146,1.0005397743931521,0.11613365167050084,3.3869077772406784,-1.979325069547123,0.8729771275590419,-0.0037288156192308583
ultrafast_tiny_core,0.06000000000000005,0.975095884779104,-0.038906408853886826,-160.3427193150353,0.17774951244899403,-0.0024490508611903225,0.06144682713934892
ultrafast_tiny_core,0.08099999999999996,1.0048886628775135,0.10902166627815833,30.542008526682537,1.9331630938126259,0.8565786527921304,-0.0005843973308966242
ultrafast_tiny_core,0.09899999999999998,1.024945539476327,-0.03867437200337117,152.797962117156,-0.1274973612948076,-0.011862573854728114,0.06192825896728969
ultrafast_tiny_core,0.1200000000000001,0.9956418304694253,0.11287583955666206,-27.48061430615139,-1.9590620037763926,0.8275445436919622,-0.0016997060036013738
ultrafast_tiny_core,0.14100000000000001,0.9760044260093693,-0.027244300755417217,-154.34935081036318,0.5695060453722783,0.05361756034411449,0.0565046476405237
ultrafast_tiny_core,0.15900000000000003,1.003825644297902,0.11161492308714045,23.926091136066812,1.9500648457047762,0.8656462421373683,-0.001522329565532397
ultrafast_tiny_core,0.18000000000000016,1.0241414444137318,-0.029287538870887076,147.98877012078844,-0.5025287953813862,0.05105922389887344,0.058097026722307835
ultrafast_tiny_core,0.20100000000000007,0.9909121604600338,0.09807991169772023,-57.57725333856567,-1.8622667139721765,0.7237688452623007,0.005185224425179473
ultrafast_tiny_core,0.21900000000000008,0.9757239404978079,-0.030793788910439348,-156.1984369187831,0.4850150178292126,0.03648052323335568,0.057976899427472334
ultrafast_tiny_core,0.24,1.0085828732204973,0.09577721585500965,53.42524958150691,1.8446273242341602,0.7983721011277661,0.004462101203624333
ultrafast_tiny_core,0.2610000000000001,1.022405220547815,-0.009972177228772002,137.5788313928718,-0.8595140456178543,0.17821683119520362,0.049807238826893814
ultrafast_tiny_core,0.27900000000000014,0.9919260946453831,0.10223243510525536,-51.101046012989855,-1.88996835416335,0.7507712386997051,0.0033037128736505723
ultrafast_tiny_core,0.30000000000000004,0.9773605409498345,-0.010720643462335077,-145.42420410252296,0.8597003519062344,0.1342679082135506,0.04974753927956291
ultrafast_tiny_core,0.3210000000000002,1.0130087075833072,0.07141227247577098,80.62067394927959,1.6698370592383325,0.6715920838854192,0.014190844106565303
ultrafast_tiny_core,0.33899999999999997,1.0228631424803616,-0.01493952328280229,140.32784132001913,-0.7834000289027014,0.1458212646793087,0.0519545842617674
ultrafast_tiny_core,0.3600000000000001,0.9874552674744855,0.07983322463052955,-79.75711319419533,-1.7351871839312516,0.6129486891578968,0.013249844506734183
ultrafast_tiny_core,0.381,0.9798712768309857,0.01710502085868707,-128.96523416747226,1.1989239252398272,0.27372888501412174,0.038487868109818545
ultrafast_tiny_core,0.399,1.0120749088051424,0.07731297657014576,74.90255854508135,1.713787304604538,0.7036969957258264,0.011801229725917083
ultrafast_tiny_core,0.42000000000000015,1.020444156363161,0.010263752524610837,125.77820779342692,-1.1172411171543295,0.30786543806246536,0.0410174348468678
ultrafast_tiny_core,0.44100000000000006,0.9834688067862476,0.050806266765674374,-105.52832951984603,-1.5109512512641718,0.45055890349395883,0.02567374662725267
ultrafast_tiny_core,0.4590000000000001,0.9792499420107864,0.010551324904829396,-133.03049636986125,1.1282530019425756,0.24042733668902555,0.04113535903105261
ultrafast_tiny_core,0.48,1.0161224183236217,0.04884339057369834,99.61152836131726,1.4898870803690805,0.5430811650209819,0.02347869907719903
ultrafast_tiny_core,0.5010000000000001,1.0172357979665252,0.03970401980937375,106.37393152771573,-1.4105219737508536,0.48905414610431946,0.02821091905385919
ultrafast_tiny_core,0.5190000000000001,0.9842938732341259,0.05752515548565053,-100.17740276558362,-1.5657275972420466,0.4871139199314732,0.022831817967981973
ultrafast_tiny_core,0.54,0.9823772340646438,0.041340774567717134,-112.62148118937918,1.4302173173601183,0.39975687121339665,0.02868931491982222
ultrafast_tiny_core,0.5610000000000002,1.01954742281543,0.018953139003705214,120.36702512918184,1.2112045607525241,0.36219969070286595,0.036090546003675485
ultrafast_tiny_core,0.5790000000000002,1.0180015177376434,0.03309480391867672,111.01614653741359,-1.3502311574741241,0.44922462661284085,0.03108215258067866
ultrafast_tiny_core,0.6000000000000001,0.9807936334669082,0.026433490196229658,-122.93994821823199,-1.2928644857261906,0.32179109600891886,0.03583710915941962
ultrafast_tiny_core,0.621,0.9861849612838969,0.07152093862464842,-87.94662587025175,1.674062255197984,0.5649770294691605,0.016400478709773205
ultrafast_tiny_core,0.639,1.018856355770696,0.025406450473009597,116.19040243285173,1.2765242411479636,0.40212471699006713,0.03333907064102133
ultrafast_tiny_core,0.6600000000000001,1.014261690840934,0.06286326232826743,88.27677256006999,-1.6040398536784453,0.6240466273401509,0.01819496436062402
ultrafast_tiny_core,0.681,0.9780349734968989,-0.002894655536789934,-140.99470329115192,-0.9672151222042007,0.17308941982161669,0.04777516841628128
ultrafast_tiny_core,0.6990000000000001,0.9852983061849733,0.06520145437198517,-93.675299168765,1.6260444270019236,0.5294095561669335,0.018987480273749042
ultrafast_tiny_core,0.72,1.0217021334345104,-0.002523353038430302,133.35324261381578,0.9624392487744244,0.22628839084140268,0.045366749845528416
ultrafast_tiny_core,0.7410000000000001,1.0099712037356192,0.08912122022165843,61.981780820370766,-1.79854423394494,0.7656349988450157,0.007003930550639269
ultrafast_tiny_core,0.7590000000000001,0.9785708777019982,0.0031393182824902876,-137.47937455625294,-1.0425650543354863,0.2032119848907488,0.04534627320748201
ultrafast_tiny_core,0.78,0.9895361383870396,0.09157799304768892,-66.38741817885452,1.8180197731733956,0.6829206888925382,0.008103308050918513
ultrafast_tiny_core,0.8009999999999999,1.0237099668841696,-0.02436544757295663,145.40504229821713,0.6135431909288014,0.0837018125967088,0.055035299410336545
ultrafast_tiny_core,0.8190000000000002,1.0109516409808772,0.08387496982221129,68.0102338215906,-1.7613858451129547,0.7386498084629758,0.009217529398702962
ultrafast_tiny_core,0.8400000000000001,0.9764667120575192,-0.02149300124791147,-151.30407236843396,-0.6846168298124335,0.0815859664680919,0.055152316132727155
ultrafast_tiny_core,0.861,0.9941779922638759,0.10953519855140259,-36.76495886383695,1.937673557328193,0.8013406154832183,0.0004282687898754458
ultrafast_tiny_core,0.8790000000000002,1.023345637203643,-0.02027202731776538,143.22170552124282,0.6924435992203635,0.1107372988770697,0.053198918718116474
ultrafast_tiny_core,0.9000000000000001,1.0063455840690505,0.1045793586674365,39.586755455982534,-1.9039020068056685,0.8388185961574175,0.0006059193985914075
ultrafast_tiny_core,0.921,0.9752711935988555,-0.03661899516315185,-159.18539121784613,-0.29835344974940314,0.00852114409804896,0.060936000015841096
ultrafast_tiny_core,0.9390000000000003,0.9931337980652528,0.10647667389598131,-43.40445037946415,1.917849410006405,0.7794058409864262,0.0017711748078479061
ultrafast_tiny_core,0.9600000000000002,1.0246437522532237,-0.03511876702664555,150.99389531780108,0.3251982443030602,0.01202501363394567,0.05996437711752388
ultrafast_tiny_core,0.9810000000000001,1.0014945168925817,0.11536908507962378,9.368664863982685,-1.9743618150981745,0.8741029978995185,-0.0035180039201815378
ultrafast_tiny_core,0.9989999999999999,0.9754527914175967,-0.03426826838612773,-157.98698397148777,-0.3847380672879745,0.01980260506835386,0.06006561757140006
ultrafast_tiny_core,1.0200000000000002,0.9979670224715309,0.11593138521749755,-12.789154652498185,1.9783167341748176,0.857060239304979,-0.00258519938440737
ultrafast_tiny_core,1.0410000000000001,1.0249903438188124,-0.039205583468417404,153.06570935290014,-0.05370796739376952,-0.015447016800015978,0.0620965498798071
ultrafast_tiny_core,1.059,1.002570490340275,0.11396770041860586,16.096316762016293,-1.9653049271257783,0.8722479328191551,-0.0030433369701453315
ultrafast_tiny_core,1.0800000000000003,0.9750004808125836,-0.04015870763663259,-160.97271812513418,0.01260023724773777,-0.00842481969996158,0.0620854108795257
ultrafast_tiny_core,1.1010000000000002,1.0028787424673151,0.11346131408226615,18.021039557978774,1.962030687151437,0.8709103515520595,-0.0021648596739871854
ultrafast_tiny_core,1.119,1.0249970391658334,-0.03928503916025918,153.10571821114718,0.029741940444419697,-0.0159869384163473,0.06205643590787621
ultrafast_tiny_core,1.14,0.9976581124977222,0.11568346295288388,-14.73702233938274,-1.976774352297322,0.8541387974412837,-0.0031651977101224364
ultrafast_tiny_core,1.1610000000000003,0.9755134302601357,-0.03348756235129363,-157.58691317987686,0.40941512129259133,0.023517338248804517,0.059104996991350446
ultrafast_tiny_core,1.179,1.0018039406917383,0.11502452283467214,11.304854333908832,1.9721339948697487,0.873720763468721,-0.0026741095528267393
