core_amp,repay_amp,buffer_amp,omega,access_qi_log10_L0max,access_qi_min_sampled_avg,access_positive_sample_fraction,repay_positive_sample_fraction,repay_qi_log10_L0max,access_max_abs_tidal,access_max_abs_rate,access_max_abs_flux,access_min_rho,access_max_rho,access_min_Gkk,repay_min_Gkk,access_quiet_open_fraction,access_open_fraction,failure_mode
0.04,0.0,0.0,4.0,-0.34653124320657197,-0.11440918262668369,0.06739526411657559,0.0,-0.14933146020918756,0.6666070648689233,0.16012086110562143,0.03651509715390379,-0.11950939007706597,0.04099187233693536,-5.399029320791172,-0.9504924927169103,0.33532934131736525,1.0,transition/marginal
0.04,0.0,0.0,8.0,-0.2995780107655641,-0.1082466922661582,0.04007285974499089,0.0,-0.14927574348850514,2.6657457120868826,0.3202007158417042,0.07302084664242336,-0.11950937178791576,0.04099188598535117,-9.046255523591833,-0.9504983834021211,0.0,1.0,quiet-window-lost
0.04,0.0,0.0,16.0,-0.2829476757597646,-0.09471798609479815,0.02695810564663024,0.0,-0.1492896579122969,10.65185202491524,0.6400746081804624,0.1459662164386216,-0.11950713293389945,0.04099086928830487,-23.83433732947535,-0.9505217616903743,0.0,1.0,quiet-window-lost
0.04,0.0,0.0,32.0,-0.14261817702064605,-0.06649136017891215,0.0657559198542805,0.0,-0.14927897818731714,42.43412421075728,1.2775199399706123,0.2913354534722649,-0.11950959146575077,0.04177847585976611,-86.9863965781913,-0.9506124491192947,0.0,1.0,quiet-window-lost
0.04,0.0,0.0,64.0,inf,0.012490830276083631,1.0,0.0,-0.14927276396014802,166.9659775411925,2.5341511701368344,0.577901512276522,-0.11949644129244383,0.2157360459971938,-336.0396714492954,-0.9509421008480117,0.0,1.0,QI-improves-via-ripple
0.04,0.06,0.020999999999999998,4.0,-0.34653124320657197,-0.11440918262668369,0.06739526411657559,0.27650273224043714,-0.31210028385857647,0.6666070648689233,0.16012086110562143,0.03651509715390379,-0.11950939007706597,0.04099187233693536,-5.399029320791172,-7.6750835996169355,0.33532934131736525,1.0,transition/marginal
0.04,0.06,0.020999999999999998,8.0,-0.2995780107655641,-0.1082466922661582,0.04007285974499089,0.19271402550091074,-0.1728381776517079,2.6657457120868826,0.3202007158417042,0.07302084664242336,-0.11950937178791576,0.04099188598535117,-9.046255523591833,-12.76819900964383,0.0,1.0,quiet-window-lost
0.04,0.06,0.020999999999999998,16.0,-0.2829476757597646,-0.09471798609479815,0.02695810564663024,0.22695810564663024,-0.16195161196997332,10.65185202491524,0.6400746081804624,0.1459662164386216,-0.11950713293389945,0.04099086928830487,-23.83433732947535,-29.75176599590612,0.0,1.0,quiet-window-lost
0.04,0.06,0.020999999999999998,32.0,-0.14261817702064605,-0.06649136017891215,0.0657559198542805,0.7715846994535519,0.03993402169543013,42.43412421075728,1.2775199399706123,0.2913354534722649,-0.11950959146575077,0.04177847585976611,-86.9863965781913,-101.26369869417414,0.0,1.0,quiet-window-lost
0.04,0.06,0.020999999999999998,64.0,inf,0.012490830276083631,1.0,1.0,inf,166.9659775411925,2.5341511701368344,0.577901512276522,-0.11949644129244383,0.2157360459971938,-336.0396714492954,-388.49177071849334,0.0,1.0,QI-improves-via-ripple
0.04,0.12,0.041999999999999996,4.0,-0.34653124320657197,-0.11440918262668369,0.06739526411657559,0.35774134790528234,-0.42998952926328776,0.6666070648689233,0.16012086110562143,0.03651509715390379,-0.11950939007706597,0.04099187233693536,-5.399029320791172,-14.966986459172576,0.33532934131736525,1.0,transition/marginal
